Judul,Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
2.05 . 2.05.01 . 23.11 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,2080000,2080000,0,0,"Honorarium penyelenggara kegiatan
Ketua4 oa x 90.000,00 = 360.000,00
Sekretaris4 oa x 80.000,00 = 320.000,00
Anggota16 oa x 70.000,00 = 1.120.000,00
Staf sekretariat4 oa x 70.000,00 = 280.000,00"
2.05 . 2.05.01 . 24 ,"Program Pengembangan Kawasan Budidaya Laut, Air Payau dan Air Tawar",626420000,614596620,-11823380,-1.89,
2.05 . 2.05.01 . 24.06 ,Pengembangan Kawasan Minapolitan ,626420000,614596620,-11823380,-1.89,"Sumber Dana : Dana Alokasi Umum (D A U)
Lokasi Kegiatan : Kecamatan Pandak"
2.05 . 2.05.01 . 24.06 . 5.2.1 ,Belanja Pegawai ,25860000,25860000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.1.01 ,Honorarium PNS ,25860000,25860000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,25860000,25860000,0,0,"Tim Pokja MinapolitanKetua6 ob x 170.000,00 = 1.020.000,00
Wakil Ketua6 ob x 160.000,00 = 960.000,00
Sekretaris6 ob x 160.000,00 = 960.000,00
Anggota72 ob x 150.000,00 = 10.800.000,00
Tim Pelaksana TeknisKetua12 ob x 160.000,00 = 1.920.000,00
Sekretaris12 ob x 150.000,00 = 1.800.000,00
Anggota60 ob x 140.000,00 = 8.400.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2 ,Belanja Barang dan Jasa ,461015000,449191620,-11823380,-2.56,
2.05 . 2.05.01 . 24.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,12850000,12850000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,12850000,12850000,0,0,"Belanja ATK
ATK kegiatan dan bahan sarana komputer1 LS x 5.650.000,00 = 5.650.000,00
ATK Pelatihan120 Paket x 30.000,00 = 3.600.000,00
ATK Workshop120 Paket x 30.000,00 = 3.600.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.02 ,Belanja Bahan/Material ,33150000,33150000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.02.12 ,Belanja alat-alat/perlengkapan ,33150000,33150000,0,0,"Belanja perlengkapanAtribut workshop120 Paket x 100.000,00 = 12.000.000,00
Atribut Pelatihan/Studi Banding135 Paket x 90.000,00 = 12.150.000,00
Perlengkapan Pelatihan1 LS x 9.000.000,00 = 9.000.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.03 ,Belanja Jasa Kantor ,2000000,2000000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.03.15 ,Belanja Publikasi ,2000000,2000000,0,0,"Belanja PublikasiSpanduk8 Unit x 250.000,00 = 2.000.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,4800000,4800000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,4800000,4800000,0,0,"Penggandaan
Biaya penggandaan1 LS x 4.500.000,00 = 4.500.000,00
Penggandaan dan jilid1 Paket x 300.000,00 = 300.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,4800000,4800000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,4800000,4800000,0,0,"Belanja sewa tempat
Sewa tempat1 LS x 4.800.000,00 = 4.800.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,12000000,12000000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,12000000,12000000,0,0,"Sewa kendaraan
Sewa bus1 LS x 12.000.000,00 = 12.000.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,56637000,56637000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2500000,2500000,0,0,"Makan minum rapat
Konsumsi Rapat100 om x 25.000,00 = 2.500.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,54137000,54137000,0,0,"Konsumsi Pelaksanaan KegiatanWorkshop/lokakarya146 om x 120.000,00 = 17.520.000,00
Pelatihan441 om x 37.000,00 = 16.317.000,00
Kegiatan350 om x 25.000,00 = 8.750.000,00
Studi Banding147 om x 50.000,00 = 7.350.000,00
Sosialisasi150 om x 28.000,00 = 4.200.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,147043000,135219620,-11823380,-8.04,
2.05 . 2.05.01 . 24.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2750000,2750000,0,0,"Dalam Rangka Konsultasi, Koordinasi ke Pemda DIY
Golongan IV5 op x 70.000,00 = 350.000,00
Golongan III10 op x 60.000,00 = 600.000,00
Golongan II2 op x 50.000,00 = 100.000,00
Dalam Rangka Pembinaan, Monev
Golongan IV6 op x 50.000,00 = 300.000,00
Golongan III29 op x 40.000,00 = 1.160.000,00
Golongan II8 op x 30.000,00 = 240.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,144293000,132469620,-11823380,-8.19,"Dalam rangka konsultasi, koordinasi, survei, kunjunganSewa Kendaraan/Tiket, Penginapan, Makan, Uang Saku, dll6 op x 3.800.000,00 = 22.800.000,00
Sewa Kendaraan/Tiket, Penginapan, Makan, Uang Saku, dll1 LS x 79.151.620,00 = 79.151.620,00
Dalam Rangka Koordinasi dan EvaluasiSewa Kendaraan/Tiket, Penginapan, Makan, Uang Saku, dll1 op x 5.000.000,00 = 5.000.000,00
Sewa Kendaraan/Tiket, Penginapan, Makan, Uang Saku, dll0 op x 3.040.000,00 = 0,00
Dalam Rangka SurveiSewa Kendaraan/Tiket, Penginapan, Makan, Uang Saku, dll6 op x 433.000,00 = 2.598.000,00
Sewa Kendaraan/Tiket, Penginapan, Makan, Uang Saku, dll12 op x 1.910.000,00 = 22.920.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.21 ,Belanja Jasa Konsultansi ,122525000,122525000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,122525000,122525000,0,0,"Konsultansi Masterplan, RPIJM dan DED MinapolitanJasa Konsultansi Reviu Masterplan Minapolitan1 Paket x 17.500.000,00 = 17.500.000,00
Jasa Konsultansi RPIJM Minapolitan1 Paket x 50.000.000,00 = 50.000.000,00
Jasa Konsultansi DED Minapolitan1 Paket x 50.000.000,00 = 50.000.000,00
Honor PPKPPK3 o/p x 300.000,00 = 900.000,00
Honor Pejabat PengadaanPejabat Pengadaan3 o/p x 275.000,00 = 825.000,00
Panitia Penerima/Pemeriksa Hasil PekerjaanKetua3 o/p x 200.000,00 = 600.000,00
Sekretaris3 o/p x 175.000,00 = 525.000,00
Anggota9 o/p x 150.000,00 = 1.350.000,00
Belanja Dokumen Pengadaan/Tender
Dokumen Pengadaan/Tender1 Paket x 825.000,00 = 825.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,65210000,65210000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,30750000,30750000,0,0,"Moderator dan Narasumber
Moderator Workshop16 JPL x 125.000,00 = 2.000.000,00
Narasumber Workshop/lokakarya16 JPL x 250.000,00 = 4.000.000,00
Narasumber Sosialisasi18 JPL x 250.000,00 = 4.500.000,00
Narasumber Pelatihan/Studi Banding72 JPL x 250.000,00 = 18.000.000,00
Moderator Sosialisasi18 JPL x 125.000,00 = 2.250.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,28000000,28000000,0,0,"Uang Saku HarianWorkshop120 oh x 30.000,00 = 3.600.000,00
Sosialisasi500 oh x 20.000,00 = 10.000.000,00
Pelatihan/Studi Banding480 oh x 30.000,00 = 14.400.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,6460000,6460000,0,0,"Panitia Workshop/lokakarya/SosialisasiKetua5 ob x 90.000,00 = 450.000,00
Sekretaris5 oh x 80.000,00 = 400.000,00
Anggota15 oh x 70.000,00 = 1.050.000,00
Panitia Pelatihan/Studi BandingKetua12 oh x 90.000,00 = 1.080.000,00
Sekretaris12 oh x 80.000,00 = 960.000,00
Anggota36 oh x 70.000,00 = 2.520.000,00"
2.05 . 2.05.01 . 24.06 . 5.2.3 ,Belanja Modal ,139545000,139545000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,139545000,139545000,0,0,
2.05 . 2.05.01 . 24.06 . 5.2.3.23.14 ,Belanja Modal Pengadaan Konstruksi Kolam ,139545000,139545000,0,0,"Pembangunan Kolam dan Sarpras BBI
Kolam dan Sarpras BBI1 Paket x 125.380.000,00 = 125.380.000,00
Jasa KonsultanKonsultan Perencana1 Paket x 7.000.000,00 = 7.000.000,00
Konsultan Pengawas1 Paket x 3.500.000,00 = 3.500.000,00
Honor PPKPPK6 ob x 90.000,00 = 540.000,00
Honor Pejabat PengadaanPejabat Pengadaan1 o/p x 300.000,00 = 300.000,00
Honor Pengawas LapanganKetua1 o/p x 275.000,00 = 275.000,00
Sekretaris1 o/p x 250.000,00 = 250.000,00
Anggota1 o/p x 225.000,00 = 225.000,00
Honor Panitia Penerima/Pemeriksa Hasil PekerjaanKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota3 o/p x 150.000,00 = 450.000,00
Belanja Dokumen Pengadaaan/TenderDokumen 
Pengadaan/Tender1 Paket x 1.250.000,00 = 1.250.000,00"
2.05 . 2.05.01 . 25 ,Program Pengembangan Bidang Kelautan dan Perikanan,4614774785,4779939255,165164470,3.58,
2.05 . 2.05.01 . 25.01 ,Peningkatan Produksi Kelautan dan Perikanan ,4614774785,4779939255,165164470,3.58,"Sumber Dana : Dana Alokasi Umum (D A U), Dana Alokasi Khusus (D A K)
Lokasi Kegiatan : Kabupaten Bantul"
2.05 . 2.05.01 . 25.01 . 5.2.1 ,Belanja Pegawai ,11400000,11400000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.1.01 ,Honorarium PNS ,11400000,11400000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,11400000,11400000,0,0,"Honor Tim/Kepanitiaan KegiatanPengarah12 ob x 160.000,00 = 1.920.000,00
Ketua12 ob x 160.000,00 = 1.920.000,00
Sekretaris12 ob x 150.000,00 = 1.800.000,00
Anggota48 ob x 120.000,00 = 5.760.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2 ,Belanja Barang dan Jasa ,115326785,122541785,7215000,6.26,
2.05 . 2.05.01 . 25.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,7210000,7210000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,3710000,3710000,0,0,"Belanja ATK
ATK dan Komputer Suplai1 LS x 3.710.000,00 = 3.710.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2.01.02 ,Belanja Dokumen/Administrasi Tender ,3500000,3500000,0,0,"Administrasi Pengadaan Barang dan JasaBiaya Dokumen
 Pengadaan1 Paket x 3.500.000,00 = 3.500.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2.02 ,Belanja Bahan/Material ,95245000,95245000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.2.02.10 ,Belanja Bahan Pakan ,95245000,95245000,0,0,"Pengadaan Pakan IkanPakan Ikan1 Paket x 93.545.000,00 = 93.545.000,00
Honor PPK1 o/p x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan1 o/p x 300.000,00 = 300.000,00
Honor Tim PerencanaKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00
Honor Panitia Pemeriksa/Penerima BarangKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2331785,2331785,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2331785,2331785,0,0,"PenggandaanFotokopi1 LS x 2.131.785,00 = 2.131.785,00
Penggandaan Laporan dan Jilid1 Paket x 200.000,00 = 200.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,7500000,7500000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,7500000,7500000,0,0,"Belanja Makan dan Minum Rapat
Makan minum rapat300 om x 25.000,00 = 7.500.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3040000,10255000,7215000,237.34,
2.05 . 2.05.01 . 25.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3040000,3040000,0,0,"Perjalanan Dinas dalam Rangka Konsultasi/Koordinasi ke Luar Kabupaten
Golongan IV4 op x 70.000,00 = 280.000,00
Golongan III11 op x 60.000,00 = 660.000,00
Golongan II4 op x 50.000,00 = 200.000,00
Perjalanan dalam Rangka Monitoring, Evaluasi dan Supervisi Kegiatan
Golongan IV8 op x 50.000,00 = 400.000,00
Golongan III30 op x 40.000,00 = 1.200.000,00
Golongan II10 op x 30.000,00 = 300.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,0,7215000,7215000,0,"perjalanan dinas luar daerahGolongan IV/III1 LS x 7.215.000,00 = 7.215.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3 ,Belanja Modal ,4488048000,4645997470,157949470,3.52,
2.05 . 2.05.01 . 25.01 . 5.2.3.03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor,0,142924470,142924470,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.03.12 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Sepeda Motor,0,117924470,117924470,0,"Pengadaan sepeda motor1 paket x 116.749.470,00 = 116.749.470,00
honor PPK1 o/p x 350.000,00 = 350.000,00
honor pejabat pengadaan barang1 o/p x 300.000,00 = 300.000,00
honor panitia penerima/pemeriksa barang
ketua1 o/p x 200.000,00 = 200.000,00
sekretaris1 o/p x 175.000,00 = 175.000,00
anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.03.15 ,Belanja modal pengadaan alat-alat angkutan darat bermotor roda tiga,0,25000000,25000000,0,"pengadaan kendaraan roda 31 paket x 25.000.000,00 = 25.000.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.08 ,Belanja Modal Pengadaan Bengkel/Alat-alat Bengkel ,111850000,111850000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.08.07 ,Belanja modal pengadaan alat-alat bengkel latih ,111850000,111850000,0,0,"Alat-Alat Perbengkelan Kapal1 Paket x 110.000.000,00 = 110.000.000,00
Honor PPK1 o/p x 350.000,00 = 350.000,00
Honor Tim PerencanaKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00
Anggota1 o/p x 200.000,00 = 200.000,00
Honor Pejabat Pengadaan Barang
Pejabat Pengadaan1 o/p x 300.000,00 = 300.000,00
Honor Panitia Penerima/Pemeriksa Barang
Ketua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.09 ,Belanja Modal Pengadaan Alat-Alat Pengolahan Pertanian/Peternakan dan Perikanan,101850000,101850000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.09.05 ,Belanja modal pengadaan alat-alat pengolahan ,101850000,101850000,0,0,"Pengadaan Sarana Pengolahan dan PemasaranSarana
 Pengolahan dan Pemasaran1 Paket x 100.000.000,00 = 100.000.000,00
Honor PPK1 o/p x 350.000,00 = 350.000,00
Honor Tim PerencanaKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00
Anggota1 o/p x 200.000,00 = 200.000,00
Honor Pejabat Pengadaan Barang
Pejabat Pengadaan Barang1 o/p x 300.000,00 = 300.000,00
Honor Panitia Pemeriksa dan Penerima BarangKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,5000000,5000000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.11.36 ,Belanja modal pengadan papan nama instansi ,5000000,5000000,0,0,"Papan Nama BBI1 Paket x 5.000.000,00 = 5.000.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.12 ,Belanja Modal Pengadaan Komputer ,43850000,43850000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.12.02 ,Belanja Modal Pengadaan Komputer/PC ,27850000,27850000,0,0,"Pengadaan Komputer/PC dan Kelengkapannya
Komputer/PC dan kelengkapannya2 Paket x 13.000.000,00 = 26.000.000,00
Honor PPKPPK1 o/p x 350.000,00 = 350.000,00
Honor Tim PerencanaKetua1 o/p x 250.000,00 = 250.000,00
Sekretaris1 o/p x 225.000,00 = 225.000,00Anggota1 o/p x 200.000,00 = 200.000,00
Honor Pejabat PengadaanPejabat Pengadaan1 o/p x 300.000,00 = 300.000,00
Honor Panitia Penerima/Pemeriksa BarangKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.12.03 ,Belanja Modal Pengadaan Komputer Note Book ,8000000,8000000,0,0,"Pengadaan Notebook/Laptop
Notebook/Laptop dan Kelengkapannya1 Paket x 8.000.000,00 = 8.000.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.12.04 ,Belanja Modal Pengadaan Printer ,8000000,8000000,0,0,"Pengadaan PrinterPrinter1 Paket x 8.000.000,00 = 8.000.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.16 ,Belanja Modal Pengadaan Alat-Alat Studio ,38000000,38000000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.16.01 ,Belanja Modal Pengadaan Kamera ,10000000,10000000,0,0,"Pengadaan Kamera
Kamera DSLR1 Paket x 10.000.000,00 = 10.000.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.16.03 ,Belanja Modal Pengadaan Proyektor/LCD ,28000000,28000000,0,0,"Pengadaan Proyektor
Proyektor dan Kelengkapannya2 Paket x 14.000.000,00 = 28.000.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,38225000,38225000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.21.01 ,Belanja Modal Pengadaan Konstruksi Jalan ,38225000,38225000,0,0,"Pembangunan Jalan Lingkungan BBI SandenJalan Lingkungan BBI Sanden1 Paket x 35.000.000,00 = 35.000.000,00
Jasa KonsultanKonsultan Perencana1 Paket x 2.000.000,00 = 2.000.000,00
Honor PPK1 o/p x 350.000,00 = 350.000,00
Honor Pejabat Pengadaan Jasa KonstruksiPejabat Pengadaan1 o/p x 350.000,00 = 350.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan KonstruksiKetua1 o/p x 200.000,00 = 200.000,00
Sekretaris1 o/p x 175.000,00 = 175.000,00
Anggota1 o/p x 150.000,00 = 150.000,00"
2.05 . 2.05.01 . 25.01 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,2775486000,2775486000,0,0,
2.05 . 2.05.01 . 25.01 . 5.2.3.23.05 ,Belanja Modal Pengadaan Konstruksi Jaringan Irigasi,269590000,269590000,0,0,"Outlet BBIPembangunan dan Normalisasi Saluran Outlet BBI Gesikan1 Paket x 117.750.000,00 = 117.750.000,00
Pembangunan Saluran Outlet BBI Sanden1 Paket x 133.750.000,00 = 133.750.000,00
Jasa KonsultanKonsultan Perencana Pembangunan dan Normalisasi Saluran Outlet BBI Gesikan1 Paket x 4.500.000,00 = 4.500.000,00
Konsultan Pengawas Pembangunan dan Normalisasi Saluran Outlet BBI Gesikan1 Paket x 2.250.000,00 = 2.250.000,00
Konsultan Perencana Pembangunan Saluran Outlet BBI Sanden1 Paket x 4.800.000,00 = 4.800.000,00
Konsultan Pengawas Pembangunan Saluran Outlet BBI Sanden1 Paket x 2.550.000,00 = 2.550.000,00
Honor PPKPPK16 ob x 90.000,00 = 1.440.000,00
Honor Tim Pengawas LapanganKetua2 o/p x 275.000,00 = 550.000,00
Sekretaris2 o/p x 250.000,00 = 500.000,00
Anggota2 o/p x 225.000,00 = 450.000,00
Honor Panitia Pemeriksa/Penerima Pekerjaan KonstruksiKetua2 o/p x 200.000,00 = 400.000,00
Sekretaris2 o/p x 175.000,00 = 350.000,00
Anggota2 o/p x 150.000,00 = 300.000,00"
