Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,6550000, Belanja perjalanan dinas dalam Kabupaten 5300000.00 Golongan IV 1800000.00 Golongan III 3500000.00 Belanja perjalanan dinas ke Provinsi 1250000.00 Golongan IV 350000.00 Golongan III 900000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,6400000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.23.001. ,Belanja jasa narasumber ,6400000, Belanja jasa narasumber/tenaga ahli 6400000.00 Honorarium pembicara pelatihan pengembangan pestisida hayati/nabati 3200000.00 Honorarium pembicara pelatihan pengembangan pupuk organik 3200000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09. ,PEMBINAAN DAN PENGEMBANGAN ALAT MESIN ,51470000,Lokasi Kegiatan: - PERTANIAN,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.1. ,BELANJA PEGAWAI ,790000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.1.01. ,Honorarium PNS ,790000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,790000, Panitia pelatihan pengelolaan alat mesin pertanian 555000.00 Ketua 225000.00 Sekretaris 180000.00 Anggota 150000.00 Honorarium panitia kunjungan lapang petani 235000.00 Ketua 75000.00 Sekretaris 60000.00 Anggota 100000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2. ,BELANJA BARANG DAN JASA ,50680000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, ATK dan bahan komputer (kertas. tinta. map kertas. bolpoin. buku. clip file. 1000000.00 spring file),,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.02. ,Belanja Bahan/Material ,750000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,750000, Belanja bahan sosialisasi. diklat. seminar 750000.00 ATK peserta pelatihan pengelolaan alsintan (3 angkt x 25 org) 750000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.03. ,Belanja Jasa Kantor ,5250000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,5250000, Transport peserta penyuluhan/pembinaan/pelatihan 5250000.00 Transport peserta pelatihan pengelolaan alat mesin pertanian (3 angkt x 25 org 3000000.00 x 2 hari) Uang saku peserta kunjungan lapang petani (75 org x 1 hari) 2250000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1000000, Fotocopy 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,5000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,5000000, Belanja sewa sarana mobilitas darat 5000000.00 Sewa kendaraan kunjungan lapang petani (2 unit x 1 hari) 5000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.11. ,Belanja Makanan dan Minuman ,12150000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,12150000, Belanja makanan dan minuman rapat 12150000.00 Makan. minum. snack rapat koordinasi tingkat Kabupaten 2000000.00 Makan. minum. snack pelatihan pengelolaan alat mesin pertanian 4950000.00 Minum. snack kunjungan lapang petani (80 org x 2 kali) 600000.00 Makan. minum kunjungan lapang petani 1600000.00 Makan. minum. snack sosialisasi kegiatan 3000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.15. ,Belanja Perjalanan Dinas ,25530000,,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,7850000, Perjalanan dinas dalam Kabupaten 5700000.00 Golongan IV 2100000.00 Golongan III 2000000.00 Golongan II 1600000.00 Perjalanan dinas ke Provinsi 2150000.00 Golongan IV 350000.00 Golongan III 1800000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.09.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,17680000, Perjalanan dinas luar daerah 17680000.00 Perjalanan dalam rangka pelatihan perbengkelan alsintan ke PT Kubota 14430000.00 Semarang (13 org x 3 hari) Uang harian 14430000.00 Tiket PP pelatihan perbengkelan alsintan ke PT Kubota (13 orang) 3250000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10. ,PENGEMBANGAN BIBIT UNGGUL PERTANIAN ,36000000,Lokasi Kegiatan: -,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2. ,BELANJA BARANG DAN JASA ,36000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.01. ,Belanja Bahan Pakai Habis ,575000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.01.001. ,Belanja alat tulis kantor ,575000, Belanja ATK (HVS. refill tinta. map ballpoint. dll) 575000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.02. ,Belanja Bahan/Material ,21500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.02.006. ,Belanja bahan praktek KBM ,14000000, Belanja bahan praktek penangkaran benih unggul hortikultura 12000000.00 Belanja alat praktek/peraga 2000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,7500000, Belanja sarana penunjang peserta pelatihan 7500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.06. ,Belanja Cetak dan Penggandaan ,500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,500000, Penggandaan dan penjilidan laporan 500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.11. ,Belanja Makanan dan Minuman ,2525000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,2525000, Belanja makanan dan minuman rapat 2525000.00 Makan. minum koordinasi tingkat Kabupaten (15 org x 2 kali) 600000.00 Minum. snack pelatihan penangkaran (35 org x 2 kali) 262500.00 Makan. minum pelatihan penangkaran  (35 org x 1 kali) 700000.00 Minum. snack pembinaan kelompok (35 org x 1 kali) 262500.00 Makan. minum pembinaan kelompok (35 org x 1 kali) 700000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.15. ,Belanja Perjalanan Dinas ,9400000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,3320000, Perjalanan dinas dalam Kabupaten 1880000.00 Golongan IV 960000.00 Golongan III 600000.00 Golongan II 320000.00 Perjalanan dinas ke Provinsi 1440000.00 Golongan IV 840000.00 Golongan III 600000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,6080000, Belanja perjalanan dinas luar daerah 6080000.00 Golongan IV 1640000.00 Penginapan 800000.00 Uang harian 740000.00 Uang taxi 100000.00 Golongan III 1440000.00 Penginapan 600000.00 Uang harian 740000.00 Uang taxi 100000.00 Tiket 3000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,1500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.10.5.2.2.23.001. ,Belanja jasa narasumber ,1500000, Belanja jasa narasumber 1500000.00,,,,,,,,,,,,,,
2.01.2.01.01.16. ,PROGRAM PENGEMBANGAN AGRIBISNIS^ TANAMAN ,130040000, PANGAN DAN HORTIKULTURA,,,,,,,,,,,,,,
2.01.2.01.01.16.01. ,PENINGKATAN KEMAMPUAN LEMBAGA PETANI ,37787500,Lokasi Kegiatan: -,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2. ,BELANJA BARANG DAN JASA ,37787500,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, Belanja alat tulis kantor 1000000.00 Belanja alat tulis kantor (HVS. map kertas. snelhecter plastik. refill tinta. 1000000.00 ballpoint. trigonal clip dll),,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.02. ,Belanja Bahan/Material ,2500000,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,2500000, Belanja bahan sosialisasi. diklat. seminar 2500000.00 Pembelian ATK peserta pelatihan manajemen pemasaran bagi asosiasi 1500000.00 Pembelian ATK penyelenggaraan pelatihan manajemen pemasaran bagi asosiasi 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.03. ,Belanja Jasa Kantor ,9000000,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,9000000, Transport peserta penyuluhan/pembinaan/pelatihan 9000000.00 Transport peserta pelatihan manajemen pemasaran bagi asosiasi (30 org x 1 hari 3000000.00 x 5) Transport peserta rapat gapoktan penerima PUAP (30org x 1 hari x 10 unit) 6000000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1750000,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1750000, Belanja penggandaan 1750000.00 Fotocopy 750000.00 Fotocopy materi pelatihan manajemen pemasaran bagi asosiasi 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.11. ,Belanja Makanan dan Minuman ,14437500,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,14437500, Belanja makanan dan minuman rapat 14437500.00 Makan. minum pelatihan manajemen pemasaran bagi asosiasi (35 org x 1 hari x 5 3500000.00 unit) Makan. minum rapat gapoktan penerima PUAP (35 org x 1 hari x 10 unit) 7000000.00 Minum. snack pelatihan manajemen pemasaran bagi asosiasi (35 org x 1 hari x 5 1312500.00 unit) Minum. snack rapat gapoktan penerima PUAP (35 org x 10 unit) 2625000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.15. ,Belanja Perjalanan Dinas ,6100000,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,6100000, Belanja perjalanan dinas dalam Kabupaten 6100000.00 Golongan IV 1800000.00 Golongan III 3500000.00 Golongan II 800000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,3000000,,,,,,,,,,,,,,,
2.01.2.01.01.16.01.5.2.2.23.001. ,Belanja jasa narasumber ,3000000, Belanja jasa narasumber/tenaga ahli 3000000.00 Honorarium pembicara pelatihan manajemen pemasaran bagi asosiasi (5 x 1hari x 3000000.00 6 JPL),,,,,,,,,,,,,,
2.01.2.01.01.16.02. ,PENANGANAN PASCA PANEN DAN PENGOLAHAN ,40287500,Lokasi Kegiatan: - HASIL PERTANIAN,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2. ,BELANJA BARANG DAN JASA ,40287500,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, Belanja ATK dan bahan komputer (HVS. refill tinta. ballpoint. ordner. trigonal 1000000.00 clip. stopmap kertas. stopmap plastik dll),,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.02. ,Belanja Bahan/Material ,4350000,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.02.006. ,Belanja bahan praktek KBM ,2500000, Belanja bahan praktek KBM 2500000.00 Belanja bahan praktek pelatihan pengolahan dan pemasaran hasil pertanian di 5 2500000.00 Kec(ketela. pisang. tepung mocaf dll),,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,1850000, Belanja bahan sosialisasi. diklat. seminar 1850000.00 ATK peserta pelatihan pengolahan dan pemasaran hasil pertanian (5 Kec x 25 1250000.00 org) ATK peserta diseminasi GHP 300000.00 ATK peserta pelatihan PIRT 300000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.03. ,Belanja Jasa Kantor ,10200000,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.03.013. ,Belanja pemeriksaan/pengujian bahan ,3500000, Belanja pemeriksaan/pengujian bahan 3500000.00 Fasilitasi uji lab Dinkes (untuk pengajuan PIRT) 3500000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,6700000, Transport peserta penyuluhan/pembinaan/pelatihan 6700000.00 Transport peserta pelatihan P2HP (5 angkt x 25 org x 1 hari) 2500000.00 Transport peserta diseminasi GHP (30 org x 1 hari) 600000.00 Transport peserta pelatihan PIRT (30 org x 2 hari) 1200000.00 Transport peserta pendampingan mocaf (20 org x 6 kali) 2400000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2150000,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,2150000, Belanja penggandaan/fotocopy 2150000.00 Fotocopy dan penjilidan 750000.00 Penggandaan materi pelatihan 1400000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.11. ,Belanja Makanan dan Minuman ,12487500,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,12487500, Belanja makanan dan minuman rapat 12487500.00 Minum. snack rapat koordinasi 525000.00 Makan. minum pelatihan pengolahan dan pemasaran hasil pertanian (5 3500000.00 Kecamatan) Makan. minum Diseminasi GHP 800000.00 Makan. minum pelatihan PIRT 1400000.00 Minum. snack pelatihan pengolahan dan pemasaran hasil pertanian (5 kec x 35 1312500.00 org) Minum. snack diseminasi GHP 300000.00 Minum. snack pelatihan PIRT 525000.00 Makan. minum pendampingan mocaf (25 org x 6 kali) 3000000.00 Minum. snack pendampingan mocaf (25 org x 6 kali) 1125000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.15. ,Belanja Perjalanan Dinas ,4100000,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,4100000, Perjalanan dinas dalam Kabupaten 4100000.00 Golongan IV 1500000.00 Golongan III 2000000.00 Golongan II 600000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,6000000,,,,,,,,,,,,,,,
2.01.2.01.01.16.02.5.2.2.23.001. ,Belanja jasa narasumber ,6000000, Belanja jasa narasumber 6000000.00 Honorarium pembicara pelatihan pengolahan dan pemasaran hasil pertanian di 5 4000000.00 Kecamatan Honorarium pembicara diseminasi GHP 800000.00 Honorarium pembicara pelatihan PIRT 1200000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03. ,PENGEMBANGAN SISTEM INFORMASI PASAR ,51965000,Lokasi Kegiatan: -,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.1. ,BELANJA PEGAWAI ,5950000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.1.01. ,Honorarium PNS ,5950000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,5950000, Honorarium pelaksana analisa usaha tani 600000.00 Honorarium pelaksana analisa usaha tani (2 org x 6 Kec) 600000.00 Honorarium pelaksana pameran di Yogyakarta 1510000.00 Petugas display pameran 300000.00 Petugas bongkar display pameran 250000.00 Petugas jaga pameran 960000.00 Honorarium pelaksana pasar tani 3840000.00 Petugas pasang bongkar tenda pasar tani (4 org x 4 x 12 bulan) 3840000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2. ,BELANJA BARANG DAN JASA ,46015000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,2000000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, Belanja alat tulis kantor 1000000.00 ATK dan bahan komputer (HVS. refill tinta. ordner. stopmap kertas. stopmap 1000000.00 plastik. trigonal clip. isi staples dll),,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.01.009. ,Belanja Dekorasi ,1000000, Belanja dekorasi 1000000.00 Dekorasi pameran 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.02. ,Belanja Bahan/Material ,4500000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,4500000, Belanja bahan sosialisasi. diklat. seminar 4500000.00 ATK peserta analisa usaha tani 1200000.00 ATK peserta temu usaha/kemitraan 300000.00 Bahan pameran di Yogyakarta 3000000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.03. ,Belanja Jasa Kantor ,22800000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,22800000, Honorarium peserta penyuluhan/pembinaan/pelatihan 22800000.00 Transport peserta analisa usaha tani (6 x 20 org) 2400000.00 Transport temu usaha/kemitraan 600000.00 Transport peserta pasar tani (15 org x 4 x 12 bulan) 14400000.00 Sumber data informasi harga pasar (9 Kec x 1 org x 12 bln) 5400000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2500000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.06.001. ,Belanja Cetak ,1500000, Cetak brosur mocaf 1500000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1000000, Fotocopy dan pelaporan 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,1500000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,1500000, Sewa angkutan bahan pameran 1500000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.11. ,Belanja Makanan dan Minuman ,6615000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,6615000, Belanja makanan dan minuman rapat 6615000.00 Minum. snack rapat koordinasi 675000.00 Makan. minum analisa usaha tani (25 org x 6 Kec) 3000000.00 Makan. minum temu usaha/kemitraan 800000.00 Makan. minum pameran di DIY 520000.00 Minum. snack analisa usaha tani (25 org x 6 kec) 1125000.00 Minum. snack temu usaha/kemitraan 300000.00 Minum. snack pameran di DIY 195000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.15. ,Belanja Perjalanan Dinas ,5500000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,5500000, Perjalanan dinas dalam Kabupaten 2800000.00 Golongan IV 900000.00 Golongan III 1500000.00 Golongan II 400000.00 Perjalanan dinas dalam provinsi 2700000.00 Golongan IV 700000.00 Golongan III 1500000.00 Golongan II 500000.00,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,600000,,,,,,,,,,,,,,,
2.01.2.01.01.16.03.5.2.2.23.001. ,Belanja jasa narasumber ,600000,Honorarium pembicara temu usaha/kemitraan 600000.00,,,,,,,,,,,,,,
,JUMLAH BELANJA ,9888581123.14,,,,,,,,,,,,,,,
,SURPLUS/(DEFISIT),-9825581123.14,,,,,,,,,,,,,,,
