Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
2.04 . 1.17.01 . 16 . 06 . 5 . 2 . 2 . 21 . 02 ,Belanja Jasa Konsultansi Perencanaan ,320000000,"Study master Plan Parangendog
- ParangkusumoStudy Master Plan Parangendog
 - Parangkusumo1 paket x 48.820.000,00 = 48.820.000,00
Honor Pejabat Pengadaan Barang/Jasa1 paket x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 255.000,00 = 1.275.000,00
Honor Tim Supervisi Perencanaan5 bjj x 255.000,00 = 1.275.000,00
Belanja Makam Minum Rapat14 ok x 17.500,00 = 245.000,00
Belanja ATK1 paket x 300.000,00 = 300.000,00
Belanja Foto Kopi1,150 lbr x 150,00 = 172.500,00
Belanja perjalanan Dinas16 ok x 50.000,00 = 800.000,00
Study Desain Enginering Detail Parangendog
 - ParangkusumoStudy Desain Enginering Detail Parangendog parangkusumo1 paket x 49.055.000,00 = 49.055.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 255.000,00 = 1.275.000,00
Honor Tim Supervisi Perencana5 bjj x 255.000,00 = 1.275.000,00
Belanja makan minum Rapat14 ok x 17.500,00 = 245.000,00
Belanja ATK1 paket x 300.000,00 = 300.000,00
Belanja Foto Kopi1,150 lbr x 150,00 = 172.500,00
Belanja Perjalanan Dinas16 ok x 50.000,00 = 800.000,00
Study Rencana Teknis Obyek Wisata SelarongStudy Rencana Teknis Obyek Wisata  Goa Selarong1 buku x 49.055.000,00 = 49.055.000,00
Honor Pejabat Pengadaan barang/Jasa1 ok x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 255.000,00 = 1.275.000,00
Honor Tim Supervisi Perencana5 bjj x 255.000,00 = 1.275.000,00
Belanja makan minum Rapat14 ok x 17.500,00 = 245.000,00
Belanja ATK1 paket x 300.000,00 = 300.000,00
Belanja Foto Kopi1,150 lbr x 150,00 = 172.500,00
Belanja Perjalanan Dinas16 ok x 50.000,00 = 800.000,00
Study Rencana Teknis Obyek Wisata Kebon Agung1 paket x 49.055.000,00 = 49.055.000,00
Honor Pejabat Pengadaan barang/jasa1 ok x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 255.000,00 = 1.275.000,00
Honor Tim Supervisi Perencana5 bjj x 255.000,00 = 1.275.000,00
Belanja makan minum Rapat14 ok x 17.500,00 = 245.000,00
Belanja Foto Kopi1,150 lbr x 150,00 = 172.500,00
Belanja ATK1 paket x 300.000,00 = 300.000,00
Belanja Perjalanan Dinas16 ok x 50.000,00 = 800.000,00
Study Rencana Teknis Obyek Wisata Pantai BaruStudy Rencanja Teknis Obyek Wisata Pantai baru1 paket x 49.055.000,00 = 49.055.000,00
Honor Pejabat pengadaan Barang/Jasa1 ok x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 255.000,00 = 1.275.000,00
Honor Tim Supervisi Perencana5 bjj x 255.000,00 = 1.275.000,00
Belanja Makan Minum Rapat14 ok x 17.500,00 = 245.000,00
Belanja ATK1 ok x 300.000,00 = 300.000,00
Belanja Foto Kopi1,150 lbr x 150,00 = 172.500,00
Belanja Perjalanan Dinas16 ok x 50.000,00 = 800.000,00
Study Rencana Teknis Obyek Wisata Depok1 paket x 49.055.000,00 = 49.055.000,00
Honor Pejabat Pengadaan barang/jasa1 ok x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 255.000,00 = 1.275.000,00
Honor Tim Supervisi Perencanaan5 bjj x 255.000,00 = 1.275.000,00
Belanja makan minum Rapat14 ok x 17.500,00 = 245.000,00
Belanja ATK1 paket x 300.000,00 = 300.000,00
Belanja Foto Kopi1,150 lbr x 150,00 = 172.500,00
Belanja Perjalanan Dinas16 ok x 50.000,00 = 800.000,00"
2.04 . 1.17.01 . 16 . 09 ,Pemeliharaan Rutin/Berkala Sarana dan Prasarana Obyek Wisata ,280325000,"Sumber Dana : 
Keluaran :  Terpeliharanya Sarana Dan Prasarana Obyek Wisata
Target:  8 Obyek Wisata"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,280325000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,7200000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,3200000,"Belanja Alat Tulis kantor8 obyek x 400.000,00 = 3.200.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 01 . 03 ,"Belanja Alat Listrik Dan Elektronik (Lampu Pijar, Battery Kering) ",4000000,"belanja alat listrik dan elektronik8 obyek x 500.000,00 = 4.000.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,160000000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 02 . 01 ,Belanja Bahan Baku Bangunan ,160000000,"Belanja Bahan baku bangunan8 obyek x 20.000.000,00 = 160.000.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,4000000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,4000000,"Belanja Publikasi
Belanja Publikasi baliho, Papan Petujuk arah, Rambu.8 obyek x 500.000,00 = 4.000.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,825000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,825000,"Belanja Penggandaan
Belanja Foto Kopi5,500 lbr x 150,00 = 825.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,1750000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1750000,"Belanja Makan Dan Minum Rapat
Belanja makan Dan Minum Rapat Pemeliharaan Rutin100 ok x 17.500,00 = 1.750.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,34550000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,4550000,"Perjalanan Dinas Dalam Daerah91 ok x 50.000,00 = 4.550.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,30000000,"Perjalanan Dinas Luar Daerah1 paket x 30.000.000,00 = 30.000.000,00"
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",72000000,
2.04 . 1.17.01 . 16 . 09 . 5 . 2 . 2 . 35 . 06 ,Jasa Tenaga Harian Lepas ,72000000,"Honorarium Tenaga lepas
Honor Upah Tenaga pekerja8 obyek x 9.000.000,00 = 72.000.000,00"
2.04 . 1.17.01 . 16 . 11 ,Peningkatan Pelayanan Kepariwisataan ,156720000,"Sumber Dana : 
Lokasi Kegiatan : Bantul
Keluaran :  Terlaksananya koordinasi stake holder pelayanan kepariwisataan
Target:  2 kali"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 1 ,Belanja Pegawai ,49000000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 1 . 01 ,Honorarium PNS ,49000000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,49000000,"Honorarium Panitia Pelaksana Kegiatan
Tim Pembina Kepariwisataan Kab. Bantul1 ls x 49.000.000,00 = 49.000.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,107720000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,500000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,500000,"Alat tulis kantor
ATK Keg. Peningkatan pelayanan Kepariwisataan1 ls x 500.000,00 = 500.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,300000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,300000,"Belanja Penggandaan
Fotocopy2,000 lembar x 150,00 = 300.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,9120000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3420000,"Belanja Makanan dan Minuman rapat
Snack, Makan dan Minum rapat120 oh x 28.500,00 = 3.420.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,5700000,"Snack dan Makan Sosialisasi Keg. Peningkatan Pelayanan200 oh x 28.500,00 = 5.700.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 13 ,Belanja Pakaian Kerja ,23800000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 13 . 01 ,Belanja Pakaian Kerja Lapangan ,23800000,"Belanja Pakaian Kerja Lapangan
Petugas Pemungut Retribusi47 ok x 400.000,00 = 18.800.000,00
Petugas Pengendali (batik)25 ok x 200.000,00 = 5.000.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,74000000,
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,14000000,"Belanja Perjalanan Dinas dalam daerah1 ls x 14.000.000,00 = 14.000.000,00"
2.04 . 1.17.01 . 16 . 11 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,60000000,"Belanja Perjalanan Dinas Luar Daerah1 ls x 60.000.000,00 = 60.000.000,00"
1.17 . 1.17.01 . 17 ,Program Pengelolaan Keragaman Budaya ,373200000,
1.17 . 1.17.01 . 17 . 01 ,Pengembangan kesenian dan kebudayaan daerah ,324200000,"Sumber Dana : 
Lokasi Kegiatan : Bantul dan DIY
Keluaran :  Prestasi Seniman di Kabupaten Meningkat
Target:  9 kegiatan"
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,324200000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1500000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1500000,"Belanja Alat Tulis Kantor
Belanja ATK1 ls x 1.500.000,00 = 1.500.000,00"
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,425000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,425000,"Belanja penggandaan
Belanja penggandan2,125 lembar x 200,00 = 425.000,00"
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,850000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,850000,"Belanja Makanan dan Minuman Rapat
Belanja Snack dan Minum Rapat100 org x 8.500,00 = 850.000,00"
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,3425000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,3425000,"Belanja Perjalanan Dinas dalam Daerah
Perjalanan Dinas Gol. IV15 ok x 75.000,00 = 1.125.000,00
Perjalanan Dinas Gol. III30 ok x 50.000,00 = 1.500.000,00
Perjalanan Dinas Gol II20 ok x 40.000,00 = 800.000,00"
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 21 ,Belanja Jasa Konsultansi ,150000000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 21 . 01 ,Belanja Jasa Konsultansi Penelitian ,150000000,"Study Kawasan Monumen Bibis1 ls x 150.000.000,00 = 150.000.000,00"
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 38 ,Belanja Jasa Pentas/Pertunjukan ,168000000,
1.17 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 38 . 01 ,Belanja Jasa Pentas/Pertunjukan ,168000000,"Belanja Jasa Pentas/PertunjukanBiaya
 Jasa Pentas/Pertunjukan ParadeTari Nusantara dan Gelar Seni Pertunjukan2 kel. seni x 13.000.000,00 = 26.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Bentara Upacara Adat2 kel seni x 10.000.000,00 = 20.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Langen Carita1 kali x 10.000.000,00 = 10.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Ketoprak Lesung/Ketoprak Remaja1 kali x 14.000.000,00 = 14.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Jathilan dan Reog1 kali x 20.000.000,00 = 20.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Seni Religius dan Kerakyatan1 kali x 16.000.000,00 = 16.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Dalang Anak dan Remaja1 kali x 10.000.000,00 = 10.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Ketoprak1 kali x 40.000.000,00 = 40.000.000,00
Biaya Jasa Pentas/Pertunjukan Fest. Seni Budaya1 ls x 12.000.000,00 = 12.000.000,00"
1.17 . 1.17.01 . 17 . 02 ,Penyusunan sistem informasi database bidang kebudayaan ,49000000,"Sumber Dana : 
Lokasi Kegiatan : Bantul
Keluaran :  Informasi Database Bidang Kebudayaan Dapat Tersusun
Target:  2 Kegiatan"
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,49000000,
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1000000,
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1000000,"Belanja Alat Tulis Kantor
Belanja ATK1 ok x 1.000.000,00 = 1.000.000,00"
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,31005000,
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,31005000,"Belanja Cetak
Belanja Cetak572 buku x 50.000,00 = 28.600.000,00
Belanja Penggandaan12,025 lbr x 200,00 = 2.405.000,00"
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,2220000,
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2220000,"Belanja Makanan dan Minuman Rapat
Belanja Makan dan Minum Rapat60 org x 20.000,00 = 1.200.000,00
Belanja Snack dan Minum Rapat120 org x 8.500,00 = 1.020.000,00"
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,11375000,
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,11375000,"Belanja Perjalanan Dinas dalam Daerah
Perjalanan Dinas Gol. IV25 ok x 75.000,00 = 1.875.000,00
Perjalanan Dinas Gol. III150 ok x 50.000,00 = 7.500.000,00
Perjalanan Dinas Gol. II50 ok x 40.000,00 = 2.000.000,00"
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",3400000,
1.17 . 1.17.01 . 17 . 02 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,3400000,"Honorarium Narasumber/Tenaga Ahli
Honorarium Tenaga Ahli17 ok x 200.000,00 = 3.400.000,00"
2.04 . 1.17.01 . 17 ,Program pengembangan Kemitraan ,355800000,
2.04 . 1.17.01 . 17 . 01 ,Pengembangan dan penguatan informasi dan database ,45000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,45000000,
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,2000000,
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,2000000,"Belanja Alat Tulis Kantor
Belanja ATK kegiatan1 ls x 2.000.000,00 = 2.000.000,00"
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,30675000,
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,26400000,"Belanja Cetak Buku Data Base
Belanja cetak buku data base pariwisata th 20161 ls x 26.400.000,00 = 26.400.000,00"
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,4275000,"Belanja penggandaan / fotokopi
Belanja fotokopi28,500 lb x 150,00 = 4.275.000,00"
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,4275000,
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,4275000,"Belanja makanan minuman rapat
Belanja makan minum snack rapat1 ls x 4.275.000,00 = 4.275.000,00"
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,8050000,
2.04 . 1.17.01 . 17 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,8050000,"Belanja perjalanan dinas dalam daerah
Belanja perjalanan dinas dalam kabupaten1 ls x 4.600.000,00 = 4.600.000,00
Belanja perjalanan dinas luar kabupaten1 ls x 3.450.000,00 = 3.450.000,00"
2.04 . 1.17.01 . 17 . 05 ,Pelaksanaan koordinasi pembangunan kemitraan pariwisata ,65000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terselenggaranya kegiatan sarasehan forkom pokdarwis
Target:  6 kali sarasehan"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,65000000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,12200000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,12200000,"Belanja Alat Tulis Kantor
Belanja ATK kegiatan rutin1 ls x 1.400.000,00 = 1.400.000,00
Belanja ATK peserta sosialisasi / pertemuan1 ls x 10.800.000,00 = 10.800.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,1200000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1200000,"Belanja publikasi kegiatan
Belanja publikasi kegiatan koordinasi kemitraan6 keg x 200.000,00 = 1.200.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1260000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1260000,"Belanja penggandaan / fotokopi
Belanja fotokopi kegiatan8,400 lb x 150,00 = 1.260.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,3000000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,3000000,"Belanja sewa gedung / tempat
Belanja sewa tempat kegiatan koordinasi kemitraan6 keg x 500.000,00 = 3.000.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,14790000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2820000,"Belanja makanan minuman rapat
Belanja makan minum rapat90 oh x 20.000,00 = 1.800.000,00
Belanja snack minum rapat120 oh x 8.500,00 = 1.020.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,11970000,"Belanja makanan minuman pelaksanaan kegiatan
Belanja makan minum peserta kegiatan1 ls x 10.260.000,00 = 10.260.000,00
Belanja makan minum panitia kegiatan1 ls x 1.710.000,00 = 1.710.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,9750000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,9750000,"Belanja perjalanan dinas dalam daerah
Belanja perjalanan dinas dalam kabupaten1 ls x 5.550.000,00 = 5.550.000,00
Belanja perjalanan dinas luar kabupaten1 ls x 4.200.000,00 = 4.200.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",12000000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,12000000,"Honor narasumber / moderator / penceramah / tenaga ahli
Honor narasumber / pembicara kegiatan koordinasi kemitraan1 ls x 12.000.000,00 = 12.000.000,00"
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 36 ,Belanja Jasa Transport Petugas/Peserta ,10800000,
2.04 . 1.17.01 . 17 . 05 . 5 . 2 . 2 . 36 . 02 ,Honorarium Peserta Rapat/Sosialisasi ,10800000,"Honor peserta sosialisasi / pertemuan
Honor peserta sosialisasi / pertemuan koordinasi kemitraan360 ok x 30.000,00 = 10.800.000,00"
2.04 . 1.17.01 . 17 . 07 ,Pengembangan sumber daya manusia dan profesionalisme bidang pariwisata,56000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terselenggaranya kegiatan sarasehan dan sosialisasi bidang pariwisata
Target:  225 orang pelaku"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,56000000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,11550000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,11550000,"Belanja Alat Tulis Kantor
Belanja ATK kegiatan rutin1 ls x 1.800.000,00 = 1.800.000,00
Belanja ATK peserta sosialisasi1 ls x 9.750.000,00 = 9.750.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,1200000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1200000,"Belanja publikasi kegiatan
Belanja publikasi kegiatan PSDM1 ls x 1.200.000,00 = 1.200.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1005000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1005000,"Belanja penggandaan / fotokopi
Belanja fotokopi kegiatan PSDM6,700 lb x 150,00 = 1.005.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,3000000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 07 . 03 ,Belanja Sewa Ruang Rapat/Pertemuan ,3000000,"Belanja sewa gedung / tempat
Belanja sewa tempat kegiatan6 keg x 500.000,00 = 3.000.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,16245000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3420000,"Belanja makanan minuman rapat
Belanja makan minum snack rapat1 ls x 3.420.000,00 = 3.420.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,12825000,"Belanja makanan minuman pelaksanaan kegiatan
Belanja makan minum snack pelaksanaan kegiatan1 ls x 12.825.000,00 = 12.825.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,6050000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,6050000,"Belanja perjalanan dinas dalam daerah
Belanja perjalanan dinas dalam kabupaten1 ls x 3.200.000,00 = 3.200.000,00
Belanja perjalanan dinas luar kabupaten1 ls x 2.850.000,00 = 2.850.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",5250000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,5250000,"Honor narasumber / pembicara / tenaga ahli
Honor narasumber / pembicara kegiatan PSDM1 ls x 5.250.000,00 = 5.250.000,00"
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 36 ,Belanja Jasa Transport Petugas/Peserta ,11700000,
2.04 . 1.17.01 . 17 . 07 . 5 . 2 . 2 . 36 . 02 ,Honorarium Peserta Rapat/Sosialisasi ,11700000,"Honorarium peserta sosialisasi / pertemuan
Honor peserta sosialisasi / pertemuan kegiatan PSDM1 ls x 11.700.000,00 = 11.700.000,00"
2.04 . 1.17.01 . 17 . 10 ,Pendampingan Desa Wisata ,134300000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul, DIY
Keluaran :  Keikutsertaan dalam keg. lomba desa wisata, pokdarwis dan homestay tingkat Kabupaten, Provinsi dan Nasional
Target:  36 Desa Wisata"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,134300000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,4970000,
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,4970000,"Belanja ATK keg. Pendampingan Desa Wisata
Belanja ATK kegiatan rutin1 ls x 1.970.000,00 = 1.970.000,00
Belanja ATK peserta workshop1 ls x 3.000.000,00 = 3.000.000,00"
2.04 . 1.17.01 . 17 . 10 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,3000000,
