1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 1 ,Belanja Pegawai ,3410000,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 1 . 01 ,Honorarium PNS ,3410000,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,3410000,Honor Panitia Pelaksana Kegiatan Pemberdayaan dan ,,,,,,,,,,,,
,,,Pembinaan PMKS,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,11 oh x 90.000,00 = 990.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,11 Oh x 80.000,00 = 880.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,22 Oh x 70.000,00 = 1.540.000,0,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,135479900,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,5855000,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,5855000,Belanja Alat Tulis Kantor,,,,,,,,,,,,
,,,Alat Tulis Kegiatan,,,,,,,,,,,,
,,,1 Ls x 3.230.000,00 = 3.230.000,0,,,,,,,,,,
,,,Alat Tulis peserta pelatihan keterampilan,,,,,,,,,,,,
,,,175 Org x 15.000,00 = 2.625.000,0,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,95200000,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,95200000,Belanja alat-alat/perlengkapan,,,,,,,,,,,,
,,,Belanja bahan praktek,,,,,,,,,,,,
,,,1 Ls x 2.700.000,00 = 2.700.000,0,,,,,,,,,,
,,,Belanja alat-alat perlengkapan usaha peserta pelatihan,,,,,,,,,,,,
,,,175 Pkt x 300.000,00 = 52.500.000,0,,,,,,,,,,
,,,Belanja peralatan usaha klien,,,,,,,,,,,,
,,,40 Pkt x 1.000.000,00 = 40.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,1374900,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1374900,Belanja Penggandaan,,,,,,,,,,,,
,,,Penggandaan kegiatan,,,,,,,,,,,,
,,,9,166 Lbr x 150,00 = 1.374.900,0,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,5500000,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 07 . 03 ,Belanja Sewa Ruang Rapat/Pertemuan ,5500000,Belanja Sewa Ruang rapat/pertemuan,,,,,,,,,,,,
,,,Sewa tempat pelatihan keterampilan,,,,,,,,,,,,
,,,11 Hr x 500.000,00 = 5.500.000,0,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,9250000,,,,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,9250000,Belanja makan dan minum pelaksanaan kegiatan,,,,,,,,,,,,
,,,Belanja snack, makan, minum pelatihan keterampilan,,,,,,,,,,
,,,325 Oh x 25.000,00 = 8.125.000,0,,,,,,,,,,
,,,Belanja snack, makan, minum pembinaan klien PMKS,,,,,,,,,,
,,,45 Dos x 25.000,00 = 1.125.000,0,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 35 ,Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan,18300000,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,10200000,Honor Tenaga Ahli/Narasumber,,,,,,,,,,,,
,,,Honor Narasumber pemberdayaan PMKS,,,,,,,,,,,,
,,,33 Jpl x 250.000,00 = 8.250.000,0,,,,,,,,,,
,,,Honor Narasumber pembinaan PMKS,,,,,,,,,,,,
,,,3 Jpl x 250.000,00 = 750.000,0,,,,,,,,,,
,,,Honor Pendamping Klien,,,,,,,,,,,,
,,,12 Ok x 100.000,00 = 1.200.000,0,,,,,,,,,,
1.13 . 1.13.01 . 20 . 07 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,8100000,Honorarium harian,,,,,,,,,,,,
,,,Transport peserta pelatihan PMKS,,,,,,,,,,,,
,,,270 Oh x 30.000,00 = 8.100.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 ,Program Peningkatan Pemberantasan Penyakit Masyarakat (pekat) ,73120000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 ,Penyuluhan pencegahan peredaran/penggunaan minuman keras dan narkoba,73120000,Sumber Dana : ,,,,,,,,,,,,
,,,Lokasi Kegiatan : Kabupaten Bantul,,,,,,,,,,,,
,,,Keluaran :  Tertingkatnya kesadaran masyarakat terhadap penyalahgunaan narkoba,,,,,,,,,,,,
,,,Target:  3.000 orang,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 1 ,Belanja Pegawai ,1970000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 1 . 01 ,Honorarium PNS ,1970000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,1970000,Honorarium panitia pelaksanaan workshop anti napza,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,4 ok x 90.000,00 = 360.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,4 ok x 80.000,00 = 320.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,12 ok x 70.000,00 = 840.000,0,,,,,,,,,,
,,,Honorarium panitia pelaksana kegiatan LSBN,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 ok x 90.000,00 = 90.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 ok x 80.000,00 = 80.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,4 ok x 70.000,00 = 280.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,71150000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,5850000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,5850000,Belanja alat tulis kantor,,,,,,,,,,,,
,,,Alat tulis kegiatan,,,,,,,,,,,,
,,,1 ls x 2.850.000,00 = 2.850.000,0,,,,,,,,,,
,,,ATK peserta workshop,,,,,,,,,,,,
,,,200 paket x 15.000,00 = 3.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,450000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 02 . 12 ,Belanja alat-alat/perlengkapan ,450000,Belanja bahan/material,,,,,,,,,,,,
,,,Belanja bahan/material pameran anti napza,,,,,,,,,,,,
,,,1 ls x 450.000,00 = 450.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,4750000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,3250000,Belanja cetak,,,,,,,,,,,,
,,,Cetak buku saku P4GN,,,,,,,,,,,,
,,,260 buah x 12.500,00 = 3.250.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1500000,Belanja penggandaan,,,,,,,,,,,,
,,,Penggandaan kegiatan,,,,,,,,,,,,
,,,10,000 lembar x 150,00 = 1.500.000,0,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,2000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 07 . 03 ,Belanja Sewa Ruang Rapat/Pertemuan ,2000000,Belanja sewa ruang rapat/pertemuan,,,,,,,,,,,,
,,,Sewa ruang rapat/pertemuan,,,,,,,,,,,,
,,,4 kali x 500.000,00 = 2.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 08 ,Belanja Sewa Sarana Mobilitas ,1600000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 08 . 01 ,Belanja Sewa Sarana Mobilitas Darat ,1600000,Belanja sewa sarana mobilitas darat,,,,,,,,,,,,
,,,Belanja sewa bus pengiriman peserta HANI,,,,,,,,,,,,
,,,1 buah x 800.000,00 = 800.000,0,,,,,,,,,,
,,,Belanja sewa kendaraan pekan pameran anti napza,,,,,,,,,,,,
,,,2 buah x 400.000,00 = 800.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,31750000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,750000,Belanja makanan dan minuman rapat,,,,,,,,,,,,
,,,Belanja snack dan minuman rapat,,,,,,,,,,,,
,,,100 dos x 7.500,00 = 750.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,31000000,Belanja makanan dan minuman pelaksanaan kegiatan,,,,,,,,,,,,
,,,Belanja snack, makan dan minum peserta upacara HANI,,,,,,,,,,,
,,,30 dos x 25.000,00 = 750.000,0,,,,,,,,,,
,,,Belanja snack, makan dan minum pekan pameran anti napza,,,,,,,,,,,
,,,30 dos x 25.000,00 = 750.000,0,,,,,,,,,,
,,,Fasilitasi konsumsi kegiatan P4GN,,,,,,,,,,,,
,,,3,000 dos x 7.500,00 = 22.500.000,0,,,,,,,,,
,,,Belanja snack, makan dan minum workshop,,,,,,,,,,,
,,,220 dos x 25.000,00 = 5.500.000,0,,,,,,,,,,
,,,Belanja snack, makan dan minum yuri dan panitia LSBN,,,,,,,,,,,
,,,30 dos x 25.000,00 = 750.000,0,,,,,,,,,,
,,,Belanja snack dan minum peserta LSBN,,,,,,,,,,,,
,,,100 dos x 7.500,00 = 750.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,4500000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 14 . 11 ,Belanja Pakaian Kaos/Training ,4500000,Belanja kaos,,,,,,,,,,,,
,,,Belanja kaos kegiatan anti napza,,,,,,,,,,,,
,,,90 buah x 50.000,00 = 4.500.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 23 ,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga ,400000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,400000,Belanja hadiah,,,,,,,,,,,,
,,,Trophy kejuaraan lomba,,,,,,,,,,,,
,,,1 set x 400.000,00 = 400.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 35 ,Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan,11850000,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,4700000,Honor narasumber/tenaga ahli,,,,,,,,,,,,
,,,Honor narasumber/tenaga ahli workshop anti napza,,,,,,,,,,,,
,,,12 jpl x 225.000,00 = 2.700.000,0,,,,,,,,,,
,,,Honor penyuluh napza 1 tahun,,,,,,,,,,,,
,,,1 ls x 2.000.000,00 = 2.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 35 . 02 ,Jasa Yuri Perlombaan/Pelatih ,1400000,Honorarium yuri perlombaan,,,,,,,,,,,,
,,,Honor yuri LSBN,,,,,,,,,,,,
,,,14 oh x 100.000,00 = 1.400.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,5750000,Honor peserta workshop,,,,,,,,,,,,
,,,Transport peserta workshop anti napza,,,,,,,,,,,,
,,,200 org x 25.000,00 = 5.000.000,0,,,,,,,,,,
,,,Transport peserta pameran anti napza,,,,,,,,,,,,
,,,30 Org x 25.000,00 = 750.000,0,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 37 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,8000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 20 . 01 . 5 . 2 . 2 . 37 . 01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,8000000,Uang diberikan kepada pihak ketiga/masyarakat,,,,,,,,,,,,
,,,Uang pembinaan juara lomba anti napza,,,,,,,,,,,,
,,,1 paket x 8.000.000,00 = 8.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 ,Program Pemberdayaan Kelembagaan Kesejahteraan Sosial ,360269800,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 ,Peningkatan kualitas SDM kesejahteraan sosial masyarakat ,295069850,Sumber Dana : Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
,,,Lokasi Kegiatan : Kab. Bantul,,,,,,,,,,,,
,,,Keluaran :  Terlaksananya Pembinaan Organisasi Sosial, Pekerja Sosial Masyarakat, TKSK Berprestasi, WKSBM berprestasi dan Temu Mitra Nasional Orsos,,,,,,,,,
,,,Target:  5 kegiatan,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 1 ,Belanja Pegawai ,21510000,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 1 . 01 ,Honorarium PNS ,10295000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,10295000,Honorarium Panitia Pemilihan Orsos Berprestasi,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,2 ok x 130.000,00 = 260.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,1 ok x 155.000,00 = 155.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 ok x 145.000,00 = 145.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 ok x 135.000,00 = 135.000,0,,,,,,,,,,
,,,Honorarium Panitia Pemilihan PSM Berprestasi,,,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 ok x 135.000,00 = 135.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,2 ok x 130.000,00 = 260.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,1 ok x 155.000,00 = 155.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 ok x 145.000,00 = 145.000,0,,,,,,,,,,
,,,Honorarium Panitia Pembinaan Orsos,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,11 ok x 75.000,00 = 825.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,11 ok x 70.000,00 = 770.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,11 ok x 65.000,00 = 715.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,11 bln x 80.000,00 = 880.000,0,,,,,,,,,,
,,,Honorarium Panitia Pembinaan PSM,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,11 ok x 65.000,00 = 715.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,11 ok x 80.000,00 = 880.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,11 ok x 75.000,00 = 825.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,11 ok x 70.000,00 = 770.000,0,,,,,,,,,,
,,,Honorarium Panitia Pemilihan TKSK,,,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 ok x 135.000,00 = 135.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,2 ok x 130.000,00 = 260.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,1 ok x 155.000,00 = 155.000,0,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 ok x 145.000,00 = 145.000,0,,,,,,,,,,
,,,Honorarium Panitia Pemilihan WKSBM,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 ok x 145.000,00 = 145.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 ok x 135.000,00 = 135.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,1 ok x 130.000,00 = 130.000,0,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,1 ok x 155.000,00 = 155.000,0,,,,,,,,,,
,,,Honorarium Panitia Kegiatan Temu Mitra Nasional Orsos,,,,,,,,,,,,
,,,Pengarah,,,,,,,,,,,,
,,,1 org x 155.000,00 = 155.000,0,,,,,,,,,,
,,,ketua,,,,,,,,,,,,
,,,1 org x 140.000,00 = 140.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 org x 130.000,00 = 130.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,7 org x 120.000,00 = 840.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,11215000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 1 . 02 . 06 ,Honorarium Petugas Pendamping Kegiatan ,11215000,Honorarium Panpel Orsos Berprestasi,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,4 orang x 130.000,00 = 520.000,0,,,,,,,,,,
,,,Honorarium Panpel PSM Berprestasi,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,4 orang x 130.000,00 = 520.000,0,,,,,,,,,,
,,,Honorarium TKSK Berprestasi,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,4 orang x 130.000,00 = 520.000,0,,,,,,,,,,
,,,Honorarium Pan Pembinaan Orsos,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,22 orang x 65.000,00 = 1.430.000,0,,,,,,,,,,
,,,Honorarium Pan Pembinaan PSM,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,22 orang x 65.000,00 = 1.430.000,0,,,,,,,,,,
,,,Honorarium Panpel WKSBM,,,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,4 orang x 130.000,00 = 520.000,0,,,,,,,,,,
,,,Honorarium panitia kegiatan Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,Honor panitia Temu Mitra Orsos Nasional (Non PNS),,,,,,,,,,,,
,,,40 org x 120.000,00 = 4.800.000,0,,,,,,,,,,
,,,Honor penyelenggara kegiatan Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,Honor petugas keamanan,,,,,,,,,,,,
,,,30 org x 30.000,00 = 900.000,0,,,,,,,,,,
,,,Honor petugas kebersihan,,,,,,,,,,,,
,,,15 org x 25.000,00 = 375.000,0,,,,,,,,,,
,,,Honor MC,,,,,,,,,,,,
,,,2 org x 100.000,00 = 200.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,273559850,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,5400000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,5400000,Belanja Alat Tulis Kantor,,,,,,,,,,,,
,,,ATK Keg Pembinaan  Orsos,,,,,,,,,,,,
,,,1 LS x 1.200.000,00 = 1.200.000,0,,,,,,,,,,
,,,ATK Keg Pembinaan PSM,,,,,,,,,,,,
,,,1 LS x 1.200.000,00 = 1.200.000,0,,,,,,,,,,
,,,K Keg Pembinaan TKSK,,,,,,,,,,,,
,,,1 LS x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
,,,ATK Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,1 ls x 2.000.000,00 = 2.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,6700000,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,4200000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
,,,Belanja Dekorasi Kegiatan,,,,,,,,,,,,
,,,Dekorasi,,,,,,,,,,,,
,,,6 buah x 200.000,00 = 1.200.000,0,,,,,,,,,,
,,,Dekorasi Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,1 ls x 3.000.000,00 = 3.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,2500000,Belanja pembelian spanduk,,,,,,,,,,,,
,,,Pembelian spanduk Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,1 set x 2.500.000,00 = 2.500.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,3179850,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,3179850,Belanja Penggandaan / Fotocopy,,,,,,,,,,,,
,,,Belanja Penggandaan Keg Pembinaan PSM,,,,,,,,,,,,
,,,7,733 Lbr x 150,00 = 1.159.950,0,,,,,,,,,
,,,Belanja Penggandaan Keg Pembinaan Orsos,,,,,,,,,,,,
,,,6,666 Lbr x 150,00 = 999.900,0,,,,,,,,,
,,,Belanja Penggandaan keg Pembinaan TKSK dan WKSBM,,,,,,,,,,,,
,,,6,800 Lbr x 150,00 = 1.020.000,0,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,20650000,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,4450000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
,,,Belanja sewa meja kursi,,,,,,,,,,,,
,,,Sewa meja kursi,,,,,,,,,,,,
,,,6 paket x 200.000,00 = 1.200.000,0,,,,,,,,,,
,,,Belanja sewa meja kursi Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,Sewa kursi,,,,,,,,,,,,
,,,1,500 buah x 2.000,00 = 3.000.000,0,,,,,,,,,
,,,Sewa meja,,,,,,,,,,,,
,,,100 buah x 2.500,00 = 250.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,10200000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
,,,Sewa Tenda,,,,,,,,,,,,
,,,6 paket x 200.000,00 = 1.200.000,0,,,,,,,,,,
,,,Sewa tenda Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,30 unit x 300.000,00 = 9.000.000,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,2000000,Belanja sewa sound system,,,,,,,,,,,,
,,,Belanja sewa sound system Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,1 paket x 2.000.000,00 = 2.000.000,0,,,,,,,,,,
,,,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 10 . 13 ,Belanja sewa peralatan dan perlengkapan kegiatan ,4000000,Belanja peralatan dan perlengkapan kegiatan,,,,,,,,,,,,
,,,Belanja sewa lighting,,,,,,,,,,,,
,,,1 paket x 3.000.000,00 = 3.000.000,0,,,,,,,,,,
,,,Belanja sewa panggung,,,,,,,,,,,,
,,,1 paket x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
,,,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,94350000,,,,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,2550000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
,,,Belanja makan dan minum rapat,,,,,,,,,,,,
,,,Belanja minum snack rapat Pemilihan Orsos,,,,,,,,,,,,
,,,75 ok x 8.500,00 = 637.500,0,,,,,,,,,,
,,,Belanja minum snack rapat Pemilihan PSM,,,,,,,,,,,,
,,,75 ok x 8.500,00 = 637.500,0,,,,,,,,,,
,,,Belanja minum snack rapatPemilihan TKSK,,,,,,,,,,,,
,,,75 ok x 8.500,00 = 637.500,0,,,,,,,,,,
,,,Belanja minum snack rapat Persiapan PHBN,,,,,,,,,,,,
,,,75 ok x 8.500,00 = 637.500,0,,,,,,,,,,
1.13 . 1.13.01 . 21 . 03 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,91800000,Pendapatan Asli Daerah (P A D),,,,,,,,,,,,
,,,Belanja makan dan minum Pelaksanaan Kegiatan,,,,,,,,,,,,
,,,Belanja makan dan minum pendukung WKSBM,,,,,,,,,,,,
,,,250 ok x 20.000,00 = 5.000.000,0,,,,,,,,,,
,,,Belanja snack minum kegiatan Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,1,000 dos x 8.500,00 = 8.500.000,0,,,,,,,,,
,,,Belanja makan minum Temu Mitra Orsos Nasional,,,,,,,,,,,,
,,,1,000 dos x 20.000,00 = 20.000.000,0,,,,,,,,,
,,,Belanja makan dan minum Evaluasi Tk Provinsi,,,,,,,,,,,,
,,,175 ok x 20.000,00 = 3.500.000,0,,,,,,,,,,
,,,Belanja makan dan minum Evaluasi Tk Nasional,,,,,,,,,,,,
,,,250 ok x 20.000,00 = 5.000.000,0,,,,,,,,,,
,,,Belanja makan dan minum keg PHBN,,,,,,,,,,,,
,,,650 ok x 20.000,00 = 13.000.000,0,,,,,,,,,,
