Judul,Penjabaran Anggaran Pendapatn dan Belanja Daerah,,
2.08.1.13.01.153.001.5.2.1 ,BELANJA PEGAWAI ,"12050000,00",
2.08.1.13.01.153.001.5.2.1.01 ,Honorarium PNS ,"5750000,00",
2.08.1.13.01.153.001.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"5750000,00",Honorarium Panitia Pelaksana Kegiatan 5750000
2.08.1.13.01.153.001.5.2.1.02 ,Honorarium Non PNS ,"6300000,00",
2.08.1.13.01.153.001.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"6300000,00",Honorarium Panitia Pelaksana Kegiatan 6300000
2.08.1.13.01.153.001.5.2.2 ,BELANJA BARANG DAN JASA ,"289787000,00",
2.08.1.13.01.153.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,"430000,00",
2.08.1.13.01.153.001.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"430000,00",Belanja  Alat Tulis Kantor 430000
2.08.1.13.01.153.001.5.2.2.02 ,Belanja Bahan/Material ,"14544000,00",
2.08.1.13.01.153.001.5.2.2.02.02 ,Belanja Bahan/Bibit Tanaman ,"2250000,00",Belanja Bahan/Bibit Tanaman 2250000
2.08.1.13.01.153.001.5.2.2.02.07 ,Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja ,"8610000,00",Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja 8610000
2.08.1.13.01.153.001.5.2.2.02.09 ,Belanja Bahan Percontohan ,"3684000,00",Belanja Bahan Percontohan 3684000Bahan Pelatihan Calon Transmigran 3684000
2.08.1.13.01.153.001.5.2.2.03 ,Belanja Jasa Kantor ,"150000,00",
2.08.1.13.01.153.001.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"150000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 150000
2.08.1.13.01.153.001.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"4125000,00",
2.08.1.13.01.153.001.5.2.2.06.01 ,Belanja Cetak ,"3000000,00",Belanja Cetak 3000000
2.08.1.13.01.153.001.5.2.2.06.02 ,Belanja Penggandaan ,"1005000,00",Belanja Penggandaan 1005000
2.08.1.13.01.153.001.5.2.2.06.03 ,Belanja Cetak Foto ,"120000,00",Belanja Cetak Foto 120000
2.08.1.13.01.153.001.5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,"2400000,00",
2.08.1.13.01.153.001.5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,"2400000,00",Belanja Sewa Sarana Mobilitas Darat 2400000
2.08.1.13.01.153.001.5.2.2.11 ,Belanja Makanan Dan Minuman ,"14708000,00",
2.08.1.13.01.153.001.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"13808000,00",Belanja Makanan Dan Minuman Rapat 13808000
2.08.1.13.01.153.001.5.2.2.11.05 ,Belanja Makanan Dan Minuman Petugas Operasional /Survey/Monitoring ,"900000,00",Belanja Makanan Dan Minuman Petugas Operasional /Survey/Monitoring 900000
2.08.1.13.01.153.001.5.2.2.15 ,Belanja Perjalanan Dinas ,"215030000,00",
2.08.1.13.01.153.001.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"15950000,00",Belanja Perjalanan Dinas Dalam Daerah 15950000
2.08.1.13.01.153.001.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"199080000,00",Belanja Perjalanan Dinas Luar Daerah 199080000
2.08.1.13.01.153.001.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"38400000,00",
2.08.1.13.01.153.001.5.2.2.31.02 ,Belanja Jasa Instruktur ,"9000000,00",Belanja Jasa Instruktur 9000000
2.08.1.13.01.153.001.5.2.2.31.03 ,Belanja Jasa Narasumber ,"29400000,00",Belanja Jasa Narasumber 29400000
