Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.02 . 20 . 09 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,4275000,"APBD
   Belanja makanan dan minuman pelaksanaan kegiatan150 orang x 28.500,00 = 4.275.000,00"
1.01 . 1.01.02 . 20 . 09 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",52750000,
1.01 . 1.01.02 . 20 . 09 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,3000000,"APBD
   Jasa nara sumber12 jpl x 250.000,00 = 3.000.000,00"
1.01 . 1.01.02 . 20 . 09 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,49750000,"APBD
   Jasa petugas pengumpul/validasi data
Jasa petugas validasi data TK/SMA/SMK1 kegiatan x 5.000.000,00 = 5.000.000,00
Jasa petugas pengumpul data TK17 orang x 250.000,00 = 4.250.000,00
Jasa petugas pengumpul data SMA/SMK96 orang x 150.000,00 = 14.400.000,00
Jasa petugas validasi data NUPTK SMA/SMK84 orang x 100.000,00 = 8.400.000,00
Jasa petugas validasi data NUPTK TK34 orang x 150.000,00 = 5.100.000,00
Jasa petugas validasi data dapodik SMA/SMK84 orang x 150.000,00 = 12.600.000,00"
1.01 . 1.01.02 . 20 . 13,"Seleksi guru, kepala sekolah, dan pengawas berprestasi",97200000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Tersedianya Sumberdaya tenaga kependidikan
Target     :  75 orang"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"   Honorarium Panitia Pelaksana Kegiatan
Honor Panitia Pelaksana Kegiatan0 Keg x 4.510.000,00 = 0,00
Honor Panitia Pembekalan0 Keg x 1.500.000,00 = 0,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2,Belanja Barang dan Jasa,97200000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2530000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2530000,"   Belanja Alat Tulis Kantor1 Keg x 2.530.000,00 = 2.530.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 02,Belanja Bahan/Material,2000000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,2000000,"   Belanja Cindera Mata
Belanja Cindera Mata (Trophy,Piagam)10 Jns x 200.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1500000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1500000,"   Belanja Penggandaan / Fotocopy10,000 lb x 150,00 = 1.500.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,3750000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,3750000,"   Belanja Sewa Tempat1 Keg x 3.750.000,00 = 3.750.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,19400000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2000000,"   Belanja Makan Minum Rapat100 dos x 20.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,17400000,"   Belanja Makan Minum Pelaksanaan Kegiatan400 dos x 28.500,00 = 11.400.000,00
Makan Minum Kegiatan Pembekalan Maju Ke Propinsi40 org x 150.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,2000000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 14 . 03,Belanja Pakaian Batik Tradisional,2000000,"   Belanja Pakaian Batik Tradisional bagi Juara 1 Ke Propinsi10 buah x 200.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,1120000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,1120000,"   Belanja Perjalanan Dinas Dalam Daerah
Perjalanan Dinas Dalam Daerah bagi Juara 1 Ke Propinsi16 org x 70.000,00 = 1.120.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,0,"   Perjalanan Dinas Ke Luar Daerah
Perjalanan Dinas Luar Daerah0 Keg x 10.000.000,00 = 0,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 23,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga,50000000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 23 . 01,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat,50000000,"   Belanja Barang Yang Akan Diserahkan Kepada Masyarakat
Juara 110 org x 2.000.000,00 = 20.000.000,00
Juara 210 org x 1.500.000,00 = 15.000.000,00
Juara 310 org x 1.000.000,00 = 10.000.000,00
Pemberian Reward Bagi Peserta Yang Berhasil Meraih Juara Tingkat Nasional1 keg x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",14000000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,14000000,"   Jasa Nara Sumber PembekalanJasa Nara Sumber Pembekalan Guru,Kepala Sekolah dan Pengawas Berprestasi16 jpl x 250.000,00 = 4.000.000,00Jasa Tenaga Ahli Penilai Guru,Kepala Sekolah dan Pengawas Berprestasi1 keg x 10.000.000,00 = 10.000.000,00"
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 36,Belanja Jasa Transport Petugas/Peserta,900000,
1.01 . 1.01.02 . 20 . 13 . 5 . 2 . 2 . 36 . 02,Honorarium Peserta Rapat/Sosialisasi,900000,"APBD   Uang Saku PembekalanUang Saku Peserta Pembekalan Guru,Kepala Sekolah dan Pengawas Berprestasi9 org x 100.000,00 = 900.000,00"
1.01 . 1.01.02 . 20 . 14,Penilaian kinerja kepala sekolah,11500000,Sumber Dana : APBDLokasi Kegiatan : Kabupaten BantulKeluaran :  Tersedianya Sumberdaya tenaga kepandidikanTarget     :  21 Kepala Sekolah
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   Honor Panitia KegiatanHonor Panitia Pelaksana Kegiatan0 keg x 1.290.000,00 = 0,00Tim penyusun instrumen0 keg x 210.000,00 = 0,00"
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2,Belanja Barang dan Jasa,11500000,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,750000,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,750000,"APBD   Belanja Alat Tulis Kantor1 Keg x 750.000,00 = 750.000,00"
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1350000,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1350000,"APBD   Belanja Penggandaan/ FotocopyBelanja Penggandaan / Fotocopy9,000 lb x 150,00 = 1.350.000,00"
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2400000,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2400000,"APBD   Belanja Makan Minum RapatBelanja Makan Minun Rapat120 dos x 20.000,00 = 2.400.000,00"
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",7000000,
1.01 . 1.01.02 . 20 . 14 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,7000000,"APBD   Jasa Tenaga Ahli Penilai Kinerja Kepala Sekolah70 org/hr/oby x 100.000,00 = 7.000.000,00"
1.01 . 1.01.02 . 20 . 22,Penilaian kinerja guru,20450000,Sumber Dana : APBDLokasi Kegiatan : Kabupaten BantulKeluaran :  Tersedianya sumberdaya tenaga kependidikanTarget     :  1.936 orang
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   Honorarium Panitia Pelaksana Kegiatan0 Keg x 1.550.000,00 = 0,00"
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2,Belanja Barang dan Jasa,20450000,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1760000,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1760000,"APBD   Belanja Alat Tulis Kantor1 Keg x 1.760.000,00 = 1.760.000,00"
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2400000,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2400000,"APBD   Belanja Penggandaan / Fotocopy16,000 lb x 150,00 = 2.400.000,00"
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1400000,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1400000,"APBD   Belanja Makan Minum Rapat70 dos x 20.000,00 = 1.400.000,00"
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",14890000,
1.01 . 1.01.02 . 20 . 22 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,14890000,"APBD   Jasa Tenaga Ahli Penilai PKG1 KEG x 14.890.000,00 = 14.890.000,00"
1.01 . 1.01.02 . 20 . 25,Seleksi Calon Kepala Sekolah,298500000,Sumber Dana : APBDLokasi Kegiatan : Kabupaten BantulKeluaran :  terlaksananya seleksi calon kepala sekolahTarget     :  60 orang
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   Honorarium Panitia Pelaksana Kegiatan0 Keg x 1.500.000,00 = 0,00"
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2,Belanja Barang dan Jasa,298500000,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1550000,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1550000,"APBD   Belanja Alat Tulis Kantor1 Keg x 1.550.000,00 = 1.550.000,00"
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1350000,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1350000,"APBD 
  Belanja Penggandaan / Fotocopy9,000 lb x 150,00 = 1.350.000,00"
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2000000,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2000000,"APBD 
  Belanja Makan Minum Rapat100 org x 20.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,3650000,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,720000,"APBD  
 Belanja Perjalanan Dinas Dalam Daerah
Belanja Perjalanan Dinas Dalam Daerah ke Propinsi1 ls x 720.000,00 = 720.000,00"
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 15 . 03,Belanja perjalanan dinas luar negeri,2930000,"APBD 
  Belanja Perjalanan Dinas Luar Daerah
Perjalanan Dinas Luar Daerah1 ls x 2.930.000,00 = 2.930.000,00"
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 17,"Belanja kursus, pelatihan, sosialisasi dan bimbingan teknis PNS",289950000,
1.01 . 1.01.02 . 20 . 25 . 5 . 2 . 2 . 17 . 08,Belanja Pengiriman Peserta Diklat,289950000,"APBD 
  Belanja Pengiriman Peserta Diklat
Pengiriman Peserta Diklat Calon Kepala Sekolah1 keg x 171.500.000,00 = 171.500.000,00
Pengiriman Peserta Diklat Calon Pengawas Sekolah1 keg x 116.000.000,00 = 116.000.000,00
PPK2 Keg x 350.000,00 = 700.000,00
Pejabat Pengadaan2 Keg x 350.000,00 = 700.000,00
Panitia Penerima2 bjj x 525.000,00 = 1.050.000,00"
1.01 . 1.01.02 . 21,Program Pengembangan Budaya Baca dan Pembinaan Perpustakaan,24130000,
1.01 . 1.01.02 . 21 . 01,Pemasyarakatan  minat dan kebiasaan membaca untuk mendorong terwujudnya masyarakat pembelajar,24130000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya jam belajar masyarakat
Target     :  3 kelompok"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD 
  Honorarium panitia pelaksana kegiatan
Ketua0 org x 140.000,00 = 0,00
Sekretaris0 org x 130.000,00 = 0,00
Anggota0 org x 120.000,00 = 0,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 1 . 02,Honorarium Non PNS,0,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,0,"APBD  
 Honorarium
Honorarium yuri0 oh x 100.000,00 = 0,00
Honor nara sumber0 jpl x 250.000,00 = 0,00
Honor moderator0 keg x 150.000,00 = 0,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2,Belanja Barang dan Jasa,24130000,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,637500,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,637500,"APBD 
  Belanja ATK Kegiatan1 keg x 637.500,00 = 637.500,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,450000,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,450000,"APBD  
 Belanja Dekorasi3 buah x 150.000,00 = 450.000,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,300000,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,300000,"APBD
   Belanja penggandaanFotocopi2,000 lemb x 150,00 = 300.000,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,12832500,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3000000,"APBD  
 Belanja makan minum rapat
Belanja makan minur rapat kegiatan50 org x 20.000,00 = 1.000.000,00
Belanja MMR Sosialisasi100 org x 20.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,9832500,"APBD  
 Belanja makan Minum Kegiatan345 org x 28.500,00 = 9.832.500,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,1360000,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,1360000,"APBD 
  Belanja Perjalanan Dinas dalam Daerah
Goongan IV12 ORG x 50.000,00 = 600.000,00
Golongan III13 org x 40.000,00 = 520.000,00
Golongan II8 org x 30.000,00 = 240.000,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",2550000,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1650000,"APBD  
 Honor Nara sumber sosialisasi6 jpl x 250.000,00 = 1.500.000,00
Honor Moderatur1 jpl x 150.000,00 = 150.000,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,900000,"APBD 
  Honor Yuri9 jpl x 100.000,00 = 900.000,00"
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,6000000,
1.01 . 1.01.02 . 21 . 01 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,6000000,"APBD 
  Uang pembinaan/penghargaan1 bjj x 6.000.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 22,Program Manajemen Pelayanan Pendidikan,1478330000,
1.01 . 1.01.02 . 22 . 01,Pelaksanaan evaluasi hasil kinerja bidang pendidikan,770610000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya ujian nasional bagi siswa kelas XII SMA,MA,SMK
Target     :  11.800 siswa"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium panitia pelaksana kegiatan
Honorarium panitia ujian nasional tingkat kabupaten0 kegiatan x 9.000.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2,Belanja Barang dan Jasa,770610000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1310000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1310000,"APBD 
  Belanja alat tulis kantor
Belanja ATK kegiatan1 keg x 1.310.000,00 = 1.310.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,1100000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,1100000,"APBD   
Belanja publikasiBelanja publikasi melalui media massa2 kegiatan x 400.000,00 = 800.000,00
Belanja pengadaan spanduk/banner2 buah x 150.000,00 = 300.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1800000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1800000,"APBD 
  Belanja penggandaan12,000 lembar x 150,00 = 1.800.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,6000000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,6000000,"APBD
   Belanja makanan dan minuman rapat300 orang x 20.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,7000000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,7000000,"APBD 
  Belanja perjalanan dinas dalam daerah
eselon 3  atau Golongan 480 orang x 75.000,00 = 6.000.000,00
eselon 4 atau Golongan 1, 2, 320 orang x 50.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,736800000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,686400000,"APBD  
 Belanja operasional pendidikan SMA/SMK untuk ujian nasional
BOP UN SMA dan MA5,300 siswa x 60.000,00 = 318.000.000,00
BOP UN SMK5,100 siswa x 60.000,00 = 306.000.000,00
BOP UN Pokja SMA dan MA5,300 siswa x 6.000,00 = 31.800.000,00
BOP UN Pokja SMK5,100 siswa x 6.000,00 = 30.600.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 31 . 06,Belanja Operasional Pendidikan Kejar Paket,50400000,"APBD 
  Belanja operasional pendidikan kejar paket untuk ujian nasional
BOP UN Paket A, B, dan C1,400 siswa x 30.000,00 = 42.000.000,00
BOP UN Pokja Paket A, B, dan C1,400 siswa x 6.000,00 = 8.400.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",16600000,
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,200000,"APBD 
  Jasa nara sumber
Jasa nara sumber publikasi media massa2 orang x 100.000,00 = 200.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 35 . 03,Jasa Petugas Entry Data dan Digital SIG,14400000,"APBD 
  Jasa petugas entry data
Jasa petugas entry data calon peserta Ujian Nasional SMA/SMK96 orang x 150.000,00 = 14.400.000,00"
1.01 . 1.01.02 . 22 . 01 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,2000000,"APBD  
 Jasa petugas validasi data calon peserta UN1 kegiatan x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 22 . 08,"Penyelenggaraan pelatihan, seminar dan lokakarya, serta diskusi ilmiah tentang berbagai isu pendidikan",83615000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terlaksananya pelatihan, seminar, lokakarya dan diskusi ilmiah
Target     :  200 orang"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD
   Honorarium panitia pelaksana kegiatan
Honorarium panitia pelaksana kegiatan (raker dinas)0 kegiatan x 1.720.000,00 = 0,00
Honorarium panitia pelaksana kegiatan (kepengawasan)0 kegiatan x 1.720.000,00 = 0,00
Honorarium panitia pelaksana kegiatan (PAUD/PNF)0 kegiatan x 1.720.000,00 = 0,00
Honorarium panitia pelaksana kegiatan (peningkatan SDM)0 keg x 1.720.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2,Belanja Barang dan Jasa,83615000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2760000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2760000,"APBD  
 Belanja alat tulis kantor
Belanja ATK sekretariat (Raker dinas)1 kegiatan x 700.000,00 = 700.000,00
Belanja ATK peserta (Raker dinas)171 set x 10.000,00 = 1.710.000,00
Belanja ATK sekretariat (kepengawasan)0 kegiatan x 300.000,00 = 0,00
Belanja ATK peserta (kepengawasan)0 set x 40.000,00 = 0,00
Belanja ATK sekretariat (PAUD/PNF)0 kegiatan x 300.000,00 = 0,00
Belanja ATK peserta (PAUD/PNF)0 set x 35.000,00 = 0,00
Belanja ATK sekretariat (peningkatan SDM)1 keg x 350.000,00 = 350.000,00
Belanja ATK peserta (peningkatan SDM)0 keg x 25.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,300000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,300000,"APBD  
 Belanja publikasi
Belanja pengadaan spanduk/banner (Raker dinas)2 buah x 150.000,00 = 300.000,00
Belanja pengadaan spanduk/banner (PAUD/PNF)0 buah x 100.000,00 = 0,00
Belanja pengadaan spanduk/banner (kepengawasan)0 buah x 100.000,00 = 0,00"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,750000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,750000,"APBD  
 Belanja penggandaanBelanja penggandaan (Raker dinas)5,000 lembar x 150,00 = 750.000,00
Belanja penggandaan (kepengawasan)0 lembar x 150,00 = 0,00
Belanja penggandaan (PAUD/PNF)0 lembar x 150,00 = 0,00
Belanja penggandaan (peningkatan SDM)0 lbr x 150,00 = 0,00"
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,12690000,
1.01 . 1.01.02 . 22 . 08 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,600000,"APBD   
Belanja makanan dan minuman rapat
Belanja makanan dan minuman rapat (Raker dinas)30 orang x 20.000,00 = 600.000,00
Belanja makanan dan minuman rapat (kepengawasan)0 orang x 20.000,00 = 0,00
Belanja makanan dan minuman rapat (PAUD/PNF)0 orang x 20.000,00 = 0,00
Belanja makanan dan minuman rapat (peningkatan SDM)0 org x 20.000,00 = 0,00"
