Judul,"Ringkasan Perubahan APBD Berdasarkan Rincian Obyek Pendapatan, Belanja dan Pembiayaan",,,,,
5 . 2 . 3 . 18 ,Belanja Modal Pengadaan Alat-Alat Ukur ,617998675.00,685127175.00,67128500.00,10.86,
5 . 2 . 3 . 18 . 01 ,Belanja Modal Pengadaan Timbangan ,302998675.00,302998675.00,0.00,0.00,
5 . 2 . 3 . 18 . 04 ,Belanja Modal Pengadaan Alat GPS ,10000000.00,56610000.00,46610000.00,466.10,
5 . 2 . 3 . 18 . 12 ,Belanja Modal Pengadaan Alat Pengujian Kendaraan Bermotor,305000000.00,305000000.00,0.00,0.00,
5 . 2 . 3 . 18 . 13 ,Belanja Modal Pengadaan Laser Meter ,0.00,3851000.00,3851000.00,0.00,
5 . 2 . 3 . 18 . 14 ,Belanja Modal Pengadaan Micrometer ,0.00,16667500.00,16667500.00,0.00,
5 . 2 . 3 . 19 ,Belanja Modal Pengadaan Alat-Alat Kedokteran ,1642173489.00,1624019089.00,-18154400.00,-1.11,
5 . 2 . 3 . 19 . 01 ,Belanja Modal Pengadaan Alat-Alat Kedokteran Umum ,957884583.00,1057383800.00,99499217.00,10.39,
5 . 2 . 3 . 19 . 17 ,Belanja modal alat-alat Laboratorium ,684288906.00,566635289.00,-117653617.00,-17.19,
5 . 2 . 3 . 20 ,Belanja Modal Pengadaan Alat-Alat Laboratorium ,1202866500.00,2622762500.00,1419896000.00,118.04,
5 . 2 . 3 . 20 . 01 ,Belanja Modal Pengadaan Alat-Alat Laboratorium Biologi ,90450000.00,0.00,-90450000.00,-100.00,
5 . 2 . 3 . 20 . 09 ,Belanja Modal Pengadaan Alat-Alat Peraga/Praktik Sekolah,1047581000.00,2524267000.00,1476686000.00,140.96,
5 . 2 . 3 . 20 . 10 ,Belanja Modal Pengadaan Alat-Alat Laboratorium Konstruksi,64835500.00,98495500.00,33660000.00,51.92,
5 . 2 . 3 . 21 ,Belanja Modal Pengadaan Konstruksi Jalan ,71640696175.00,74001553305.00,2360857130.00,3.30,
5 . 2 . 3 . 21 . 01 ,Belanja Modal Pengadaan Konstruksi Jalan ,69394410075.00,71755267205.00,2360857130.00,3.40,
5 . 2 . 3 . 21 . 05 ,Belanja Modal Pengadaan Konstruksi Bahu Jalan/Trotoar ,2246286100.00,2246286100.00,0.00,0.00,
5 . 2 . 3 . 22 ,Belanja Modal Pengadaan Konstruksi Jembatan ,6189028450.00,6189028450.00,0.00,0.00,
5 . 2 . 3 . 22 . 04 ,Belanja Modal Pengadaan Konstruksi Jembatan Penyebrangan Diatas Air,6189028450.00,6189028450.00,0.00,0.00,
5 . 2 . 3 . 23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,4599453750.00,11356007990.00,6756554240.00,146.90,
5 . 2 . 3 . 23 . 05 ,Belanja Modal Pengadaan Konstruksi Jaringan Irigasi ,3049092250.00,3050241950.00,1149700.00,0.04,
5 . 2 . 3 . 23 . 06 ,Belanja Modal Pengadaan Konstruksi Jaringan Air Bersih/Air Minum,1550361500.00,2290624500.00,740263000.00,47.75,
5 . 2 . 3 . 23 . 10 ,Belanja Modal Pengadaan Konstruksi Air Limbah ,0.00,6015141540.00,6015141540.00,0.00,
5 . 2 . 3 . 24 ,"Belanja Modal Pengadaan Penerangan Jalan, Taman Dan Hutan Kota",0.00,373358000.00,373358000.00,0.00,
5 . 2 . 3 . 24 . 04 ,Belanja Modal Pengadaan Lampu Penerangan Jalan ,0.00,373358000.00,373358000.00,0.00,
5 . 2 . 3 . 25 ,Belanja Modal Pengadaan Instalasi Listrik Dan Telepon ,857500000.00,2127314800.00,1269814800.00,148.08,
5 . 2 . 3 . 25 . 01 ,Belanja Modal Pengadaan Instalasi Listrik ,857500000.00,2127314800.00,1269814800.00,148.08,
5 . 2 . 3 . 26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan ,40578826727.00,35550517097.00,-5028309630.00,-12.39,
5 . 2 . 3 . 26 . 01 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor,15363875710.00,17293093320.00,1929217610.00,12.56,
5 . 2 . 3 . 26 . 03 ,Belanja Modal Pengadaan Konstruksi/Pembelian Rumah Dinas,477057762.00,477057762.00,0.00,0.00,
5 . 2 . 3 . 26 . 06 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Monumen,730000000.00,730000000.00,0.00,0.00,
5 . 2 . 3 . 26 . 08 ,Belanja Modal Pengadaan konstruksi bangunan lainnya ,13358830900.00,4864161360.00,-8494669540.00,-63.59,
5 . 2 . 3 . 26 . 09 ,Belanja Modal Pengadaan Konstruksi Pagar/Bangket/Talud Pengaman,102779900.00,253424900.00,150645000.00,146.57,
5 . 2 . 3 . 26 . 10 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Pendidikan,1040327000.00,1040327000.00,0.00,0.00,
5 . 2 . 3 . 26 . 11 ,Belanja Modal Pengadaan Konstruksi/Pembelian Pergola ,275178750.00,461945000.00,186766250.00,67.87,
5 . 2 . 3 . 26 . 12 ,Belanja Modal Pengadaan Konstruksi/Pembelian Kanopi ,50000000.00,50000000.00,0.00,0.00,
5 . 2 . 3 . 26 . 13 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Rumah Susun,467686200.00,472528200.00,4842000.00,1.04,
5 . 2 . 3 . 26 . 14 ,Belanja Modal Pengadaan Konstruksi/Pembelian Taman ,219694905.00,526195255.00,306500350.00,139.51,
5 . 2 . 3 . 26 . 15 ,Belanja Modal Pengadaan Konstruksi/Pembelian Biodigester,19435000.00,19435000.00,0.00,0.00,
5 . 2 . 3 . 26 . 16 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Sarana Olah Raga,7122185100.00,7148441300.00,26256200.00,0.37,
5 . 2 . 3 . 26 . 17 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kesenian/Kebudayaan,952175000.00,952175000.00,0.00,0.00,
5 . 2 . 3 . 26 . 18 ,Belanja Modal Pengadaan Konstruksi/Pembelian Prasarana Kawasan Wisata,399600500.00,399600500.00,0.00,0.00,
5 . 2 . 3 . 26 . 19 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Pengolah Limbah,0.00,816178000.00,816178000.00,0.00,
5 . 2 . 3 . 26 . 20 ,Pembangunan Prasarana Kawasan Perkantoran ,0.00,20954500.00,20954500.00,0.00,
5 . 2 . 3 . 26 . 21 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gazebo ,0.00,25000000.00,25000000.00,0.00,
5 . 2 . 3 . 27 ,Belanja Modal Pengadaan Buku/Kepustakaan ,7533649600.00,3614020600.00,-3919629000.00,-52.03,
5 . 2 . 3 . 27 . 09 ,Belanja Modal Pengadaan Buku Bahasa Dan Sastra ,12250000.00,12250000.00,0.00,0.00,
5 . 2 . 3 . 27 . 11 ,Belanja Modal Pengadaan Buku Sejarah ,3750000.00,3750000.00,0.00,0.00,
5 . 2 . 3 . 27 . 13 ,Belanja Modal Pengadaan Buku Ilmu Pengetahuan Umum ,65269900.00,65269900.00,0.00,0.00,
5 . 2 . 3 . 27 . 16 ,Belanja Modal Pengadaan Buku Ilmu Pengetahuan Dan Teknologi,5000000.00,5000000.00,0.00,0.00,
5 . 2 . 3 . 27 . 19 ,Belanja Modal Pengadaan Buku Ekonomi Dan Keuangan ,5300000.00,5300000.00,0.00,0.00,
5 . 2 . 3 . 27 . 21 ,Belanja Modal Pengadaan Buku Peraturan Perundang-Undangan,164000.00,164000.00,0.00,0.00,
5 . 2 . 3 . 27 . 28 ,Belanja Modal Pengadaan Buku Pelajaran ,7231178900.00,3313747400.00,-3917431500.00,-54.17,
5 . 2 . 3 . 27 . 29 ,Belanja Modal Pengadaan Buku Referensi ,210736800.00,208539300.00,-2197500.00,-1.04,
5 . 2 . 3 . 28 ,"Belanja Modal Pengadaan Barang Bercorak Kesenian, Kebudayaan",153500000.00,153500000.00,0.00,0.00,
5 . 2 . 3 . 28 . 08 ,Belanja Modal Pengadaan Peralatan Kesenian ,153500000.00,153500000.00,0.00,0.00,
5 . 2 . 3 . 32 ,Belanja Modal Pengadaan Alat-Alat Olah Raga ,146100000.00,362547500.00,216447500.00,148.15,
5 . 2 . 3 . 32 . 01 ,Belanja Modal Pengadaan Alat-Alat Olah Raga ,146100000.00,362547500.00,216447500.00,148.15,
5 . 2 . 3 . 34 ,Belanja Modal BLUD ,1145926500.00,8478409094.00,7332482594.00,639.87,
5 . 2 . 3 . 34 . 01 ,Belanja Modal BLUD ,1145926500.00,8478409094.00,7332482594.00,639.87,
5 . 2 . 3 . 35 ,Belanja Modal Sarana Prasarana Lalu-lintas dan Angkutan Jalan,327660825.00,375210825.00,47550000.00,14.51,
5 . 2 . 3 . 35 . 01 ,Belanja Modal Perlengkapan Jalan ,327660825.00,375210825.00,47550000.00,14.51,
5 . 2 . 3 . 36 ,Belanja Modal Peralatan dan Perlengkapan Sekolah ,15447750.00,15447750.00,0.00,0.00,
5 . 2 . 3 . 36 . 01 ,Belanja Modal Peralatan dan Perlengkapan Sekolah ,15447750.00,15447750.00,0.00,0.00,
5 . 2 . 3 . 37 ,Belanja Modal Pengadaan Instalasi ,0.00,367750000.00,367750000.00,0.00,
5 . 2 . 3 . 37 . 01 , Belanja Modal Instalasi Air ,0.00,287000000.00,287000000.00,0.00,
5 . 2 . 3 . 37 . 02 ,Belanja Modal Instalasi Jaringan Genset ,0.00,80750000.00,80750000.00,0.00,
,SURPLUS / (DEFISIT) ,-14430951712.74,-85816464076.20,-7138551236346.00,494.67,
6,PEMBIAYAAN DAERAH,14430951712.74,85816464076.20,71385512363.46,494.67,
6 . 1 ,PENERIMAAN PEMBIAYAAN DAERAH ,27849804820.04,102512595620.10,7466279080006.00,268.09,
6 . 1 . 1 ,Sisa Lebih Perhitungan Anggaran Tahun Anggaran Sebelumnya,26809804820.04,101472595620.10,7466279080006.00,278.49,
6 . 1 . 1 . 01 ,Pelampauan Penerimaan PAD ,0.00,17561008502.13,1756100850213.00,0.00,
6 . 1 . 1 . 01 . 01 ,Pajak Daerah ,0.00,1068556861.88,106855686188.00,0.00,
6 . 1 . 1 . 01 . 02 ,Retribusi Daerah ,0.00,1212839480.75,121283948075.00,0.00,
6 . 1 . 1 . 01 . 03 ,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan ,0.00,-15017196.26,-1501719626.00,0.00,
6 . 1 . 1 . 01 . 04 ,Lain-Lain PAD yang Sah ,0.00,15294629355.76,1529462935576.00,0.00,
6 . 1 . 1 . 02 ,Pelampauan Penerimaan Dana Perimbangan ,0.00,2423840019.00,242384001900.00,0.00,
6 . 1 . 1 . 02 . 01 ,Bagi Hasil Pajak ,0.00,2386838570.00,238683857000.00,0.00,
6 . 1 . 1 . 02 . 02 ,Bagi Hasil Bukan Pajak/Sumber Daya Alam ,0.00,37001449.00,3700144900.00,0.00,
6 . 1 . 1 . 03 ,Pelampauan Penerimaan Lain-lain Pendapatan Daerah yang Sah,0.00,1543005002.50,154300500250.00,0.00,
6 . 1 . 1 . 03 . 01 ,Pendapatan Hibah ,0.00,-2186814476.00,-218681447600.00,0.00,
6 . 1 . 1 . 03 . 03 ,Dana Bagi Hasil Pajak Dari Provinsi dan Pemerintah Daerah Lainnya,0.00,3905019478.50,390501947850.00,0.00,
6 . 1 . 1 . 03 . 05 ,Bantuan Keuangan Dari Provinsi atau Pemerintah Daerah Lainnya,0.00,-175200000.00,-17520000000.00,0.00,
6 . 1 . 1 . 04 ,Sisa Penghematan Belanja atau Akibat Lainnya ,0.00,80690298971.47,8069029897147.00,0.00,
6 . 1 . 1 . 04 . 01 ,Belanja Pegawai Dari Belanja Tidak Langsung ,0.00,41466055199.32,4146605519932.00,0.00,
6 . 1 . 1 . 04 . 02 ,Belanja Pegawai Dari Belanja Langsung ,0.00,3342550131.00,334255013100.00,0.00,
6 . 1 . 1 . 04 . 03 ,Belanja Barang dan Jasa ,0.00,14169321015.00,1416932101500.00,0.00,
6 . 1 . 1 . 04 . 04 ,Belanja Modal ,0.00,14866634987.00,1486663498700.00,0.00,
6 . 1 . 1 . 04 . 05 ,Belanja Bunga ,0.00,5488314.17,548831417.00,0.00,
6 . 1 . 1 . 04 . 07 ,Belanja Hibah ,0.00,89240000.00,8924000000.00,0.00,
6 . 1 . 1 . 04 . 08 ,Belanja Bantuan Sosial ,0.00,792320000.00,79232000000.00,0.00,
6 . 1 . 1 . 04 . 09 ,Belanja Belanja Bagi Hasil ,0.00,7301150.10,730115010.00,0.00,
6 . 1 . 1 . 04 . 10 ,Belanja Bantuan Keuangan ,0.00,449780569.82,44978056982.00,0.00,
6 . 1 . 1 . 04 . 11 ,Belanja Belanja Tidak Terduga ,0.00,5501607605.06,550160760506.00,0.00,
6 . 1 . 1 . 07 ,Prediksi SILPA ,26809804820.04,0.00,-2680980482004.00,-100.00,
6 . 1 . 1 . 07 . 01 ,SILPA ,26809804820.04,0.00,-2680980482004.00,-100.00,
6 . 1 . 1 . 08 ,Pelampauan Penerimaan Piutang ,0.00,-745556875.00,-74555687500.00,0.00,
6 . 1 . 1 . 08 . 01 ,Penerimaan Piutang Daerah dari Lembaga Keuangan Bank,0.00,-452084400.00,-452084400.00,0.00,
6 . 1 . 1 . 08 . 02 ,Penerimaan Piutang Daerah dari Lembaga Keuangan Bukan Bank,0.00,-293472475.00,-293472475.00,0.00,
6 . 1 . 6 ,Penerimaan Piutang Daerah ,1040000000.00,1040000000.00,0.00,0.00,
6 . 1 . 6 . 04 ,Penerimaan Piutang Daerah Dari Lembaga Keuangan Bank ,459200000.00,459200000.00,0.00,0.00,
6 . 1 . 6 . 04 . 01 ,Bank Pasar Kabupaten Kulon Progo ,459200000.00,459200000.00,0.00,0.00,
6 . 1 . 6 . 05 ,Penerimaan Piutang Daerah Dari Lembaga Keuangan Bukan Bank,580800000.00,580800000.00,0.00,0.00,
6 . 1 . 6 . 05 . 01 ,Dinas Pertanian dan Kehutanan ,17064000.00,17064000.00,0.00,0.00,
6 . 1 . 6 . 05 . 02 ,"Dinas Perindustrian, Perdagangan dan Energi Sumber Daya Mineral",44033000.00,44033000.00,0.00,0.00,
6 . 1 . 6 . 05 . 03 ,"Dinas Sosial, Tenaga Kerja dan Transmigrasi ",450000.00,450000.00,0.00,0.00,
6 . 1 . 6 . 05 . 05 ,Dinas Koperasi dan UMKM ,419253000.00,419253000.00,0.00,0.00,
6 . 1 . 6 . 05 . 06 ,"Dinas Kelautan, Perikanan dan Peternakan ",50000000.00,50000000.00,0.00,0.00,
6 . 1 . 6 . 05 . 07 ,Kantor Ketahanan Pangan dan Penyuluhan Pertanian ,50000000.00,50000000.00,0.00,0.00,
6 . 2 ,PENGELUARAN PEMBIAYAAN DAERAH ,13418853107.30,16696131543.90,3277278436.60,24.42,
6 . 2 . 2 ,Penyertaan Modal (Investasi) Pemerintah Daerah ,13327465822.50,16604744259.10,3277278436.60,24.59,
6 . 2 . 2 . 02 ,Badan Usaha Milik Daerah (BUMD) ,13327465822.50,16604744259.10,3277278436.60,24.59,
6 . 2 . 2 . 02 . 01 ,BPD DIY ,9701250000.00,12861249960.85,3159999960.85,32.57,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun, Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo, Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo"", Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12"
6 . 2 . 2 . 02 . 03 ,PD Bank Pasar ,1126215822.50,1243494298.25,117278475.75,10.41,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun, Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo, Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo"", Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12, Kekurangan 2013 karena penyesuaian deviden dari RUPS"
6 . 2 . 2 . 02 . 04 ,PDAM ,1000000000.00,1000000000.00,0.00,0.00,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun, Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo, Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo"", Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12"
6 . 2 . 2 . 02 . 05 ,PD Aneka Usaha (SPBU Wates) ,1500000000.00,1500000000.00,0.00,0.00,"Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Tentang Penyertaan Modal Pemerintah Daerah Kepada Perusahaan Daerah Air Minum Tirta Binangun, Perusahaan Daerah Bank Perkreditan Rakyat Bank Pasar Kulon Progo, Perusahaan Umum Daerah ""Aneka Usaha Kulon Progo"", Dan Bank Pembangunan Daerah Provinsi Daerah Istimewa Yogyakarta Yang Telah Diubah Dengan Peraturan Daerah Kabupaten Kulon Progo Nomor 12 Tahun 2013 tentang Perubahan Atas Peraturan Daerah Kabupaten Kulon Progo Nomor 13 Tahun 2009 Lembaran Daerah Kabupaten Kulon Progo Tahun 2013 Nomor 12"
6 . 2 . 3 ,Pembayaran Pokok Utang ,91387284.80,91387284.80,0.00,0.00,
6 . 2 . 3 . 03 ,Pembayaran Pokok Utang yang Jatuh Tempo Kepada Lembaga Keuangan Bank,91387284.80,91387284.80,0.00,0.00,
6 . 2 . 3 . 03 . 01 ,Bank Asian Development Bank (ADB) ,91387284.80,91387284.80,0.00,0.00,Perjanjian Penerusan Pinjaman Antara Republik Indonesia dan Pemerintah Kabupaten Tingkat II Kulon Progo DI Yogyakarta Nomor SLA-845/DP3/1996 tanggal 19 Januari 1996 Dalam Rangka Pembiayaan Central Java and Daerah Istimewa Yogyakarta Urban Development (Sector) Project (Asian Development Bank Loand Agreement Nomor 198-INO tanggal 10 Pebruari 1993)
