Judul ,Anggaran Pendapatan dan Belanja Daerah,,,,
1.02.1.02.01.21.06.5.2.2. ,BELANJA BARANG DAN JASA ,34987500000,,,
1.02.1.02.01.21.06.5.2.2.01. ,Belanja Bahan Pakai Habis ,180000000,,,
1.02.1.02.01.21.06.5.2.2.01.01. ,Belanja alat tulis kantor ,180000000,Belanja alat tulis kantor 1800000.00 DINAS KESEHATAN 1400000.00 ATK Program Penyehatan Lingkungan 600000.00 ATK Kursus Sertifikasi Laik Sehat 800000.00 PUSKESMAS PANGGANG I 400000.00 Atk (PIWK) 400000.00,,
1.02.1.02.01.21.06.5.2.2.02. ,Belanja Bahan/Material ,21850000000,,,
1.02.1.02.01.21.06.5.2.2.02.01. ,Belanja bahan baku bangunan ,21850000000,Belanja bahan baku bangunan 218500000.00 PUSKESMAS NGLIPAR I 3000000.00 Bantuan stimulan Interfensi STOP buang air sembarangan berupa jamban sehat kelmiskin (PIWK)3000000.00 PUSKESMAS PANGGANG I 87000000.00 belanja bahan untuk pembuatan jamban sehat(PIWK) 87000000.00 PUSKESMAS PANGGANG II 74500000.00 Belanja bahan stimulasi Pembuatan SPAL (PIWK) 37000000.00 Belanja bahan stimulant intervensi stop BABS(PIWK) 37500000.00 PUSKESMAS SAPTOSARI 54000000.00 Belanja bahan baku material stimulasai STOP BABS (PIWK) 54000000.00,,
1.02.1.02.01.21.06.5.2.2.03. ,Belanja Jasa Kantor ,7355000000,,,
1.02.1.02.01.21.06.5.2.2.03.23. ,Belanja Jasa pihak ketiga ,6620000000,Belanja Jasa pihak ketiga 66200000.00 PUSKESMAS NGLIPAR I 2400000.00 Biaya pemusnahan limbah medis (DAU) 2400000.00 PUSKESMAS NGLIPAR II 1200000.00 Belanja jasa pihak ke tiga 1200000.00 PUSKESMAS GEDANGSARI I 2100000.00 Belanja pihak ke tiga 2100000.00 PUSKESMAS GEDANGSARI II 1050000.00 belanja jasa pihak ke tiga 1050000.00 PUSKESMAS PATUK I 3000000.00 Biaya pemusnahan limbah medis 3000000.00 PUSKESMAS PATUK II 2400000.00 Biaya PemusnahanLimbah Medis 2400000.00 PUSKESMAS RONGKOP 2000000.00 Biaya pemusnahan limbah medis 2000000.00 PUSKESMAS GIRISUBO 2100000.00 Belanja jasa pihak ketiga 2100000.00 PUSKESMAS PONJONG I 3000000.00 biaya pemusnahan limbah medis 3000000.00 PUSKESMAS PONJONG II 2400000.00 Biaya pemusnahan limbah medis 2400000.00 PUSKESMAS WONOSARI I 2400000.00 Biaya Pemusnahan Limbah Medis 2400000.00 PUSKESMAS WONOSARI II 3000000.00 Belanja Pemusnahan Limbah Medis 3000000.00 PUSKESMAS KARANGMOJO I 1200000.00 Biaya pemusnahan limbah medis 1200000.00 PUSKESMAS KARANGMOJO II 1200000.00 Pemusnahan limbh medis 1200000.00 PUSKESMAS PANGGANG I 2400000.00 Biaya pemusnahan limbah medis 2400000.00 PUSKESMAS PANGGANG II 2000000.00 belanja jasa pihak ketiga pemusnahan limbah medis 2000000.00 PUSKESMAS PURWOSARI 1050000.00 Belanja jasa pihak ketiga 1050000.00 PUSKESMAS TEPUS I 2400000.00 Biaya pemusnahan limbah medis 12 bulan x Rp 200000 2400000.00 PUSKESMAS TEPUS II 2100000.00 Biaya pemusnahan limbah medis 2100000.00 PUSKESMAS TANJUNGSARI 2400000.00 Belanja Jasa Pihak Ketiga 2400000.00 PUSKESMAS PALIYAN 2400000.00 Biaya pemusnahan limbah medis 2400000.00 PUSKESMAS SAPTOSARI 2400000.00 Biaya pemusnhan limbah medis 2400000.00 PUSKESMAS NGAWEN I 2400000.00 biaya pemusnah limbah medis 2400000.00 PUSKESMAS NGAWEN II 2400000.00 Belanja Pemusnahan Limbah Medis 2400000.00 PUSKESMAS SEMANU I 2400000.00 Biaya pemusnahan limbah medis 2400000.00 PUSKESMAS SEMANU II 2400000.00 Blj pemusnahan limbah medis 2400000.00 PUSKESMAS SEMIN I 2100000.00 Biaya pemusnahan limbah medis puskesmas 2100000.00 PUSKESMAS SEMIN II 2400000.00 Biaya pemusnahan limbah medis 2400000.00 PUSKESMAS PLAYEN I 3000000.00 Belanja jasav Pihak ke III 3000000.00 PUSKESMAS PLAYEN II 2500000.00 Biaya pemusnahan limbah medis 2500000.00,,
1.02.1.02.01.21.06.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,735000000,Belanja jasa narasumber/tenaga ahli 7350000.00 DINAS KESEHATAN 6750000.00 Honor nara sumber kursus sertifikasi laik sehat bagi pengelola 5250000.00 Honor Nara Sumber Kursus Sertifikasi Laik sehat TPM bagi penjamah 1500000.00 PUSKESMAS TEPUS I 600000.00 Honor narasumber penyuluhan pengelolaan limbah rumah tangga (PIWK) 600000.00,,
1.02.1.02.01.21.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,188500000,,,
1.02.1.02.01.21.06.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,188500000,Belanja Penggandaan/Foto copy 1885000.00 DINAS KESEHATAN 1825000.00 Foto copy kursus laik sehat TTU/TPM 400000.00 Foto copy Inspeksi sanitasi Program PL 1425000.00 PUSKESMAS TEPUS I 60000.00 Belanja foto copy penyuluhan pengelolaan limbah rumah tangga (PIWK) 60000.00,,
1.02.1.02.01.21.06.5.2.2.11. ,Belanja Makanan dan Minuman ,4164000000,,,
1.02.1.02.01.21.06.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,4164000000,Belanja makanan dan minuman rapat 41640000.00 DINAS KESEHATAN 36800000.00 Konsumsi Kursus Sertifikasi Laik Sehat bgi Pengelola 3000000.00 Konsumsi Kursus Laik Sehat bagi Penjamah 1000000.00 Konsumsi Pertemuan STBM 8100000.00 Konsumsi Pertemuan Penyehatan TTU 4500000.00 Konsumsi Pertemuan Penyehatan TPM 4500000.00 Konsumsi Pertemuan penyehatan rumah 6000000.00 Konsumsi pembinaan kualitas lingkungan 4500000.00 Konsumsi Penyehatan UKK 1000000.00 Konsumsi Pertemuan Rutin PL 4200000.00 PUSKESMAS TEPUS I 4840000.00 Belanja makan minum dan snek penyuluhan pengelolaan limbah rumah tangga (PIWK) 4840000.00,,
1.02.1.02.01.21.06.5.2.2.15. ,Belanja Perjalanan Dinas ,1250000000,,,
1.02.1.02.01.21.06.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,1250000000,Belanja perjalanan dinas dalam daerah 12500000.00 DINAS KESEHATAN 12500000.00 Perjalanan Dinas Progaram STBM 12500000.00,,
1.02.1.02.01.21.08. ,PENINGKATAN FASILITAS PERAWATAN  ,57470000000, KESEHATAN BAGI PENDERITA DAMPAK ASAP  ROKOK ,,
1.02.1.02.01.21.08.5.2.1. ,BELANJA PEGAWAI ,5260000000,,,
1.02.1.02.01.21.08.5.2.1.02. ,Honorarium Non PNS ,5260000000,,,
1.02.1.02.01.21.08.5.2.1.02.03. ,Honorarium peserta ,5260000000,Honorarium peserta penyuluhan/pembinaan/pelatihan 52600000.00 penyuluhan/pembinaan/pelatihan  DINAS KESEHATAN 52600000.00 Honor peserta evaluasi KDR tingkat kabupaten 1600000.00 Honor peserta evaluasi dusun binaan KTR lama (50 dusun x 35 or) 35000000.00 Honor peserta pengembangan KDR baru (40 orang x 10 dusun x 2 kl) 16000000.00 ,,
1.02.1.02.01.21.08.5.2.2. ,BELANJA BARANG DAN JASA ,6795000000,,,
1.02.1.02.01.21.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,50000000,,,
1.02.1.02.01.21.08.5.2.2.01.01. ,Belanja alat tulis kantor ,50000000,Belanja alat tulis kantor 500000.00 DINAS KESEHATAN 500000.00 ATK pengadaan bahan dan alat kesehatan yang berhubungan dengan dampak asap rokok 300000.00 ATK implementasi KDR 200000.00,,
1.02.1.02.01.21.08.5.2.2.03. ,Belanja Jasa Kantor ,1190000000,,,
1.02.1.02.01.21.08.5.2.2.03.14. ,Belanja jasa publikasi ,300000000,Belanja jasa publikasi 3000000.00 DINAS KESEHATAN 3000000.00 Radio spot PHBS dan dampak asap rokok 3000000.00,,
1.02.1.02.01.21.08.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,890000000,Belanja jasa narasumber/tenaga ahli 8900000.00 DINAS KESEHATAN 8900000.00 Honor narasumber sosialisasi KDR baru (10 lokasi x 2 kl x 4 jpl) 8000000.00 Honor evaluasi KDR tingkat kabupaten 900000.00,,
1.02.1.02.01.21.08.5.2.2.06. ,Belanja Cetak dan Penggandaan ,65000000,,,
1.02.1.02.01.21.08.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,65000000,Belanja Penggandaan/Foto copy 650000.00 DINAS KESEHATAN 650000.00 Fotocopy materi evaluasi KDR tingkat kabupaten 300000.00 Penggandaan dokumen pangadaan bahan dan alat kesehatan yang berhubungan dengan dampak asap rokok 350000.00,,
1.02.1.02.01.21.08.5.2.2.11. ,Belanja Makanan dan Minuman ,5280000000,,,
1.02.1.02.01.21.08.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,5280000000,Belanja makanan dan minuman rapat 52800000.00 DINAS KESEHATAN 52800000.00 Makan minum snack evaluasi KDR tingkat kabupaten 1800000.00 Makan minum snack peserta implementasi KDR desa lama (50 dusun x 1 kl x 35 orang) 35000000.00 Makan minum snack peserta implementasi KDR baru (10 dusun x 2 kl x 40 orang) 16000000.00,,
1.02.1.02.01.21.08.5.2.2.15. ,Belanja Perjalanan Dinas ,210000000,,,
1.02.1.02.01.21.08.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,210000000,Belanja perjalanan dinas dalam daerah 2100000.00 DINAS KESEHATAN 2100000.00 Bimtek dan monev KDR 2100000.00,,
1.02.1.02.01.21.08.5.2.3. ,BELANJA  MODAL ,45415000000,,,
1.02.1.02.01.21.08.5.2.3.19. ,Belanja Modal Pengadaan Alat-alat Kedokteran ,45415000000,,,
1.02.1.02.01.21.08.5.2.3.19.01. ,Belanja modal pengadaan alat-alat kedoketeran ,45415000000,Belanja modal pengadaan alat-alat kedoketeran umum 454150000.00 umum  DINAS KESEHATAN 454150000.00 Pengadaan bahan dan alat kesehatan yang berhubungan dengan dampak asap rokok 450000000.00 Hr Panitia pengadaan 1200000.00 Ketua 400000.00 Sekretaris 300000.00 Anggota 500000.00 Hr Panitia Penerima Ketua 300000.00 Sekretaris 250000.00 Anggota 400000.00 Cetak dokumen 2000000.00 ,,
1.02.1.02.01.22. ,PROGRAM PENCEGAHAN DAN ,63876200000, PENANGGULANGAN PENYAKIT MENULAR,,
1.02.1.02.01.22.01. ,PENYEMPROTAN/FOGGING SARANG NYAMUK ,16360500000,,,
1.02.1.02.01.22.01.5.2.1. ,BELANJA PEGAWAI ,7896000000,,,
1.02.1.02.01.22.01.5.2.1.01. ,Honorarium PNS ,7196000000,,,
1.02.1.02.01.22.01.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,7196000000,Honorarium Tim Pelaksana Kegiatan 71960000.00 DINAS KESEHATAN 60200000.00 Honor Petugas Fogging DBD/Cikingunya/SMP 60200000.00 PUSKESMAS PATUK I 1260000.00 Hr petugas penyemprot 1260000.00 PUSKESMAS PATUK II 630000.00 Honor TIM Fogging 630000.00 PUSKESMAS RONGKOP 1260000.00 Honor petugas fogging 1260000.00 PUSKESMAS PONJONG I 630000.00 honorarium tim pelaksana kegiatan ( honor tenaga penyemprot ) 630000.00 PUSKESMAS PONJONG II 420000.00 Honor petugas fogging ( 2 paket) 420000.00 PUSKESMAS WONOSARI I 2100000.00 Honorarium Tim Pelaksana Keg  ( Petugas Foging ) 2100000.00 PUSKESMAS KARANGMOJO I 1260000.00 Honor Tim Pelaksana Fogging 1260000.00 PUSKESMAS PANGGANG I 840000.00 Honor tim pelaksanan kegiatan 840000.00 PUSKESMAS PANGGANG II 840000.00 honor tim foging 840000.00 PUSKESMAS TANJUNGSARI 840000.00 Honor Petugas Fogging Fokus 840000.00 PUSKESMAS NGAWEN II 420000.00 Honor Tm Pelaksana Kegiatan 420000.00 PUSKESMAS SEMANU I 480000.00 Honor TIM pelaksana kegiatan 480000.00 PUSKESMAS SEMIN II 360000.00 Honor tenaga penyemprot 360000.00 PUSKESMAS PLAYEN II 420000.00 Belanja honor Tim Pelaksana Kegiatan (Tenaga Penyemprot) 420000.00,,
1.02.1.02.01.22.01.5.2.1.02. ,Honorarium Non PNS ,700000000,,,
1.02.1.02.01.22.01.5.2.1.02.02. ,Honorarium Pegawai Honorer/Tidak Tetap ,700000000,Honorarium Pegawai Honorer/Tidak Tetap 7000000.00 DINAS KESEHATAN 7000000.00 Honor Petugas Foging DBD/Cikungunya/SMP 7000000.00,,
1.02.1.02.01.22.01.5.2.2. ,BELANJA BARANG DAN JASA ,8464500000,,,
1.02.1.02.01.22.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,7011000000,,,
1.02.1.02.01.22.01.5.2.2.01.06. ,Belanja bahan bakar minyak/gas ,7011000000,Belanja bahan bakar minyak/gas 70110000.00 DINAS KESEHATAN 68400000.00 BBM Foging 1 Paket: Solar pelarut 40 lt. Premium Swingfog 10 lt 68400000.00 PUSKESMAS TANJUNGSARI 1140000.00 BBM Alat Swingfog ( 1 paket :Solar Pelarut :40 Liter.Premium Swingfog:10Liter )1140000.00 PUSKESMAS SEMANU I 570000.00 Belanja BBM Fogging ( 1 pkt 20 liter. Premium swingfog 5 lt ) 570000.00 ,,
1.02.1.02.01.22.01.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,1453500000,,,
1.02.1.02.01.22.01.5.2.2.05.03. ,Belanja Bahan Bakar Minyak/Gas dan Pelumas ,1453500000,Belanja Bahan Bakar Minyak/Gas dan Pelumas 14535000.00 PUSKESMAS PATUK I 1710000.00 BBM Foging & solar pelarut 1710000.00 PUSKESMAS PATUK II 855000.00 Belanja BBM/gas dan pelumas 855000.00 PUSKESMAS RONGKOP 1710000.00 BBM Swingfog (1 paket : solar pelarut :40 ltr ; Premium swingfog 10 ltr) 1710000.00 PUSKESMAS PONJONG I 855000.00 belanja bbm foging & solar pelarut 855000.00 PUSKESMAS PONJONG II 570000.00 BBM Foging ( 2 paket solar pelarut. premium swing fog 570000.00 PUSKESMAS WONOSARI I 2850000.00 Belanja Bahan Bakar Minyak / Gas dan Pelumas 2850000.00 PUSKESMAS KARANGMOJO I 1710000.00 BBM & solar foging 1710000.00 PUSKESMAS PANGGANG I 1140000.00 Belanja bahan bakar minyak/gas dan pelumas 1140000.00 PUSKESMAS PANGGANG II 1140000.00 belanja bahan bakar minyak dan solar foging 1140000.00 PUSKESMAS NGAWEN II 570000.00 Bahan Bakar Minyak Premium kendaraan Foging & solar 570000.00 PUSKESMAS SEMIN II 570000.00 Bel;anja bakar minyak(solar pelarut dan premium swing fog) 570000.00 PUSKESMAS PLAYEN II 855000.00 Belanja BBM/Gas dan Pelumas Fogging 855000.00,,
1.02.1.02.01.22.08. ,PENINGKATAN IMUNISASI ,2660000000,,,
1.02.1.02.01.22.08.5.2.1. ,BELANJA PEGAWAI ,790000000,,,
1.02.1.02.01.22.08.5.2.1.01. ,Honorarium PNS ,790000000,,,
1.02.1.02.01.22.08.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,790000000,Honorarium Tim Pelaksana Kegiatan 7900000.00 DINAS KESEHATAN 7900000.00 Honor pengolah data imunisasi 6950000.00 Ketua 300000.00 Sekretaris 250000.00 Anggota 6400000.00 Honor tim DQS 950000.00 Ketua 300000.00 Sekretaris 250000.00 Anggota 400000.00,,
1.02.1.02.01.22.08.5.2.2. ,BELANJA BARANG DAN JASA ,1870000000,,,
1.02.1.02.01.22.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,70000000,,,
1.02.1.02.01.22.08.5.2.2.01.01. ,Belanja alat tulis kantor ,70000000,Belanja alat tulis kantor 700000.00 DINAS KESEHATAN 700000.00 ATK Imunisasi 700000.00,,
1.02.1.02.01.22.08.5.2.2.03. ,Belanja Jasa Kantor ,20000000,,,
1.02.1.02.01.22.08.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,20000000,Belanja Penggandaan/Foto copy 700000.00 DINAS KESEHATAN 700000.00 FC Program imunisasi 700000.00,,
1.02.1.02.01.22.08.5.2.2.06. ,Belanja Cetak dan Penggandaan ,70000000,,,
1.02.1.02.01.22.08.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,70000000,Belanja makanan dan minuman rapat 6500000.00 DINAS KESEHATAN 6500000.00 Pertemuan koordinasi petugas imunisasi 2800000.00,,
1.02.1.02.01.22.08.5.2.2.11. ,Belanja Makanan dan Minuman ,650000000,Pertemuan validasi data sasaran imunisasi 1400000.00,,
1.02.1.02.01.22.08.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,650000000,Pertemuan BIAS 800000.00 Refreshing (up date knowladge) petugas imunisasi/ BPS swasta 800000.00 Pertemuan evaluasi UCI 700000.00    ,,
1.02.1.02.01.22.08.5.2.2.15. ,Belanja Perjalanan Dinas ,1060000000,,,
1.02.1.02.01.22.08.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,1060000000,Belanja perjalanan dinas dalam daerah 10600000.00 DINAS KESEHATAN 10600000.00 Pelacakan KIPI/ Supervisi UPS 1000000.00 DQS tingkat Puskesmas 600000.00 Implementasi manajemen logistik imunisasi 8400000.00 Konsultasi teknis. pengambilan logistik BIAS ke DIY 600000.00,,
1.02.1.02.01.22.09. ,PENINGKATAN SURVEILLANCE ,3572000000, EPIDEMIOLOGI DAN PENGANGGULANGAN  WABAH ,,
1.02.1.02.01.22.09.5.2.1. ,BELANJA PEGAWAI ,1660000000,,,
1.02.1.02.01.22.09.5.2.1.01. ,Honorarium PNS ,1660000000,,,
1.02.1.02.01.22.09.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,1595000000,Honorarium Tim Pelaksana Kegiatan 15950000.00 DINAS KESEHATAN 15950000.00 Honor tim pengumpul. pengolah dan penganalisa data surveilans epidemiologi penyakit 9100000 ketua 750000.00 Sekretaris 600000.00 Anggota 7750000.00 Honor tim pemeriksa kesehatan dan imunisasi calon jamaah haji 2550000.00 Ketua 500000.00 Sekretaris 450000.00 Anggota 1600000.00 Honot tim skrening PTM 450000.00 Ketua 450000.00 Honor tim pemeriksa IVA 3850000.00 ketua 450000.00 sekretaris 400000.00 anggota 3000000.00 ,,
1.02.1.02.01.22.09.5.2.1.01.02. ,Honorarium Panitia Pengadaan Barang dan Jasa ,65000000,Honorarium Panitia Pengadaan Barang dan Jasa 650000.00 DINAS KESEHATAN 650000.00 honor pejabat pengadaan reagen skrening PTM 350000.00 Honor pejabat penerima reagen skrening PTM 300000.00,,
1.02.1.02.01.22.09.5.2.2. ,BELANJA BARANG DAN JASA ,1912000000,,,
1.02.1.02.01.22.09.5.2.2.01. ,Belanja Bahan Pakai Habis ,50000000,,,
1.02.1.02.01.22.09.5.2.2.01.01. ,Belanja alat tulis kantor ,50000000,Belanja alat tulis kantor 700000.00 DINAS KESEHATAN 700000.00 ATK Imunisasi 700000.00,,
1.02.1.02.01.22.09.5.2.2.03. ,Belanja Jasa Kantor ,670000000,,,
1.02.1.02.01.22.09.5.2.2.03.15. ,Belanja pemeriksaan/pengujian bahan ,300000000,Belanja pemeriksaan/pengujian bahan 3000000.00 DINAS KESEHATAN 3000000.00 biaya pemeriksaan sampel atau spesimen KLB 3000000.00,,
1.02.1.02.01.22.09.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,370000000,Belanja jasa narasumber/tenaga ahli 3700000.00 DINAS KESEHATAN 3700000.00 honor narasumber ahli refreshing IVA 2400000.00 honor narasumber pertemuan update knowledge pemeriksaan kesehatan calon jamaah haji 400000.00 honor narasumber pertemuan refreshing pengisian BKJH 900000.00,,
1.02.1.02.01.22.09.5.2.2.06. ,Belanja Cetak dan Penggandaan ,200000000,,,
1.02.1.02.01.22.09.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,200000000,Belanja Penggandaan/Foto copy 2000000.00 DINAS KESEHATAN 2000000.00 FC program surveilans epidemiologi 1000000.00 FC BKJH 1000000.00,,
1.02.1.02.01.22.09.5.2.2.11. ,Belanja Makanan dan Minuman ,650000000,,,
1.02.1.02.01.22.09.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,650000000,Belanja makanan dan minuman rapat 6500000.00 DINAS KESEHATAN 6500000.00 Pertemuan refreshing IVA 1600000.00 Pertemuan koordinasi petugas 300000.00 Pertemuan desinfo hasil surveilans epidemiologi 800000.00 Pertemuan koordinasi petugas IVA 600000.00 Pertemuan update knowladge pemeriksaan kesehatan calon jamaah haji 800000.00 Pertemuan refreshing pengisian BKJH 800000.00 Pertemuan koordinasi pemeriksaan kesehatan calon jamaah haji 800000.00 Pertemuan evaluasi pemeriksaan kesehatan calon jamaah haji 800000.00,,
1.02.1.02.01.22.09.5.2.2.15. ,Belanja Perjalanan Dinas ,342000000,,,
1.02.1.02.01.22.09.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,294000000,Belanja perjalanan dinas dalam daerah 2940000.00 DINAS KESEHATAN 2940000.00 Perjalanan PE KLB 1500000.00 Perjalanan ke BLK/DIY 1200000.00 Perjalanan konsultasi teknis. pengambilan vaksin haji dan BKJH ke DIY 240000.00,,
1.02.1.02.01.22.09.5.2.2.15.02. ,Belanja perjalanan dinas luar daerah ,48000000,Belanja perjalanan dinas luar daerah 480000.00 DINAS KESEHATAN 480000.00 perjalanan mengantar dan menjemput jamaah haji ke embarkasi Donohudan Boyolali 480000.00,,
1.02.1.02.01.22.12. ,PENANGGULANGAN TBC ,7130700000,,,
1.02.1.02.01.22.12.5.2.1. ,BELANJA PEGAWAI ,4900700000,,,
1.02.1.02.01.22.12.5.2.1.01. ,Honorarium PNS ,4542700000,,,
1.02.1.02.01.22.12.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4542700000,Honorarium Tim Pelaksana Kegiatan 45427000.00 DINAS KESEHATAN 3444000.00 Jasa Pemeriksaan Slide TBC RSUD 1644000.00 Honor Fiksasi Slide TBC RSUD 1800000.00 PUSKESMAS NGLIPAR I 2790000.00 Honor pemeriksaan slide (DAU) 1890000.00 honor ptgs fixsasi dan pengecatan (DAU) 900000.00 PUSKESMAS NGLIPAR II 720000.00 Hr Fiksasi 720000.00 PUSKESMAS GEDANGSARI I 450000.00 - honor petugas fiksasi slide 450000.00 PUSKESMAS GEDANGSARI II 450000.00 honor pemeriksa slide 450000.00 PUSKESMAS PATUK I 900000.00 Honorarium petugas fiksasi 900000.00 PUSKESMAS PATUK II 900000.00 Honor Fiksasi 900000.00 PUSKESMAS RONGKOP 900000.00 Honor fiksasi slide TBC 900000.00 PUSKESMAS GIRISUBO 600000.00 Honorarrium petugas fiksasi 600000.00 PUSKESMAS PONJONG I 1350000.00 honor petugas fiksasi dan pengecatan 1350000.00 PUSKESMAS PONJONG II 3000000.00 Honor pemeriksaan slide 2400000.00 Honor petugas fiksasi dan pengecatan 600000.00 PUSKESMAS WONOSARI I 3040000.00 Honorarium Pemeriksa Slide TBC 1840000.00 Honorarium Petugas Fiksasi dan Pengecatan 1200000.00 PUSKESMAS WONOSARI II 2550000.00 Honor Pemeriksaan Slide 1200000.00 Honor Fixasi Preparat TB 1350000.00 PUSKESMAS KARANGMOJO I 2830000.00 Honor pemeriksa slide 1480000.00 Honor petugas fiksasi dan pengecatan 1350000.00 PUSKESMAS KARANGMOJO II 1350000.00 Honor petugas fiksasi dan pengecatan 1350000.00 PUSKESMAS PANGGANG I 315000.00 Honor petugas fiksasi 315000.00 PUSKESMAS PANGGANG II 900000.00 honor fiksasi slide TBC 900000.00 PUSKESMAS PURWOSARI 1810000.00 Honorarium fiksasi slide 900000.00 Hr pemeriksaan slide 910000.00 PUSKESMAS TEPUS I 1812000.00 Honor/jasa pemeriksaan slide TBC 1092000.00 Honor/jasa fiksasi slide TBC 720000.00 PUSKESMAS TEPUS II 720000.00 Honor Petugas fiksasi dan pengecatan 720000.00 PUSKESMAS TANJUNGSARI 900000.00 Honor Petugas Pemeriksaan Fiksasi slide TBC 900000.00 PUSKESMAS PALIYAN 900000.00 Honor petugas fiksasi dan pengecatan 900000.00 PUSKESMAS SAPTOSARI 900000.00 jasa petugas fiksasi slide TBC 900000.00 PUSKESMAS NGAWEN I 1350000.00 honor pemeriksa slide 600000.00 honor petugas fiksasi dan pengecatan 750000.00 PUSKESMAS NGAWEN II 720000.00 Honor Petugas Fiksasi dan Pengecatan 720000.00 PUSKESMAS SEMANU I 1350000.00 Honor petugas fiksasi dan pengecatan 1350000.00 PUSKESMAS SEMANU II 1200000.00 Honor fiksasi 1200000.00 PUSKESMAS SEMIN I 750000.00 Honorarium fiksasi 750000.00 PUSKESMAS SEMIN II 2286000.00 Honor pemeriksaan slide TBC 936000.00 Honor fiksasi slide TBC 1350000.00 PUSKESMAS PLAYEN I 3520000.00 Honor Pemeriksa Slide 2020000.00 Honor Fiksasi Slide 1500000.00 PUSKESMAS PLAYEN II 720000.00 Belanja honor Pengecatan dan Fiksasi TBC Paru 720000.00,,
1.02.1.02.01.22.12.5.2.1.02. ,Honorarium Non PNS ,358000000,,,
1.02.1.02.01.22.12.5.2.1.02.02. ,Honorarium Pegawai Honorer/Tidak Tetap ,358000000,Honorarium Pegawai Honorer/Tidak Tetap 3580000.00 PUSKESMAS NGLIPAR I 120000.00 honor kader penemuan penderita TBC (DAU) 120000.00 PUSKESMAS NGLIPAR II 400000.00 Honor petugas penemuan penderita 400000.00 PUSKESMAS GEDANGSARI I 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS GEDANGSARI II 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS PATUK I 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS PATUK II 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS RONGKOP 120000.00 Honor kader penemuan penderita 120000.00 PUSKESMAS GIRISUBO 140000.00 Honor petugas penemuan penderita 140000.00 PUSKESMAS PONJONG I 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS PONJONG II 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS WONOSARI I 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS WONOSARI II 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS KARANGMOJO I 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS KARANGMOJO II 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS PANGGANG I 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS PANGGANG II 100000.00 honor kader penemuan pend TBC BTA (+) 100000.00 PUSKESMAS PURWOSARI 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS TEPUS I 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS TEPUS II 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS TANJUNGSARI 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS PALIYAN 140000.00 Honor petugas penemuan penderita 140000.00 PUSKESMAS SAPTOSARI 100000.00 Honor penemuan penderita tbc baru 100000.00 PUSKESMAS NGAWEN I 120000.00 Honor petugas penemuan penderita 120000.00 PUSKESMAS NGAWEN II 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS SEMANU I 140000.00 Honor petugas penemuan penderita 140000.00 PUSKESMAS SEMANU II 100000.00 Honor petugas penemuan penderita 100000.00 PUSKESMAS SEMIN I 140000.00 Honor petugas penemuan penderita 140000.00 PUSKESMAS SEMIN II 140000.00 Honor petugas penemuan penderita 140000.00 PUSKESMAS PLAYEN II 100000.00 Belanja honor kader Penemuan Penderita TBC BTA + 100000.00,,
1.02.1.02.01.22.12.5.2.2. ,BELANJA BARANG DAN JASA ,1380000000,,,
