Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,
1.22 . 1.22.01 . 17.17 . 5.2.2.23.01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat,4231158000,4231158000,0,0,"Pengadaan semen LPMK WATES 834 zak x 59.000,00 = 49.206.000,00 LPMD KARANGWUNI 954 zak x 59.000,00 = 56.286.000,00 LPMD SOGAN 700 zak x 59.000,00 = 41.300.000,00 LPMD KULWARU 600 zak x 59.000,00 = 35.400.000,00 LPMD NGESTIHARJO 500 zak x 59.000,00 = 29.500.000,00 LPMD TRIHARJO 550 zak x 59.000,00 = 32.450.000,00 LPMD BENDUNGAN 820 zak x 59.000,00 = 48.380.000,00 LPMD GIRIPENI 450 zak x 59.000,00 = 26.550.000,00 LPMD PENGASIH 882 zak x 59.000,00 = 52.038.000,00 LPMD SENDANGSARI 760 zak x 59.000,00 = 44.840.000,00 LPMD KARANGSARI 1,018 zak x 59.000,00 = 60.062.000,00 LPMD KEDUNGSARI 600 zak x 59.000,00 = 35.400.000,00 LPMD TAWANGSARI 620 zak x 59.000,00 = 36.580.000,00 LPMD MARGOSARI 908 zak x 59.000,00 = 53.572.000,00 LPMD SIDOMULYO 700 zak x 59.000,00 = 41.300.000,00 LPMD GARONGAN 742 zak x 59.000,00 = 43.778.000,00 LPMD PLERET 532 zak x 59.000,00 = 31.388.000,00 LPMD BUGEL 700 zak x 59.000,00 = 41.300.000,00 LPMD KANOMAN 600 zak x 59.000,00 = 35.400.000,00 LPMD DEPOK 900 zak x 59.000,00 = 53.100.000,00 LPMD BOJONG 600 zak x 59.000,00 = 35.400.000,00 LPMD TAYUBAN 800 zak x 59.000,00 = 47.200.000,00 LPMD GOTAKAN 600 zak x 59.000,00 = 35.400.000,00 LPMD PANJATAN 840 zak x 59.000,00 = 49.560.000,00 LPMD CERME 590 zak x 59.000,00 = 34.810.000,00 LPMD KREMBANGAN 610 zak x 59.000,00 = 35.990.000,00 LPMD JANGKARAN 540 zak x 59.000,00 = 31.860.000,00 LPMD SINDUTAN 820 zak x 59.000,00 = 48.380.000,00 LPMD PALIHAN 460 zak x 59.000,00 = 27.140.000,00 LPMD GLAGAH 480 zak x 59.000,00 = 28.320.000,00 LPMD KALIDENGAN 553 zak x 59.000,00 = 32.627.000,00 LPMD PLUMBON 480 zak x 59.000,00 = 28.320.000,00 LPMD KEDUNDANG 670 zak x 59.000,00 = 39.530.000,00 LPMD DEMEN 680 zak x 59.000,00 = 40.120.000,00 LPMD KULUR 600 zak x 59.000,00 = 35.400.000,00 LPMD KALIGINTUNG 1,138 zak x 59.000,00 = 67.142.000,00 LPMD TEMON WETAN 790 zak x 59.000,00 = 46.610.000,00 LPMD TEMON KULON 734 zak x 59.000,00 = 43.306.000,00 LPMD KEBONREJO 590 zak x 59.000,00 = 34.810.000,00 LPMD JANTEN 575 zak x 59.000,00 = 33.925.000,00 LPMD KARANGWULUH 560 zak x 59.000,00 = 33.040.000,00 LPMD HARGOMULYO 1,038 zak x 59.000,00 = 61.242.000,00 LPMD HARGOREJO 1,220 zak x 59.000,00 = 71.980.000,00 LPMD HARGOWILIS 1,200 zak x 59.000,00 = 70.800.000,00 LPMD KALIREJO 1,210 zak x 59.000,00 = 71.390.000,00 LPMD HARGOTIRTO 894 zak x 59.000,00 = 52.746.000,00 LPMD SENTOLO 784 zak x 59.000,00 = 46.256.000,00 LPMD SRIKAYANGAN 770 zak x 59.000,00 = 45.430.000,00 LPMD TUKSONO 1,300 zak x 59.000,00 = 76.700.000,00 LPMD SALAMREJO 900 zak x 59.000,00 = 53.100.000,00 LPMD SUKORENO 1,250 zak x 59.000,00 = 73.750.000,00 LPMD DEMANGREJO 720 zak x 59.000,00 = 42.480.000,00 LPMD BANGUNCIPTO 620 zak x 59.000,00 = 36.580.000,00 LPMD KALIAGUNG 924 zak x 59.000,00 = 54.516.000,00 LPMD BANYUROTO 1,210 zak x 59.000,00 = 71.390.000,00 LPMD DONOMULYO 790 zak x 59.000,00 = 46.610.000,00 LPMD WIJIMULYO 928 zak x 59.000,00 = 54.752.000,00 LPMD TANJUNGHARJO 804 zak x 59.000,00 = 47.436.000,00 LPMD JATISARONO 620 zak x 59.000,00 = 36.580.000,00 LPMD KEMBANG 802 zak x 59.000,00 = 47.318.000,00 LPMD KARANGSEWU 718 zak x 59.000,00 = 42.362.000,00 LPMD BANARAN 1,190 zak x 59.000,00 = 70.210.000,00 LPMD KRANGGAN 675 zak x 59.000,00 = 39.825.000,00 LPMD NOMPOREJO 610 zak x 59.000,00 = 35.990.000,00 LPMD BROSOT 710 zak x 59.000,00 = 41.890.000,00 LPMD PANDOWAN 690 zak x 59.000,00 = 40.710.000,00 LPMD TIRTORAHAYU 1,254 zak x 59.000,00 = 73.986.000,00 LPMD WAHYUHARJO 610 zak x 59.000,00 = 35.990.000,00 LPMD BUMIREJO 605 zak x 59.000,00 = 35.695.000,00 LPMD JATIREJO 1,072 zak x 59.000,00 = 63.248.000,00 LPMD SIDOREJO 634 zak x 59.000,00 = 37.406.000,00 LPMD GULUREJO 610 zak x 59.000,00 = 35.990.000,00 LPMD NGENTAKREJO 1,072 zak x 59.000,00 = 63.248.000,00 LPMD JATIMULYO 1,024 zak x 59.000,00 = 60.416.000,00 LPMD PENDOWOREJO 886 zak x 59.000,00 = 52.274.000,00 LPMD PURWOSARI 1,250 zak x 59.000,00 = 73.750.000,00 LPMD GIRIPURWO 1,200 zak x 59.000,00 = 70.800.000,00 LPMD BANJARARUM 744 zak x 59.000,00 = 43.896.000,00 LPMD BANJARASRI 756 zak x 59.000,00 = 44.604.000,00 LPMD BANJARHARJO 1,220 zak x 59.000,00 = 71.980.000,00 LPMD BANJAROYA 1,200 zak x 59.000,00 = 70.800.000,00 LPMD KEBONHARJO 960 zak x 59.000,00 = 56.640.000,00 LPMD BANJARSARI 800 zak x 59.000,00 = 47.200.000,00 LPMD PURWOHARJO 798 zak x 59.000,00 = 47.082.000,00 LPMD SIDOHARJO 870 zak x 59.000,00 = 51.330.000,00 LPMD GERBOSARI 1,290 zak x 59.000,00 = 76.110.000,00 LPMD NGARGOSARI 920 zak x 59.000,00 = 54.280.000,00 LPMD PAGERHARJO 1,230 zak x 59.000,00 = 72.570.000,00 Biaya perolehan Ketua Tim Penerima 1 orang x 600.000,00 = 600.000,00 Sekretaris 1 orang x 500.000,00 = 500.000,00 Anggota 3 orang x 400.000,00 = 1.200.000,00 Pejabat pembuat Komitmen 2 orang/bulan x 400.000,00 = 800.000,00"
1.22 . 1.22.01 . 17.18 ,Penguatan Kelembagaan Posyandu ,156431900,168035400,11603500,7.42,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 17.18 . 5.2.1 ,Belanja Pegawai ,625000,2625000,2000000,320,
1.22 . 1.22.01 . 17.18 . 5.2.1.02 ,Honorarium Non PNS ,625000,2625000,2000000,320,
1.22 . 1.22.01 . 17.18 . 5.2.1.02.03 ,Honorarium Harian ,625000,2625000,2000000,320,
1.22 . 1.22.01 . 17.18 . 5.2.2 ,Belanja Barang dan Jasa ,155806900,165410400,9603500,6.16,
1.22 . 1.22.01 . 17.18 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,8591900,9175400,583500,6.79,
1.22 . 1.22.01 . 17.18 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,8591900,9175400,583500,6.79,
1.22 . 1.22.01 . 17.18 . 5.2.2.03 ,Belanja Jasa Kantor ,0,500000,500000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.03.13 ,Belanja Dokumentasi ,0,500000,500000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,900000,2175000,1275000,141.67,
1.22 . 1.22.01 . 17.18 . 5.2.2.06.01 ,Belanja Cetak ,0,750000,750000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.06.02 ,Belanja Penggandaan ,900000,1425000,525000,58.33,
1.22 . 1.22.01 . 17.18 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,0,1250000,1250000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.10.01 ,Belanja Sewa Meja Kursi ,0,225000,225000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.10.05 ,Belanja Sewa Tenda ,0,525000,525000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.10.07 ,Belanja Sewa Perlengkapan dan Peralatan Kantor lain,0,500000,500000,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,124320000,127680000,3360000,2.7,
1.22 . 1.22.01 . 17.18 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,120480000,120480000,0,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",3840000,7200000,3360000,87.5,
1.22 . 1.22.01 . 17.18 . 5.2.2.15 ,Belanja Perjalanan Dinas ,6495000,7080000,585000,9.01,
1.22 . 1.22.01 . 17.18 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2845000,3430000,585000,20.56,
1.22 . 1.22.01 . 17.18 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,3650000,3650000,0,0, Perjalanan Dinas Luar Daerah
1.22 . 1.22.01 . 17.18 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,5000000,7050000,2050000,41,
1.22 . 1.22.01 . 17.18 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,5000000,7050000,2050000,41,
1.22 . 1.22.01 . 17.18 . 5.2.2.28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,10500000,10500000,0,0,
1.22 . 1.22.01 . 17.18 . 5.2.2.28.01 ,Belanja Hadiah atas Prestasi ,10500000,10500000,0,0,
1.22 . 1.22.01 . 18 ,Program Peningkatan Kapasitas Aparatur Pemerintah Desa,47714900,47714900,0,0,
1.22 . 1.22.01 . 18.06 ,Pendidikan dan Pelatihan Aparatur Pemerintahan Desa dalam Bidang Manajemen Pemerintahan Desa,14929450,14929450,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 18.06 . 5.2.1 ,Belanja Pegawai ,3125000,3125000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.1.02 ,Honorarium Non PNS ,3125000,3125000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.1.02.03 ,Honorarium Harian ,3125000,3125000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2 ,Belanja Barang dan Jasa ,11804450,11804450,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1624450,1624450,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1624450,1624450,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,5500000,5500000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.06.02 ,Belanja Penggandaan ,5500000,5500000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3480000,3480000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,480000,480000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",3000000,3000000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1200000,1200000,0,0,
1.22 . 1.22.01 . 18.06 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1200000,1200000,0,0,
1.22 . 1.22.01 . 18.07 ,Bimbingan Teknis Pengelolaan Keuangan dan Tanah Kas Desa bagi Aparatur Desa,32785450,32785450,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 18.07 . 5.2.1 ,Belanja Pegawai ,6570000,6570000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.1.02 ,Honorarium Non PNS ,4650000,4650000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.1.02.03 ,Honorarium Harian ,4650000,4650000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.1.03 ,Uang Lembur ,1920000,1920000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.1.03.01 ,Uang Lembur PNS ,1920000,1920000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2 ,Belanja Barang dan Jasa ,26215450,26215450,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2946250,2946250,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2946250,2946250,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,4099200,4099200,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.06.02 ,Belanja Penggandaan ,4099200,4099200,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,8160000,8160000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2160000,2160000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,960000,960000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",5040000,5040000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5760000,5760000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5760000,5760000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,5250000,5250000,0,0,
1.22 . 1.22.01 . 18.07 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,5250000,5250000,0,0,
1.11 . 1.22.01 . 18 ,Program Peningkatan Peran Serta dan Kesetaraan Jender Dalam Pembangunan,29557600,29557600,0,0,
1.11 . 1.22.01 . 18.13 ,Peningkatan peranan wanita menuju keluarga sehat sejahtera (P2W-KSS),29557600,29557600,0,0,Sumber Dana : Lokasi Kegiatan : Desa di Kabupaten Kulon Progo
1.11 . 1.22.01 . 18.13 . 5.2.2 ,Belanja Barang dan Jasa ,29557600,29557600,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,469400,469400,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,469400,469400,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.02 ,Belanja Bahan/Material ,1500000,1500000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.02.08 ,Belanja Bahan Peralatan Diklat/Kursus ,1500000,1500000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.03 ,Belanja Jasa Kantor ,300000,300000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.03.13 ,Belanja Dokumentasi ,150000,150000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.03.14 ,Belanja Dekorasi ,150000,150000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,708200,708200,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.06.02 ,Belanja Penggandaan ,708200,708200,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,12360000,12360000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5520000,5520000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",6840000,6840000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.15 ,Belanja Perjalanan Dinas ,8470000,8470000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,3930000,3930000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,4540000,4540000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,3750000,3750000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,3750000,3750000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,2000000,2000000,0,0,
1.11 . 1.22.01 . 18.13 . 5.2.2.28.01 ,Belanja Hadiah atas Prestasi ,2000000,2000000,0,0,
1.22 . 1.22.01 . 21 ,Program Pengembangan Kapasitas Otonomi Desa ,227181400,386866200,159684800,70.29,
1.22 . 1.22.01 . 21.01 ,Penertiban Penggunaan dan Pengadaan Tanah Kas Desa,35000000,35000000,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 21.01 . 5.2.1 ,Belanja Pegawai ,18805000,18805000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.1.01 ,Honorarium PNS ,17205000,17205000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,17205000,17205000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.1.03 ,Uang Lembur ,1600000,1600000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.1.03.01 ,Uang Lembur PNS ,1600000,1600000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2 ,Belanja Barang dan Jasa ,16195000,16195000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1180000,1180000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1180000,1180000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2175000,2175000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.06.02 ,Belanja Penggandaan ,2175000,2175000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6600000,6600000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1800000,1800000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4800000,4800000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,6240000,6240000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2400000,2400000,0,0,
1.22 . 1.22.01 . 21.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,3840000,3840000,0,0,
1.22 . 1.22.01 . 21.02 ,Pendampingan Penyaluran Dana-Dana Dari Pemerintah Kabupaten Kepada Desa,24819050,24819050,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 21.02 . 5.2.1 ,Belanja Pegawai ,14652000,14652000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.1.01 ,Honorarium PNS ,14556000,14556000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,14556000,14556000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.1.03 ,Uang Lembur ,96000,96000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.1.03.01 ,Uang Lembur PNS ,96000,96000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2 ,Belanja Barang dan Jasa ,10167050,10167050,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1458200,1458200,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1458200,1458200,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1640850,1640850,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.06.02 ,Belanja Penggandaan ,1640850,1640850,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5148000,5148000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,108000,108000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5040000,5040000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1920000,1920000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1200000,1200000,0,0,
1.22 . 1.22.01 . 21.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,720000,720000,0,0,
1.22 . 1.22.01 . 21.03 ,Pendampingan Pemilihan Kepala Desa ,44966900,44966900,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 21.03 . 5.2.1 ,Belanja Pegawai ,23510000,23510000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.1.01 ,Honorarium PNS ,12310000,12310000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12310000,12310000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.1.03 ,Uang Lembur ,11200000,11200000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.1.03.01 ,Uang Lembur PNS ,11200000,11200000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2 ,Belanja Barang dan Jasa ,21456900,21456900,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1316900,1316900,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1316900,1316900,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1500000,1500000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.06.02 ,Belanja Penggandaan ,1500000,1500000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,7440000,7440000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,5040000,5040000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2400000,2400000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,11200000,11200000,0,0,
1.22 . 1.22.01 . 21.03 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,11200000,11200000,0,0,
1.22 . 1.22.01 . 21.04 ,Pendampingan Pemilihan dan Pengisian Perangkat Desa,21366550,0,-21366550,-100,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 21.04 . 5.2.1 ,Belanja Pegawai ,6656000,0,-6656000,-100,
1.22 . 1.22.01 . 21.04 . 5.2.1.03 ,Uang Lembur ,6656000,0,-6656000,-100,
1.22 . 1.22.01 . 21.04 . 5.2.1.03.01 ,Uang Lembur PNS ,6656000,0,-6656000,-100,Golongan III
1.22 . 1.22.01 . 21.04 . 5.2.2 ,Belanja Barang dan Jasa ,14710550,0,-14710550,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,918550,0,-918550,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,918550,0,-918550,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1200000,0,-1200000,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.06.02 ,Belanja Penggandaan ,1200000,0,-1200000,-100,Fotocopy
1.22 . 1.22.01 . 21.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4272000,0,-4272000,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1872000,0,-1872000,-100,makan lembur
1.22 . 1.22.01 . 21.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2400000,0,-2400000,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,8320000,0,-8320000,-100,
1.22 . 1.22.01 . 21.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,8320000,0,-8320000,-100,
1.22 . 1.22.01 . 21.06 ,Pembinaan Penyelenggaraan Pemerintahan Desa dan Penyelesaian Permasalahan Pemerintahan Desa,101028900,101028900,0,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 21.06 . 5.2.1 ,Belanja Pegawai ,72940000,72940000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.1.01 ,Honorarium PNS ,71580000,71580000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,71580000,71580000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.1.03 ,Uang Lembur ,1360000,1360000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.1.03.01 ,Uang Lembur PNS ,1360000,1360000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2 ,Belanja Barang dan Jasa ,28088900,28088900,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,918900,918900,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,918900,918900,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1500000,1500000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.06.02 ,Belanja Penggandaan ,1500000,1500000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,15930000,15930000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,1530000,1530000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,14400000,14400000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,9740000,9740000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2720000,2720000,0,0,
1.22 . 1.22.01 . 21.06 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,7020000,7020000,0,0,
1.22 . 1.22.01 . 21.07 ,Penyusunan Materi Produk Hukum Yang Mengatur Tentang Desa,0,122989400,122989400,0,Sumber Dana : Lokasi Kegiatan : Kabupaten Kulon Progo
1.22 . 1.22.01 . 21.07 . 5.2.1 ,Belanja Pegawai ,0,7200000,7200000,0,
