Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 1 . 03,Uang Lembur,1210000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1210000,"Pendapatan Asli Daerah (P A D)
 Uang Lembur1 ls x 1.210.000,00 = 1.210.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2,Belanja Barang dan Jasa,22237500,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2155000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2155000,"Pendapatan Asli Daerah (P A D) 
Belanja ATKPembelian ATK1 ls x 2.155.000,00 = 2.155.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5895000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,4395000,"Pendapatan Asli Daerah (P A D) 
Cetak Profil DAPODIKDAS SD21,250 lb x 150,00 = 3.187.500,00
Cetak Profil DAPODIKDAS SMP8,050 lb x 150,00 = 1.207.500,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1500000,"Pendapatan Asli Daerah (P A D)
 Penggandaan Blangko12,000 lb x 125,00 = 1.500.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,12387500,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,750000," MMRBelanja Snack dan Minum100 orang x 7.500,00 = 750.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,3762500,"Pendapatan Asli Daerah (P A D) MML215 orang x 17.500,00 = 3.762.500,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,7875000,"Pendapatan Asli Daerah (P A D) 
MMK450 orang x 17.500,00 = 7.875.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",1800000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1800000,"Pendapatan Asli Daerah (P A D) 
Honor Moderator1 orang x 200.000,00 = 200.000,00
Honor Nara Sumber Sosialisasi DAPODIKDAS
Honor Nara Sumber8 jpl x 200.000,00 = 1.600.000,00"
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 3,Belanja Modal,14000000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan Komputer,14000000,
1.01 . 1.01.01 . 20 . 15 . 5 . 2 . 3 . 29 . 02,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer,14000000,"Pendapatan Asli Daerah (P A D)
 Belanja LAPTOP1 unit x 14.000.000,00 = 14.000.000,00"
1.01 . 1.01.01 . 20 . 21,Evaluasi standar pelayanan minimal,1228175000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Hasil Evaluasi SPM Dikdas
Target : 4 kegiatan"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1,Belanja Pegawai,246040000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1 . 01,Honorarium PNS,246040000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,89040000,"APBD 
Honorarium panitia pelaksana kegiatan
HR operator keg peningkatan pengetahuan dan kepedulian masyarakat105 ob x 70.000,00 = 7.350.000,00
HR Operator keg peningkatan internal spm yg lebih efektif3 ob x 70.000,00 = 210.000,00
HR operator keg peningkatan integral spm yg lebih efektif6 ob x 50.000,00 = 300.000,00
HR Operator keg peningkatan kapasitas pengelola pendidikan42 ob x 70.000,00 = 2.940.000,00
HR Suporting staf dan operator22 ls x 750.000,00 = 16.500.000,00
HR Operator keg peningkatan kapsitas manajemen tk sekolah112 ob x 70.000,00 = 7.840.000,00
HR tim teknis Ketua20 0b x 150.000,00 = 3.000.000,00
HR tim teknis Sekretaris20 ob x 140.000,00 = 2.800.000,00
HR tim teknis anggota270 ob x 130.000,00 = 35.100.000,00
HR tim pengarah Ketua10 ob x 160.000,00 = 1.600.000,00
HR tim pengarah Sekretaris20 ob x 150.000,00 = 3.000.000,00
HR tim pengarah anggota60 ob x 140.000,00 = 8.400.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 1 . 01 . 06,Honor Pengelola Keuangan dan Barang,157000000,"APBD 
HR Tenaga ahli/ intruktur/narasumber/penceramahnara sumber propinsi keg peningkatan integral spm yang lebih efektif12 or x 1.000.000,00 = 12.000.000,00
nara sumber daerah keg peningkatan integral spm yang lebih efektif2 or x 500.000,00 = 1.000.000,00
nara sumber propinsi keg peningkatan pengetahuan dan kepedulian masyarakat4 or x 1.000.000,00 = 4.000.000,00
nara sumber daerah keg peningkatan pengetahuan dan kepedulian masyarakat78 or x 500.000,00 = 39.000.000,00
nara sumber pusat keg peningkatan integral spm yang lebih efektif4 or x 1.500.000,00 = 6.000.000,00
narasumber propinsi keg peningkatan kapasitas manajemen tk sekolah4 or x 1.000.000,00 = 4.000.000,00
narasumber fasda + daerah keg peningkatan kapasitas manajemen tk sekolah84 or x 500.000,00 = 42.000.000,00
nara sumber pusat keg peningkatan pengetahuan dan kepedulian masyarakat2 or x 1.500.000,00 = 3.000.000,00
narasumber pusat keg peningkatan kapasitas pengelola pendidikan6 or x 1.500.000,00 = 9.000.000,00
narasumber propinsi keg peningkatan kapasitas pengelola pendidikan5 or x 1.000.000,00 = 5.000.000,00
narasumber daerah keg peningkatan kapasitas pengelola pendidikan64 or x 500.000,00 = 32.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2,Belanja Barang dan Jasa,956735000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,150845000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,150845000,"APBD 
Belanja alat tulis kantoratk peserta keg peningkatan pengetahuan dan kepedulian masyarakat1,319 set x 47.500,00 = 62.652.500,00
atk panitia keg peningkatan pengetahuan dan kepedulian masyarakat36 ls x 175.000,00 = 6.300.000,00
atk panitia keg peningkatan integral spm yang lebih efektif4 ls x 175.000,00 = 700.000,00
atk peserta keg peningkatan kapasitas menejemen tk sekolah824 set x 47.500,00 = 39.140.000,00
atk panitia keg peningkatan kapasitas menejemen tk sekolah21 ls x 175.000,00 = 3.675.000,00
atk kegiatan keg peningkatan pengetahuan dan kepedulian masyarakat1 ls x 1.610.000,00 = 1.610.000,00
atk peserta keg peningkatan kapasitas pengelola pendidikan545 set x 47.500,00 = 25.887.500,00
atk panitia keg peningkatan kapasitas pengelola pendidikan18 ls x 175.000,00 = 3.150.000,00
atk kegiatan keg peningkatan kapasitas menejemen tk sekolah1 ls x 3.150.000,00 = 3.150.000,00
atk kegiatan keg peningkatan kapasitas pengelola pendidikan1 set x 4.580.000,00 = 4.580.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 02,Belanja Bahan/Material,3600000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,3600000,"APBD 
Belanja modal pengadaan almaripengadaan almari arsip1 bh x 2.000.000,00 = 2.000.000,00
pengadaan almari kaca1 bh x 1.600.000,00 = 1.600.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,21600000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03 . 06,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit,6600000,"APBD 
Belanja modal faxmilepemasangan telepon/fak1 bh x 6.600.000,00 = 6.600.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,15000000,"APBD
 Belanja dekorasiDekorasi keg peningkatan kapasitas pengelola pendidikan11 ls x 250.000,00 = 2.750.000,00
Dekorasi keg peningkatan kapasitas manajemen tk sekolah20 ls x 250.000,00 = 5.000.000,00
Dekorasi keg peningkatan pengetahuan dan kepedulian masyarakat26 ls x 250.000,00 = 6.500.000,00
Dekorasi keg peningkatan integral spm yang lebih efektif3 ls x 250.000,00 = 750.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,122360000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,37250000,"APBD
 Belanja cetakcetak sertifikat keg peningkatan kapasitas pengelola pendidikan176 lbr x 7.500,00 = 1.320.000,00
cetak sertifikat keg peningkatan kapasitas manajemen tk sekolah816 lbr x 7.500,00 = 6.120.000,00
Cetak dok keg peningkatan kapasitas manajemen tk sekolah20 ls x 275.000,00 = 5.500.000,00
Cetak dok keg peningkatan pengetahuan dan kepedulian masyarakat26 ls x 275.000,00 = 7.150.000,00
Cetak dok keg peningkatan integral spm yg lebih efektif5 ls x 275.000,00 = 1.375.000,00
cetak sertifikat keg peningkatan pengetahuan dan kepedulian masyarakat949 lbr x 7.500,00 = 7.117.500,00
cetak sertifikat keg peningkatan intergral spm yg lebih efektif129 lbr x 7.500,00 = 967.500,00
Cetak Dok keg peningkatan kapasitas pengelola pendidikan28 ls x 275.000,00 = 7.700.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,85110000,"APBD 
Belanja penggandaan
Penggandaan materi peserta keg peningkatan kapasitas pengelola pendidikan1 ls x 31.735.000,00 = 31.735.000,00
Penggandaan materi peserta keg peningkatan kapasitas manajemen tk sekolah816 psrt x 25.000,00 = 20.400.000,00
Penggandaan materi peserta keg peningkatan pengetahuan dan kepedulian masyarakat1,319 psrt x 25.000,00 = 32.975.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,135700000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,65200000,"APBD 
Belanja sewa ruang rapat/ pertemuansewa tempat keg peningkatan pengetahuan dan kepedulian masyarakat4 hr x 1.250.000,00 = 5.000.000,00
sewa tempat keg peningkatan pengetahuan dan kepedulian masyarakat31 hr x 400.000,00 = 12.400.000,00
sewa tempat keg peningkatan integral spm yang lebih efektif4 hr x 1.250.000,00 = 5.000.000,00
sewa tempat keg peningkatan kapasitas pengelola pendidikan18 hr x 1.250.000,00 = 22.500.000,00
sewa tempat keg peningkatan kapasitas manajemen tk sekolah6 hr x 1.250.000,00 = 7.500.000,00
sewa tempat keg peningkatan kapasitas manajemen tk sekolah32 hr x 400.000,00 = 12.800.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 07 . 05,Belanja Sewa Kamar Hotel/Penginapan,70500000,"APBD 
Belanja sewa kamar/penginapanpenginapan pusat keg peningkatan integral spm yang lebih efektif5 kamar x 900.000,00 = 4.500.000,00
penginapan daerah keg peningkatan integral spm yang lebih efektif121 kamar x 150.000,00 = 18.150.000,00
penginapan daerah keg peningkatan kapasitas manajemen tk sekolah103 kamar x 150.000,00 = 15.450.000,00
penginapan pusat keg peningkatan pengetahuan dan kepedulian masyarakat2 kamar x 900.000,00 = 1.800.000,00
penginapan daerah keg peningkatan pengetahuan dan kepedulian masyarakat25 kamar x 150.000,00 = 3.750.000,00
penginapan pusat keg peningkatan kapasitas pengelola pendidikan7 kamar x 900.000,00 = 6.300.000,00
penginapan daerah keg peningkatan kapasitas pengelola pendidikan125 kamar x 150.000,00 = 18.750.000,00
penginapan pusat keg peningkatan kapasitas manajemen tk sekolah2 kamar x 900.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,337610000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,337610000,"APBD 
Belanja makan dan minum
Makan minum sosialisasi pada seluruh pemangku kepentingan bid pendidikan tk kab.1,523 or x 65.000,00 = 98.995.000,00
makan minum kegiatan keg peningkatan kapasitas manajemen tk sekolah1,832 or x 65.000,00 = 119.080.000,00
makan minum kegiatan keg peningkatan pengetahuan dan kepedulian masyarakat1,574 or x 65.000,00 = 102.310.000,00
makan minum kegiatan keg peningkatan integral spm yang lebih efektif265 or x 65.000,00 = 17.225.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",185020000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,41250000,"APBD 
Uang saku Narasumberuang transport nara sumber prop keg lokakarya perumusan kebijakan pencapaian spm2 oh x 250.000,00 = 500.000,00
uang transport nara sumber pst kg lokakarya pengintegrasikan kebijakan pemenuhan spm kedalam renstra dan renja dinas pendidikan2 oh x 3.000.000,00 = 6.000.000,00
uang transport nara sumber prp kg lokakarya pengintegrasikan kebijakan pemenuhan spm kedalam renstra dan renja dinas pendidikan6 oh x 250.000,00 = 1.500.000,00
uang transport nara sumber prop keg sosialisasi spm untuk dewan pendidikan2 oh x 250.000,00 = 500.000,00
uang transport nara sumber pst kg sosialisasi spm untuk lsm peduli pendidikan ( organisasi/ penyelenggara pendidikan ) dan dudi/ perbankan2 oh x 3.000.000,00 = 6.000.000,00
uang transport nara sumber prop keg tot peran dan fungsi dewan pendidikan dan dewan sekolah2 oh x 250.000,00 = 500.000,00
uang transport nara sumber pusat keg pelatihan pengukuran dan analisis pencapaian spm kepada tim teknis spm kabupaten2 or x 3.000.000,00 = 6.000.000,00
uang transport narasumber prop keg tot pengawas sekolah/madrasah terkait dengan spm ( fasda )2 oh x 250.000,00 = 500.000,00
uang transport narasumber prop kg tot tentang penerapan mbs, kepimpinan yg partisipatif/manajerial kepala sekolah, penyusunan rks/rkts/rkas berbasis eds dan spm dan supervisi kepala sekolah2 oh x 250.000,00 = 500.000,00
uang transport narasumber pusat keg peningkatan kapasitas pengelola pendidikan1 or x 3.000.000,00 = 3.000.000,00
uang transport narasumber prop. keg peningkatan kapasitas pengelola pendidikan1 or x 250.000,00 = 250.000,00
uang transport nara sumber pusat sosialisasi spm pada jajaran dinas pendidikan dan kantor kemenag3 or x 3.000.000,00 = 9.000.000,00
uang transport nara sumber pst kg lokakarya pengintegrasikan kebijakan pemenuhan spm kedalam perencanaan dan penganggaran pemerintah daerah/konsultasi publik2 oh x 3.000.000,00 = 6.000.000,00
uang transport nara sumber prp kg lokakarya pengintegrasikan kebijakan pemenuhan spm kedalam perencanaan dan penganggaran pemerintah daerah/konsultasi publik4 oh x 250.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,143770000," Honor/uang saku pesertauang saku peserta keg peningkatan kapasitas pengelola pendidikan1,274 oh x 30.000,00 = 38.220.000,00
uang saku peserta keg peningkatan kap manajemen tk sekolah1,744 oh x 30.000,00 = 52.320.000,00
uang saku peserta keg peningkatan pengetahuandan kepedulian masyarakat1,494 oh x 30.000,00 = 44.820.000,00
uang saku peserta keg peningkatan integral spm yg lebih efektif247 oh x 30.000,00 = 7.410.000,00
uang transport keg peningkatan integral spm yg lebih efektif4 oh x 250.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3,Belanja Modal,25400000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 27,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,6200000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 27 . 05,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,6200000,"APBD
 Belanja modal pengadaan proyektor1 bh x 6.200.000,00 = 6.200.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 28,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Rumah Tangga,500000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 28 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Meubelair,500000,"APBD
 Belanja modal pengadaan white boardBelanja pengadaan white board1 bh x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan Komputer,8000000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 29 . 02,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer,6000000,"APBD
 Belanja modal pengadaan komputer note book
Belanja modal komputer note book1 bh x 6.000.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 29 . 05,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Personal Komputer,2000000,"APBD
 Belanja modal pengadaan printer
Belanja pengadaan printer1 bh x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 30,Belanja Modal Peralatan dan Mesin - Pengadaan Meja Dan Kursi Kerja/Rapat Pejabat,8700000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 30 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Meja Kerja Pejabat,4000000,"APBD 
Belanja modal pengadaan meja kerja4 bh x 1.000.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 30 . 03,Belanja Modal Peralatan dan Mesin - Pengadaan Kursi Kerja Pejabat,4700000,"APBD
 Belanja modal pengadaan kursi10 bh x 470.000,00 = 4.700.000,00"
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 31,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Studio,2000000,
1.01 . 1.01.01 . 20 . 21 . 5 . 2 . 3 . 31 . 01,Belanja Modal Peralatan dan Mesin - Pengadaan Peralatan Studio Visual,2000000,"APBD
 Belanja modal pengadaan kamera tustel dan assesorisnya1 bh x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 20 . 22,Penilaian kinerja guru,24400000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya PKG
Target : 1 kegiatan"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 1,Belanja Pegawai,3480000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 1 . 01,Honorarium PNS,2400000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,2400000,"Pendapatan Asli Daerah (P A D) 
Honor Tim Sosialisasi PKGHonor Tim Sosialisasi1 Ls x 2.400.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 1 . 03,Uang Lembur,1080000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1080000,"Pendapatan Asli Daerah (P A D) 
Uang lembur persiapan Sosialisasi PKGUang Lembur1 Ls x 1.080.000,00 = 1.080.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2,Belanja Barang dan Jasa,20920000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2900000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2900000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis Kantor kegiatan Sosialisasi PKGATK1 Ls x 2.900.000,00 = 2.900.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4500000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4500000,"Pendapatan Asli Daerah (P A D) 
Penggandaan / Fotocopy instrumen PKGPenggandaan/ fotocopy30,000 lembar x 150,00 = 4.500.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,6520000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,850000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan Minum RapatMMR50 Org x 17.000,00 = 850.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1170000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan minum lembur persiapan Sosialisasi PKGMML78 Org x 15.000,00 = 1.170.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,4500000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan Minum Kegiatan Sosialisasi PKGMMK sosialisasi200 Org x 22.500,00 = 4.500.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,1000000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,1000000,"Pendapatan Asli Daerah (P A D) 
Perjalanan Dinas dalam daerah ke tingkat KecamatanPerjalanan dinas dalam daerah1 Ls x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",6000000,
1.01 . 1.01.01 . 20 . 22 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,6000000,"Pendapatan Asli Daerah (P A D) 
Honor narasumber Sosialisasi PKGHonor narasumber24 JPL x 250.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 20 . 23,Seleksi administrasi dan akademik,307600000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksannya seleksi Calon kepala sekolah SD dan SMP
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 1,Belanja Pegawai,7500000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 1 . 01,Honorarium PNS,6000000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,6000000," honor Tim Seleksi Administrasi Calon Kepala Sekolah SD dan SMP
Honor Tim Seleksi Administrasi1 Ls x 6.000.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 1 . 03,Uang Lembur,1500000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1500000,"Pendapatan Asli Daerah (P A D) 
Uang Lembur Seleksi administrasiUang Lembur1 Ls x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2,Belanja Barang dan Jasa,261100000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,4000000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,4000000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis Kantor Kegiatan seleksi Calon Kepala Sekolah SD dan SMPATK1 Ls x 4.000.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5250000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5250000,"Pendapatan Asli Daerah (P A D)
 Penggandaan/ fotocopy seleksi calon Kepala sekolah SD dan SMP
Penggandaan/ fotocopy surat edaran dan instrumen35,000 lembar x 150,00 = 5.250.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,10390000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3500000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan Minum RapatMMR200 Org x 17.500,00 = 3.500.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1890000,"Pendapatan Asli Daerah (P A D)
 Belanja Makan Minum LemburMML108 Org x 17.500,00 = 1.890.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,5000000,"Pendapatan Asli Daerah (P A D)
 Belanja makan minum kegiatan seleksi administrasi calon kepala sekolah SD dan SMPMMK200 Org x 25.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,2960000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,2960000," Perjalanan Dinas Dalam daerah Ke Propinsi
Perjalanan Dinas Ke Propinsi1 Ls x 1.960.000,00 = 1.960.000,00
Perjalanan Dinas ke kecamatan1 Ls x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 17,"Belanja kursus, pelatihan, sosialisasi dan bimbingan teknis PNS",238500000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 17 . 07,Belanja Pengiriman Peserta Seleksi Akademik,60000000,"Pendapatan Asli Daerah (P A D) 
Pengiriman peserta seleksi akademik calon kepala sekolah SD dan SMP ke LPPKS dan LPMP DIY
Pengiriman peserta60 Org x 1.000.000,00 = 60.000.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 2 . 17 . 08,Belanja Pengiriman Peserta Diklat,178500000,"Pendapatan Asli Daerah (P A D)
 Pengiriman Peserta Diklat Calon Kepala Sekolah SD dan SMP ke LPPKS dan LPMP
Pengiriman Peserta Diklat51 Org x 3.500.000,00 = 178.500.000,00"
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 3,Belanja Modal,39000000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 3 . 29,Belanja Modal Peralatan dan Mesin - Pengadaan Komputer,39000000,
1.01 . 1.01.01 . 20 . 23 . 5 . 2 . 3 . 29 . 02,Belanja Modal Peralatan dan Mesin - Pengadaan Personal Komputer,39000000,"Pendapatan Asli Daerah (P A D) 
Belanja Komputer dan laptopBelanja komputer2 unit x 9.000.000,00 = 18.000.000,00
Belanja laptop2 buah x 9.000.000,00 = 18.000.000,00
belanja printer2 buah x 1.500.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 20 . 24,"Penguatan MGMP, MKKS, KKPS",46600000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Pelatihan peningkatan mutu pendidikan bagi guru dan kepala sekolah
Target : 2 kegiatan"
1.01 . 1.01.01 . 20 . 24 . 5 . 2 . 1,Belanja Pegawai,14400000,
