Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.02 . 1.02.01 . 45.04 . 5.2.1.01 ,Honorarium PNS ,0.00,500000.00,500000.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,0.00,500000.00,500000.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2 ,Belanja Barang dan Jasa ,13200000.00,42087000.00,28887000.00,218.84,
1.02 . 1.02.01 . 45.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,185500.00,672500.00,487000.00,262.53,
1.02 . 1.02.01 . 45.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,185500.00,672500.00,487000.00,262.53,
1.02 . 1.02.01 . 45.04 . 5.2.2.03 ,Belanja Jasa Kantor ,0.00,20000000.00,20000000.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.03.26 ,Belanja Jasa Event Organizer / Atraksi Kesenian ,0.00,20000000.00,20000000.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1501500.00,4501500.00,3000000.00,199.80,
1.02 . 1.02.01 . 45.04 . 5.2.2.06.01 ,Belanja Cetak ,840000.00,3840000.00,3000000.00,357.14,
1.02 . 1.02.01 . 45.04 . 5.2.2.06.02 ,Belanja Penggandaan ,661500.00,661500.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,6288000.00,11688000.00,5400000.00,85.88,
1.02 . 1.02.01 . 45.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5520000.00,10920000.00,5400000.00,97.83,
1.02 . 1.02.01 . 45.04 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",768000.00,768000.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2375000.00,2375000.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2375000.00,2375000.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2850000.00,2850000.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2850000.00,2850000.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.3 ,Belanja Modal ,0.00,79170750.00,79170750.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.3.11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,0.00,30879500.00,30879500.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.3.11.17 ,Belanja Modal Pengadaan Papan Nama ,0.00,30879500.00,30879500.00,0.00,"Belanja Modal Papan nama 
papan peringatan KTR 10 buah x 3.000.000,00 = 30.000.000,00 
Pejabat Pengadaan 1 orang/bulan x 250.000,00 = 250.000,00 
Pejabat Penerima 1 org/bln x 175.000,00 = 175.000,00 
Kertas HVS 70 gr 1 dos x 44.500,00 = 44.500,00 
tinta refil komputer 1 dos x 35.000,00 = 35.000,00 
Penggandaan 600 lbr x 225,00 = 135.000,00 
Rapat 10 org/kali x 24.000,00 = 240.000,00 "
1.02 . 1.02.01 . 45.04 . 5.2.3.16 ,Belanja Modal Pengadaan Alat-Alat Studio ,0.00,27336750.00,27336750.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.3.16.01 ,Belanja Modal Pengadaan Kamera ,0.00,11304500.00,11304500.00,0.00,"Belanja Modal Pengadaan Kamera 
Pengadaan Kamera 1 unit x 10.100.000,00 = 10.100.000,00 
Administrasi Pengadaan 1  x 0,00 = 0,00 
PPK 1 org/bln x 250.000,00 = 250.000,00 
Pejabat Pengadaan 1 org/bln x 250.000,00 = 250.000,00 
Pejabat Penerima 1 org/bln x 250.000,00 = 250.000,00 
ATK: 0  x 0,00 = 0,00 
Kertas HVS 70 gr folio 1 dus x 44.500,00 = 44.500,00 
Tinta refil Komputer 1 dus x 35.000,00 = 35.000,00 
Penggandaan 600 lbr x 225,00 = 135.000,00 
Rapat 10 orang/kali x 24.000,00 = 240.000,00 "
1.02 . 1.02.01 . 45.04 . 5.2.3.16.02 ,Belanja Modal Pengadaan Handycam ,0.00,9732250.00,9732250.00,0.00,"Belanja Modal Pengadaan Handycam
Handycam 1 unit x 9.732.250,00 = 9.732.250,00"
1.02 . 1.02.01 . 45.04 . 5.2.3.16.03 ,Belanja Modal Pengadaan Proyektor ,0.00,6300000.00,6300000.00,0.00,"Belanja Modal Pengadaan Proyektor
Proyektor 1 unit x 6.300.000,00 = 6.300.000,00"
1.02 . 1.02.01 . 45.04 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,0.00,20954500.00,20954500.00,0.00,
1.02 . 1.02.01 . 45.04 . 5.2.3.26.20 ,Pembangunan Prasarana Kawasan Perkantoran ,0.00,20954500.00,20954500.00,0.00,"Pembanguan Prasarana Kawasan Pekantoran 
Pengadaan Kawasan Tempat Merokok 1 unit x 20.000.000,00 = 20.000.000,00 
Pejabat Pengadaan 1 org/bln x 250.000,00 = 250.000,00 
Pejabat Penerima 1 org/bln x 250.000,00 = 250.000,00 
kertas HVS 70 gr folio 1 dos x 44.500,00 = 44.500,00 
Tinta refil komputer 1 dos x 35.000,00 = 35.000,00 
penggandaan 600 lbr x 225,00 = 135.000,00 
rapat 10 org/kali x 24.000,00 = 240.000,00 "
1.02 . 1.02.01 . 45.05 ,Pemberdayaan UKBM (Upaya Kesehatan Bersumberdaya Masyarakat),1386532000.00,1386532000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 45.05 . 5.2.1 ,Belanja Pegawai ,780845000.00,780845000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.1.01 ,Honorarium PNS ,11940000.00,11940000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,11940000.00,11940000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.1.02 ,Honorarium Non PNS ,768905000.00,768905000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.1.02.03 ,Honorarium Harian ,768905000.00,768905000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2 ,Belanja Barang dan Jasa ,605687000.00,605687000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1488200.00,1488200.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1488200.00,1488200.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,4021800.00,4021800.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.06.02 ,Belanja Penggandaan ,4021800.00,4021800.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,589752000.00,589752000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,6072000.00,6072000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",6480000.00,6480000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.11.06 ,"Balita, Anak Sekolah dan Lansia",577200000.00,577200000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,7425000.00,7425000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,7425000.00,7425000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,3000000.00,3000000.00,0.00,0.00,
1.02 . 1.02.01 . 45.05 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,3000000.00,3000000.00,0.00,0.00,
1.02 . 1.02.01 . 46 ,Program Pelayanan Medis (YANMEDIS) ,10209950399.00,11668396771.00,1458446372.00,14.28,
1.02 . 1.02.01 . 46.01 ,Pengadaan Obat dan Perbekalan Kesehatan ,2850592038.00,2278784600.00,-571807438.00,-20.06,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.01 . 5.2.1 ,Belanja Pegawai ,16335000.00,16335000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.1.01 ,Honorarium PNS ,14635000.00,14635000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,11835000.00,11835000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,2800000.00,2800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.1.03 ,Uang Lembur ,1700000.00,1700000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.1.03.01 ,Uang Lembur PNS ,1700000.00,1700000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2 ,Belanja Barang dan Jasa ,2834257038.00,2262449600.00,-571807438.00,-20.17,
1.02 . 1.02.01 . 46.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,353164100.00,1749600.00,-351414500.00,-99.50,
1.02 . 1.02.01 . 46.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1749600.00,1749600.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.01.12 ,Belanja Peralatan Pendukung Pengobatan ,351414500.00,0.00,-351414500.00,-100.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.02 ,Belanja Bahan/Material ,2456377938.00,2235985000.00,-220392938.00,-8.97,
1.02 . 1.02.01 . 46.01 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,2456377938.00,2235985000.00,-220392938.00,-8.97,Paket pengadaan Obat Non e catalog DAK= 696.323.748  DAU= 69.632.375
1.02 . 1.02.01 . 46.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2625000.00,2625000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.06.02 ,Belanja Penggandaan ,2625000.00,2625000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5300000.00,5300000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2040000.00,2040000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3260000.00,3260000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,16790000.00,16790000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,11880000.00,11880000.00,0.00,0.00,
1.02 . 1.02.01 . 46.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,4910000.00,4910000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 ,Penyediaan Fasilitasi Peralatan Kesehatan bagi Penderita Akibat Dampak Asap Rokok,1682448149.00,1682448149.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.04 . 5.2.1 ,Belanja Pegawai ,10922000.00,10922000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.1.01 ,Honorarium PNS ,10250000.00,10250000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10250000.00,10250000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.1.03 ,Uang Lembur ,672000.00,672000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.1.03.01 ,Uang Lembur PNS ,672000.00,672000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2 ,Belanja Barang dan Jasa ,14832660.00,14832660.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1579910.00,1579910.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1579910.00,1579910.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.03 ,Belanja Jasa Kantor ,226500.00,226500.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.03.13 ,Belanja Dokumentasi ,226500.00,226500.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,3011250.00,3011250.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.06.02 ,Belanja Penggandaan ,3011250.00,3011250.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5190000.00,5190000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,630000.00,630000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4560000.00,4560000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,4825000.00,4825000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2200000.00,2200000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,2625000.00,2625000.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.3 ,Belanja Modal ,1656693489.00,1656693489.00,0.00,0.00,
1.02 . 1.02.01 . 46.04 . 5.2.3.10 ,Belanja Modal Pengadaan Peralatan Kantor ,14520000.00,32674400.00,18154400.00,125.03,
1.02 . 1.02.01 . 46.04 . 5.2.3.10.14 ,Belanja Modal Pengadaan Tabung Oksigen ,14520000.00,32674400.00,18154400.00,125.03,"Belanja Pengadaan Tabung Oksigen
Tabung Oksigen 1m3 + regulator 11 unit x 2.970.400,00 = 32.674.400,00"
1.02 . 1.02.01 . 46.04 . 5.2.3.19 ,Belanja Modal Pengadaan Alat-Alat Kedokteran ,1642173489.00,1624019089.00,-18154400.00,-1.11,
1.02 . 1.02.01 . 46.04 . 5.2.3.19.01 ,Belanja Modal Pengadaan Alat-Alat Kedokteran Umum,957884583.00,1057383800.00,99499217.00,10.39,"Belanja Modal Pengadaan peralatan kesehatan 
Alat Kesehatan 0  x 0,00 = 0,00 
Suction 2 unit x 34.787.500,00 = 69.575.000,00 
Tensimeter air raksa 18 unit x 5.568.200,00 = 100.227.600,00 
Stetoskop 19 unit x 438.000,00 = 8.322.000,00 
Spirometer 4 unit x 46.805.000,00 = 187.220.000,00 
autoclove 2 unit x 5.554.500,00 = 11.109.000,00 
nebulizer 3 unit x 21.238.100,00 = 63.714.300,00 
EKG 3 channel 3 unit x 115.115.000,00 = 345.345.000,00 
Defibriliator 1 unit x 268.920.400,00 = 268.920.400,00 
Pejabat Pembuat Komitmen/Panitia Penerima / Pemeriksa 
Ketua 1 orang/paket x 300.000,00 = 300.000,00 
Sekretaris 1 orang/paket x 250.000,00 = 250.000,00 
Anggota 3 orang/paket x 200.000,00 = 600.000,00 
Penggandaan Fc 1,000 lembar x 225,00 = 225.000,00 
Jilid 8 eks x 20.000,00 = 160.000,00 
Makanan minuman rapat 
Makanan dan minuman rapat persiapan pengadaan 45 orang/kali x 18.000,00 = 810.000,00 
Makanan dan minuman rapat tim pemeriksa/penerima 20 orang/kali x 18.000,00 = 360.000,00 
Alat Tulis Kantor 
Kertas HVS 70 gram folio 3 rim x 45.000,00 = 135.000,00 
Tinta refil computer 2 dos x 35.000,00 = 70.000,00 
Stopmap kertas 7 buah x 800,00 = 5.600,00 
Stopmap plastik folio 5 buah x 6.950,00 = 34.750,00 
Sisa 1 1 x 150,00 = 150,00 "
1.02 . 1.02.01 . 46.04 . 5.2.3.19.17 ,Belanja modal alat-alat Laboratorium ,684288906.00,566635289.00,-117653617.00,-17.19,"Belanja Modal Pengadaan Peralatan Kesehatan 
Laboratorium set 1 unit x 0,00 = 0,00 
Mikroskop binokuler 2 unit x 50.236.300,00 = 100.472.600,00 
Spektrofotometer 1 unit x 105.742.089,00 = 105.742.089,00 
Hematologi Analizer 1 unit x 278.458.200,00 = 278.458.200,00 
Differential counter 1 buah x 1.738.800,00 = 1.738.800,00 
RAK westergreen 1 buah x 1.299.700,00 = 1.299.700,00 
Tabung westergreen 10 buah x 60.100,00 = 601.000,00 
Tabung reaksi 100 pc x 168.300,00 = 16.830.000,00 
Tabung hematokrit 100 buah x 122.200,00 = 12.220.000,00 
Kaca Penutup (dek glass) 10 box x 48.300,00 = 483.000,00 
Kaca preparat 10 buah x 43.600,00 = 436.000,00 
Rak tabung reaksi 1 buah x 53.900,00 = 53.900,00 
Mikropipet 0,5-10 ul 3 buah x 4.025.000,00 = 12.075.000,00 
Mikropipet 5-50 ul 3 buah x 4.025.000,00 = 12.075.000,00 
Mikropipet 20-200 ul 3 buah x 4.025.000,00 = 12.075.000,00 
Mikropipet 100-1000 ul 3 buah x 4.025.000,00 = 12.075.000,00 "
1.02 . 1.02.01 . 46.05 ,"Pengawasan Obat, Makanan dan Bahan Berbahaya",17698450.00,22585950.00,4887500.00,27.62,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.05 . 5.2.1 ,Belanja Pegawai ,2360000.00,2360000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.1.01 ,Honorarium PNS ,2360000.00,2360000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,2360000.00,2360000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2 ,Belanja Barang dan Jasa ,15338450.00,20225950.00,4887500.00,31.86,
1.02 . 1.02.01 . 46.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,477200.00,514700.00,37500.00,7.86,
1.02 . 1.02.01 . 46.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,477200.00,514700.00,37500.00,7.86,
1.02 . 1.02.01 . 46.05 . 5.2.2.03 ,Belanja Jasa Kantor ,0.00,3982500.00,3982500.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.03.23 ,Belanja jasa analisa/pemeriksaan laboratorium ,0.00,3982500.00,3982500.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1841250.00,1908750.00,67500.00,3.67,
1.02 . 1.02.01 . 46.05 . 5.2.2.06.01 ,Belanja Cetak ,450000.00,450000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.06.02 ,Belanja Penggandaan ,1391250.00,1458750.00,67500.00,4.85,
1.02 . 1.02.01 . 46.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4140000.00,4140000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1620000.00,1620000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",2520000.00,2520000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5880000.00,6680000.00,800000.00,13.61,
1.02 . 1.02.01 . 46.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5560000.00,5560000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,320000.00,1120000.00,800000.00,250.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,3000000.00,3000000.00,0.00,0.00,
1.02 . 1.02.01 . 46.05 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,3000000.00,3000000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 ,Kesiapsiagaan Penanggulangan Masalah Kesehatan dan Bencana,10724500.00,10724500.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.06 . 5.2.1 ,Belanja Pegawai ,2060000.00,2060000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.1.01 ,Honorarium PNS ,2060000.00,2060000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,2060000.00,2060000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2 ,Belanja Barang dan Jasa ,8664500.00,8664500.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1124500.00,1124500.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1124500.00,1124500.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.03 ,Belanja Jasa Kantor ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.03.13 ,Belanja Dokumentasi ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,390000.00,390000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.06.02 ,Belanja Penggandaan ,390000.00,390000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4120000.00,4120000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2520000.00,2520000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",1600000.00,1600000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1280000.00,1280000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,480000.00,480000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1600000.00,1600000.00,0.00,0.00,
1.02 . 1.02.01 . 46.06 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1600000.00,1600000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 ,Pelayanan Kesehatan Jiwa dan Indera ,7485600.00,7485600.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.07 . 5.2.2 ,Belanja Barang dan Jasa ,7485600.00,7485600.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,943600.00,943600.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,943600.00,943600.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.03 ,Belanja Jasa Kantor ,408000.00,408000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.03.15 ,Belanja Publikasi ,408000.00,408000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,180000.00,180000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.06.02 ,Belanja Penggandaan ,180000.00,180000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3264000.00,3264000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1680000.00,1680000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",1584000.00,1584000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1640000.00,1640000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,840000.00,840000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1050000.00,1050000.00,0.00,0.00,
1.02 . 1.02.01 . 46.07 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1050000.00,1050000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 ,Pelayanan Laboratorium Kesehatan ,36060000.00,36060000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 46.08 . 5.2.1 ,Belanja Pegawai ,12618000.00,12618000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.1.06 ,Honor Pelayanan Kesehatan ,12618000.00,12618000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.1.06.01 ,Honor Pelayanan Kesehatan ,12618000.00,12618000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2 ,Belanja Barang dan Jasa ,21842000.00,21842000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,5428000.00,5428000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,970000.00,970000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.01.08 ,Belanja Pengisian Tabung Gas ,708000.00,708000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.01.16 ,Belanja Penunjang Pemeriksaan Laboratorium Kesehatan,3750000.00,3750000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.02 ,Belanja Bahan/Material ,14966000.00,14966000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.02.05 ,Belanja Bahan Kimia ,14966000.00,14966000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,648000.00,648000.00,0.00,0.00,
1.02 . 1.02.01 . 46.08 . 5.2.2.06.01 ,Belanja Cetak ,348000.00,348000.00,0.00,0.00,
