Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.03 . 1.03.01 . 18.10 . 5.2.3.01.32 ,Belanja Modal Pengadaan Tanah Sarana Umum Jalan,9010045200.00,12094342200.00,3084297000.00,34.23,"ATK 
Kertas HVS 70 gr folio 36 rim x 45.000,00 = 1.620.000,00 
Refill toner printer 10 kali x 171.300,00 = 1.713.000,00 
Stopmap kertas 416 bh x 800,00 = 332.800,00 
Snelhecter kertas 414 lbr x 1.000,00 = 414.000,00 
filebox keranjang 12 bh x 18.750,00 = 225.000,00 
Stopmap odner 60 Bi 16 bh x 23.000,00 = 368.000,00 
Amplop ukuran besar 19 dos x 16.900,00 = 321.100,00 
Amplop ukuran sedang 12 dos x 13.700,00 = 164.400,00 
Bolpoint pilot 12 bh x 14.500,00 = 174.000,00 
Stopmap Rit 55 bh x 14.000,00 = 770.000,00 
Binder clip no 155 265 bh x 6.500,00 = 1.722.500,00 
Binder clip no 3 185 bh x 2.600,00 = 481.000,00 
Stappler no 10 Max 4 bh x 16.000,00 = 64.000,00 
Stapples no 10 40 dos x 3.600,00 = 144.000,00 
Kertas buram 7 rim x 24.500,00 = 171.500,00 
Buku tulis 42 hlm 15 bh x 4.000,00 = 60.000,00 
Spidol besar 7 bh x 6.900,00 = 48.300,00 
Pita mesin ketik black 1 bh x 21.900,00 = 21.900,00 
Karet penghapus 1 bh x 2.850,00 = 2.850,00 
Lem kertas ukuran sedang 4 bh x 3.750,00 = 15.000,00 
Balpoint pilot 12 bh x 14.500,00 = 174.000,00 
Stabilo boss 4 warna 1 set x 44.000,00 = 44.000,00 
Pisau cutter 1 bh x 25.600,00 = 25.600,00 
Lakban 5 cm 2 rol x 16.000,00 = 32.000,00 
Gunting FM 1 bh x 10.900,00 = 10.900,00 
Stapler besar HD 30 3 bh x 50.000,00 = 150.000,00 
Staples no. 24/6 10 bh x 4.800,00 = 48.000,00 
sisa 1  x 100,00 = 100,00 
Fotokopi 90,900 lbr x 225,00 = 20.452.500,00 
Belanja Materai 
Materai 6000 3,300 lbr x 6.000,00 = 19.800.000,00 
Materai 3000 1,300 lbr x 3.000,00 = 3.900.000,00 
Makan minum rapat 
Makan dan minum rapat 4,534 OS x 24.000,00 = 108.816.000,00 
Belanja Alat Bantu Patok 1,000 bh x 10.000,00 = 10.000.000,00 
Jasa penilai harga tanah 
Jasa penilai harga tanah (paket 1) 1 paket x 80.000.000,00 = 80.000.000,00 
Jasa penilai harga tanah (paket 2) 1 Paket x 45.000.000,00 = 45.000.000,00 
Belanja Pengadaan Tanah 
Slanden - Sendangsono 1 paket x 4.432.880.000,00 = 4.432.880.000,00 
Goa Kiskendo - Jonggrangan 1 paket x 1.814.000.000,00 = 1.814.000.000,00 
Dudukan - Ngentakrejo 1 Paket x 2.832.500.000,00 = 2.832.500.000,00 
Sogan - Karangwuni 1 Paket x 1.020.000.000,00 = 1.020.000.000,00 
Jalan menuju Underpass Kemiri 0  x 0,00 = 0,00 JJLS 0  x 0,00 = 0,00 
Sertifikasi tanah yang sudah dibebaskan oleh pemkab 1 paket x 1.230.878.750,00 = 1.230.878.750,00 
Biaya Ijin Penetapan Lokasi 
Tim Persiapan Pengadaan Tanah Bagi Pembangunan Jalan 0  x 0,00 = 0,00  
-Ketua 6 org/pkt x 1.600.000,00 = 9.600.000,00 
-Sekretaris 6 org/pkt x 1.300.000,00 = 7.800.000,00  
-Anggota 21 org/pkt x 1.100.000,00 = 23.100.000,00  
-Anggota 100 org/pkt x 1.100.000,00 = 110.000.000,00  
-Staf sekretariat 18 org/pkt x 800.000,00 = 14.400.000,00 
Belanja Perjalanan Dinas
Gol III 360 org/kali/pkt x 80.000,00 = 28.800.000,00 
Gol II 240 org/kali/pkt x 70.000,00 = 16.800.000,00 
Pelaksanaan 
Ketua Tim Pelaksanaan 3 org/pkt x 1.600.000,00 = 4.800.000,00 
Sekretaris Tim Pelaksanaan 3 org/pkt x 1.300.000,00 = 3.900.000,00 
Anggota Tim Pelaksanaan 24 org/pkt x 1.100.000,00 = 26.400.000,00 
Staf Sekretariat Tim Pelaksanaan 12 org/pkt x 800.000,00 = 9.600.000,00 
Ketua Satgas Fisik 3 org/pkt x 1.300.000,00 = 3.900.000,00 
Anggota Satgas Fisik 18 org/pkt x 800.000,00 = 14.400.000,00 
Ketua Satgas Yuridis 3 org/pkt x 1.300.000,00 = 3.900.000,00 
Anggota Satgas Yuridis 18 org/pkt x 800.000,00 = 14.400.000,00 
Keamanan 3 pkt x 1.000.000,00 = 3.000.000,00 
Makan Minum Rapat Tim 150 OS x 24.000,00 = 3.600.000,00 
Sewa kendaraan Roda 4 5 unit/kali x 550.000,00 = 2.750.000,00 
Materai 2,608 lbr x 6.000,00 = 15.648.000,00 
Biaya Publikasi 1 pkt x 1.500.000,00 = 1.500.000,00 
Biaya Perjalanan Antar Kabupaten dalam Propinsi 72 org/kali x 80.000,00 = 5.760.000,00 
Perjalanan Dinas Antar Kecamatan dalam Kabupaten 192 org/kali x 40.000,00 = 7.680.000,00 
Makan Minum Rapat 
Sosialisasi dan Koordinasi 1,520 OS x 24.000,00 = 36.480.000,00 
Fotocopy 10,000 lbr x 225,00 = 2.250.000,00 
Kertas HVS 70 gr Folio 4 rim x 45.000,00 = 180.000,00 
Kertas Buram 2 rim x 24.500,00 = 49.000,00 
Stopmap kertas 500 buah x 800,00 = 400.000,00 
Dokumentasi (Cetak foto) 300 lbr x 2.500,00 = 750.000,00 
Penyerahan Hasil Rapat 
Penyerahan Hasil 300 OS x 24.000,00 = 7.200.000,00 
Perjalanan Dinas Dalam Daerah 175 org/kali x 40.000,00 = 7.000.000,00 
Dokumentasi (cetak foto) 300 lbr x 2.500,00 = 750.000,00 
Biaya Perkara di Pengadilan 1 pkt x 80.000.000,00 = 80.000.000,00 "
,,,,,,
1.03 . 1.03.01 . 18.10 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,32720673000.00,31880873280.00,-839799720.00,-2.57,
1.03 . 1.03.01 . 18.10 . 5.2.3.21.01 ,Belanja Modal Pengadaan Konstruksi Jalan ,32720673000.00,31880873280.00,-839799720.00,-2.57,"Peningkatan Jalan Jl. Wakapan (277) 200 m x 6.594.130,00 = 1.318.826.000,00 
Dudukan - Ngentakrejo (29) 1,750 m x 2.019.540,00 = 3.534.195.000,00 
Kasatriyan - Panjatan (49) (DAK : Rp. 1.183.646.000) (DAU : Rp.  118.365.000) 1,000 m x 1.302.011,00 = 1.302.011.000,00 
Kemukus - Besilen (101) 2,000 m x 865.795,00 = 1.731.590.000,00 
Sawahaking - Sp. Giripurwo (wadas,Besilen)  -101 2,000 m x 848.205,00 = 1.696.410.000,00 
Sangon - Plampang I (315) 1,000 m x 848.205,00 = 848.205.000,00 
Sangon - Kalirejo (116) 0  x 0,00 = 0,00 
Karangasem - Ngentakrejo (83) 1,000 m x 781.207,00 = 781.207.000,00 
Nglambur - Plono (148) 1,000 m x 1.170.176,50 = 1.170.176.500,00 
Pasar plono - Sinogo 1,000 m x 848.205,00 = 848.205.000,00 
kalipapah - Donomulyo (130) 800 m x 1.540.906,50 = 1.232.725.200,00 
Goa Kiskendo - Jonggrangan (06) 1,200 m x 2.500.000,00 = 3.000.000.000,00 
Banaran - Sorogaten (243) 500 m x 781.207,00 = 390.603.500,00  
Kantor Pos Samigaluh -  BD. Ngargosari  -170 1,000 m x 848.205,00 = 848.205.000,00 
Pasar - Klangon - Bolon (160) 1,000 m x 848.205,00 = 848.205.000,00 
kalibawang - Sentul (179)m 1,000 m x 933.025,00 = 933.025.000,00 
Kaligalang - Dukuh Donomulyo (193) 1,000 m x 814.017,00 = 814.017.000,00 
Underpass Kulur (penuntasan Genangan air underpass) 0  x 0,00 = 0,00 
Jl. Tobanan (306) 600 m x 1.416.010,00 = 849.606.000,00  
Jl. Kemiri I (307) 400 m x 848.205,00 = 339.282.000,00 
Sindutan - Karangwuluh (312) 1,000 m x 781.207,00 = 781.207.000,00 
Madigondo - Nglambur(81) 1,000 m x 848.205,00 = 848.205.000,00 
Manggis - Kedunggupit (157) 300 m x 838.300,00 = 251.490.000,00 
Pelemdukuh - Jarakan (155) 500 m x 1.127.100,00 = 563.550.000,00 
Branti - Pendem (200) 840 m x 1.135.895,00 = 954.151.800,00 
Sendangsari - Kroco (19) 300 m x 1.030.100,00 = 309.030.000,00 
Gedong - Gendu (194) 500 m x 1.127.100,00 = 563.550.000,00 
Sp. Bedoyo - Banaran (43) 200 m x 770.459,00 = 154.091.800,00 
Stadion Cangkring - Sanggrahan (40) 350 m x 1.299.217,00 = 454.725.950,00 
Tegalsari - Kebonharjo (DAK : 1.070.783.000, DAU : 107.079.000) 1,600 m x 736.163,75 = 1.177.862.000,00 
Stadion Cangkring - Sanggrahan (40) 350 m x 1.961.000,00 = 686.350.000,00 
Bhayangkara (Penutupan Saluran Depan SD IV percobaan dan Sekitarnya) (280) 50 m x 4.000.000,00 = 200.000.000,00 
Kantor Pos Samigaluh - BD Ngargosari  -170 50 m x 2.200.000,00 = 110.000.000,00 
Pasar Sentolo - Ngelo (163) 200 m x 965.000,00 = 193.000.000,00 
Kec. Kokap - Kalirejo (115) 330 m3 x 560.000,00 = 184.800.000,00 
Sp. Clereng - Segajih (127) 300 m3 x 610.000,00 = 183.000.000,00 
Girinyono - Tamanan (108) 220 m x 848.205,00 = 186.605.100,00 
Jl. Nogosari-SD Tegalsari (sisa DAK 2010 :  31.554.272 sisa DAK 2011 :  31.395.639 DAU :  124.539.769) 240 m x 781.207,00 = 187.489.680,00 
Sangon -papak kalirejo (Sangon-Plampang I) (315) (sisa DAK 2013:  180.000.000 DAU :  19.328.175) 235 m x 848.205,00 = 199.328.175,00 
GKJ Sribit - Watumurah (145) (sisa DAK 2012: 120.989.930 sisa DAK 2013 :  17.543.422 DAU :  60.794.823) 235 m x 848.205,00 = 199.328.175,00 
Perencanaan dan Pengawasan Jasa Konsultansi Pengawasan Peningkatan Jalan Kabupaten Tahun 2014 1 Paket x 792.267.000,00 = 792.267.000,00 
Jasa Konsultansi Pengawasan Peningkatan Jalan Kabupaten Tahun 2014 1 paket x 46.933.000,00 = 46.933.000,00 
Honorarium Tim 
Ketua Tim Penyerahan dan Pemeriksa/penerima pekerjaan 4 org/bln/kali x 350.000,00 = 1.400.000,00 
Anggota Tim Penyerahan dan Pemeriksa/penerima pekerjaan 8 org/bln/kali x 250.000,00 = 2.000.000,00 
Pejabat Pengadaan 1 org/bln x 250.000,00 = 250.000,00 
Pejabat Pengadaan 1 org/bln x 250.000,00 = 250.000,00 
Pejabat Pemeriksa/Penerima 1 org/bln x 250.000,00 = 250.000,00 
Ketua Tim Pemeriksa/Penerima 1 org/pkt x 350.000,00 = 350.000,00 
Anggota Tim Pemeriksa/Penerima 1 org/pkt x 250.000,00 = 250.000,00 
Pejabat Pengadaan Jasa Konsultansi 1 org/pkt x 250.000,00 = 250.000,00 
Pejabat Pemeriksa/Penerima Jasa  Konsultansi 1 org/pkt x 250.000,00 = 250.000,00 
Makan dan Minum Rapat 838 OS x 24.000,00 = 20.112.000,00 1,163 OS x 6.000,00 = 6.978.000,00
 ATK 
Kertas buram 7 rim x 24.500,00 = 171.500,00 
Buku Tulis 42 Halaman 36 bh x 4.000,00 = 144.000,00 
CD R Plus GT PRO 200 bh x 3.400,00 = 680.000,00 Tipex 6 set x 9.100,00 = 54.600,00 
Amplop putih ukuran besar 5 dos x 16.900,00 = 84.500,00 
Spidol besar 5 bh x 6.900,00 = 34.500,00 
StaplerNo.10 Max 2 bh x 16.000,00 = 32.000,00 
StaplerNo.10 45 dos x 3.600,00 = 162.000,00 
Pensil hitam 2B 23 bh x 3.900,00 = 89.700,00 
Karet Pengahapus 6 bh x 2.850,00 = 17.100,00 
Snelhekter Kertas 237 bh x 1.000,00 = 237.000,00 
Catridge HP Laser Jet 1 bh x 850.000,00 = 850.000,00 
Lem kertas uk sedang 6 bh x 3.750,00 = 22.500,00 
Binder Clip no.155 117 bh x 6.500,00 = 760.500,00 
Stopmap ordner 60 Bi 12 bh x 23.000,00 = 276.000,00 
Bollpoint pilot 20 bh x 14.500,00 = 290.000,00 
Stabilo boss 4 Warna 2 set x 44.000,00 = 88.000,00 
Stopmap kertas 400 bh x 800,00 = 320.000,00 
Cutter SDI 0423 2 bh x 25.600,00 = 51.200,00 
Lak ban 5 cm 2 bh x 16.000,00 = 32.000,00 
Garisan segitiga no. 12 Triangle 1 bh x 19.700,00 = 19.700,00 
Filebox keranjang 4 bh x 18.750,00 = 75.000,00 
Gunting FM 1 bh x 10.900,00 = 10.900,00 
Kertas HVS 70 gr folio 30 rim x 45.000,00 = 1.350.000,00 
Refill laser printer 9 kali x 171.300,00 = 1.541.700,00 
Stopmap rit 25 bh x 14.000,00 = 350.000,00 
Penggandaan dan Jilid Dokumen 
Fotokopi dokumen pengawasan 1,500 lbr/kali/paket x 225,00 = 337.500,00 
Jilid dokumen pengawasan 6 buku x 20.000,00 = 120.000,00 
Fotokopi administrasi pengawasan 10,000 lbr x 225,00 = 2.250.000,00 
Fotokopi dokumen fisik 95,940 lbr/kali/paket x 225,00 = 21.586.500,00 
Fotokopi gambar dokumen fisik 4,212 lbr/kali/paket x 500,00 = 2.106.000,00 
Jilid dokumen fisik 117 buku x 20.000,00 = 2.340.000,00 
Jilid gambar dokumen fisik 117 buku x 20.000,00 = 2.340.000,00 
Fotokopi administrasi kegiatan fisik 10,000 lbr x 225,00 = 2.250.000,00 
Pejabat Pembuat Komitmen (PPK) 8 org/bln x 400.000,00 = 3.200.000,00 
Direksi Direksi Pekerjaan 24 org/bln x 450.000,00 = 10.800.000,00 
Direksi Teknis 128 org/bln x 300.000,00 = 38.400.000,00 
Direksi Teknis 64 org/bln x 350.000,00 = 22.400.000,00 
Direksi Teknis 8 org/bln x 400.000,00 = 3.200.000,00 
Direksi Teknis 24 org/bln x 250.000,00 = 6.000.000,00 
Direksi Teknis 8 org/bln x 200.000,00 = 1.600.000,00 
Direksi Teknis 36 org/bln x 200.000,00 = 7.200.000,00 
Direksi Teknis 4 org/bln x 300.000,00 = 1.200.000,00 "
,,,,,,
,,,,,,
1.03 . 1.03.01 . 18.17 ,Pemeliharaan Rutin Jalan Kabupaten ,3402936800.00,4102636800.00,699700000.00,20.56,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 18.17 . 5.2.1 ,Belanja Pegawai ,872051000.00,1037177000.00,165126000.00,18.94,
1.03 . 1.03.01 . 18.17 . 5.2.1.01 ,Honorarium PNS ,19045000.00,26045000.00,7000000.00,36.76,
1.03 . 1.03.01 . 18.17 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,18145000.00,24645000.00,6500000.00,35.82,
1.03 . 1.03.01 . 18.17 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,900000.00,1400000.00,500000.00,55.56,
1.03 . 1.03.01 . 18.17 . 5.2.1.02 ,Honorarium Non PNS ,848398000.00,1005948000.00,157550000.00,18.57,
1.03 . 1.03.01 . 18.17 . 5.2.1.02.03 ,Honorarium Harian ,848398000.00,1005948000.00,157550000.00,18.57,
1.03 . 1.03.01 . 18.17 . 5.2.1.03 ,Uang Lembur ,4608000.00,5184000.00,576000.00,12.50,
1.03 . 1.03.01 . 18.17 . 5.2.1.03.01 ,Uang Lembur PNS ,4608000.00,5184000.00,576000.00,12.50,
1.03 . 1.03.01 . 18.17 . 5.2.2 ,Belanja Barang dan Jasa ,2530885800.00,3065459800.00,534574000.00,21.12,
1.03 . 1.03.01 . 18.17 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2540450.00,3066900.00,526450.00,20.72,
1.03 . 1.03.01 . 18.17 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2540450.00,3066900.00,526450.00,20.72,
1.03 . 1.03.01 . 18.17 . 5.2.2.02 ,Belanja Bahan/Material ,2501820400.00,3029505400.00,527685000.00,21.09,
1.03 . 1.03.01 . 18.17 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,2501820400.00,3029505400.00,527685000.00,21.09,
1.03 . 1.03.01 . 18.17 . 5.2.2.03 ,Belanja Jasa Kantor ,600000.00,750000.00,150000.00,25.00,
1.03 . 1.03.01 . 18.17 . 5.2.2.03.13 ,Belanja Dokumentasi ,600000.00,750000.00,150000.00,25.00,
1.03 . 1.03.01 . 18.17 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,14536950.00,19777500.00,5240550.00,36.05,
1.03 . 1.03.01 . 18.17 . 5.2.2.06.02 ,Belanja Penggandaan ,14536950.00,19777500.00,5240550.00,36.05,
1.03 . 1.03.01 . 18.17 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3708000.00,4680000.00,972000.00,26.21,
1.03 . 1.03.01 . 18.17 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2736000.00,3168000.00,432000.00,15.79,
1.03 . 1.03.01 . 18.17 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,972000.00,1512000.00,540000.00,55.56,
1.03 . 1.03.01 . 18.17 . 5.2.2.15 ,Belanja Perjalanan Dinas ,7680000.00,7680000.00,0.00,0.00,
1.03 . 1.03.01 . 18.17 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,7680000.00,7680000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 ,Pemeliharaan rutin jembatan ,475000000.00,475000000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.03 . 1.03.01 . 18.22 . 5.2.1 ,Belanja Pegawai ,137757400.00,137757400.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.1.01 ,Honorarium PNS ,500000.00,500000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,500000.00,500000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.1.02 ,Honorarium Non PNS ,133097400.00,133097400.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.1.02.03 ,Honorarium Harian ,133097400.00,133097400.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.1.03 ,Uang Lembur ,4160000.00,4160000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.1.03.01 ,Uang Lembur PNS ,4160000.00,4160000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2 ,Belanja Barang dan Jasa ,337242600.00,337242600.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,3365150.00,3365150.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,3365150.00,3365150.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.02 ,Belanja Bahan/Material ,312645700.00,312645700.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,312645700.00,312645700.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.03 ,Belanja Jasa Kantor ,1250000.00,1250000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.03.13 ,Belanja Dokumentasi ,1250000.00,1250000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,10353750.00,10353750.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.06.02 ,Belanja Penggandaan ,10353750.00,10353750.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3228000.00,3228000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,2340000.00,2340000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,888000.00,888000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.15 ,Belanja Perjalanan Dinas ,6400000.00,6400000.00,0.00,0.00,
1.03 . 1.03.01 . 18.22 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,6400000.00,6400000.00,0.00,0.00,
1.04 . 1.03.01 . 21 ,Program Pengembangan Kinerja Pengelolaan Persampahan,984195286.00,857447150.00,-126748136.00,-12.88,
1.04 . 1.03.01 . 21.01 ,Peningkatan Operasi dan Pemeliharaan Prasarana dan Sarana Persampahan,518678050.00,389178050.00,-129500000.00,-24.97,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.04 . 1.03.01 . 21.01 . 5.2.1 ,Belanja Pegawai ,16365000.00,16365000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.1.01 ,Honorarium PNS ,14725000.00,14725000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,13950000.00,13950000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,775000.00,775000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.1.03 ,Uang Lembur ,1640000.00,1640000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.1.03.01 ,Uang Lembur PNS ,1640000.00,1640000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2 ,Belanja Barang dan Jasa ,184003050.00,225313050.00,41310000.00,22.45,
1.04 . 1.03.01 . 21.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1612600.00,1612600.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1612600.00,1612600.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.02 ,Belanja Bahan/Material ,91506800.00,91506800.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,89346800.00,89346800.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,2160000.00,2160000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.05 ,Belanja Perawatan Kendaraan Bermotor ,65000000.00,65000000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.05.07 ,Belanja Perawatan Kendaraan Bermotor Lainnya ,65000000.00,65000000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2986650.00,2986650.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.06.02 ,Belanja Penggandaan ,2986650.00,2986650.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,0.00,41310000.00,41310000.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,0.00,41310000.00,41310000.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,14067000.00,14067000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,8667000.00,8667000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5400000.00,5400000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,8830000.00,8830000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1580000.00,1580000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,7250000.00,7250000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.3 ,Belanja Modal ,318310000.00,147500000.00,-170810000.00,-53.66,
1.04 . 1.03.01 . 21.01 . 5.2.3.01 ,Belanja Modal Pengadaan Tanah ,170810000.00,0.00,-170810000.00,-100.00,
1.04 . 1.03.01 . 21.01 . 5.2.3.01.19 ,Belanja Modal Pengadaan Tanah Sarana Umum Tempat Pembuangan Akhir Sampah,170810000.00,0.00,-170810000.00,-100.00,"Pengadaan tanah saluran TPA dan IPLT 0  x 0,00 = 0,00 
ATK 
Kertas HVS 70 gr folio 0  x 0,00 = 0,00 
Tinta refil printer 0  x 0,00 = 0,00 
Penggandaan Fotocopy 0  x 0,00 = 0,00 
Jilid 0  x 0,00 = 0,00 
Makan dan minum rapat 0  x 0,00 = 0,00 
Apraisal 0  x 0,00 = 0,00 
Pengukuran dan patok 0  x 0,00 = 0,00 
Biaya sertifikasi 0  x 0,00 = 0,00 
Honorarium Tim Perancaaan dan Persiapan Pengadaan Tanah 
Ketua 0  x 0,00 = 0,00 
Sekretaris 0  x 0,00 = 0,00 
Anggota 0  x 0,00 = 0,00 
Sekretariat 0  x 0,00 = 0,00 
Sisa 0  x 0,00 = 0,00 "
1.04 . 1.03.01 . 21.01 . 5.2.3.10 ,Belanja Modal Pengadaan Peralatan Kantor ,3550000.00,3550000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.3.10.15 ,Belanja Modal Pengadaan Alat Pengolah Sampah ,3550000.00,3550000.00,0.00,0.00,"Alat Pengolah Sampah
Alat pres daur ulang 2 Unit x 500.000,00 = 1.000.000,00
Mesin pres plastik 1 Unit x 750.000,00 = 750.000,00
Angkong 3 Unit x 600.000,00 = 1.800.000,00"
1.04 . 1.03.01 . 21.01 . 5.2.3.18 ,Belanja Modal Pengadaan Alat-Alat Ukur ,3000000.00,3000000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.3.18.01 ,Belanja Modal Pengadaan Timbangan ,3000000.00,3000000.00,0.00,0.00,"Timbangan duduk
1 Unit x 3.000.000,00 = 3.000.000,00"
1.04 . 1.03.01 . 21.01 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,140950000.00,140950000.00,0.00,0.00,
1.04 . 1.03.01 . 21.01 . 5.2.3.26.01 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Kantor,140950000.00,140950000.00,0.00,0.00,"Pembangunan hanggar 3R 2 unit x 60.000.000,00 = 120.000.000,00 
Perencanaan 2 unit x 6.000.000,00 = 12.000.000,00 
Pengawasan 2 unit x 4.000.000,00 = 8.000.000,00 
ATK 
Kertas HVS 70 gr folio 2 rim x 45.000,00 = 90.000,00 
Tinta refil printer 1 buah x 35.000,00 = 35.000,00 
Penggandaan Fotocopy 1,000 lembar x 225,00 = 225.000,00 
Jilid 5 buku x 20.000,00 = 100.000,00 
Tim Pengadaan 
Pejabat Pengadaan 1 OB x 250.000,00 = 250.000,00 
Pejabat Penerima/Pemeriksa 1 OB x 250.000,00 = 250.000,00 "
1.04 . 1.03.01 . 21.02 ,Pemeliharaan Kebersihan Kota ,413674136.00,416426000.00,2751864.00,0.67,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Kulon Progo "
1.04 . 1.03.01 . 21.02 . 5.2.1 ,Belanja Pegawai ,384644136.00,387396000.00,2751864.00,0.72,
1.04 . 1.03.01 . 21.02 . 5.2.1.01 ,Honorarium PNS ,12500000.00,12500000.00,0.00,0.00,
