Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.05 . 1.03.01 . 17.01 ,Penyusunan Kebijakan Pengendalian Pemanfaatan Ruang,200000000,200000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul"
1.05 . 1.03.01 . 17.01 . 5.2.1 ,Belanja Pegawai ,117720000,117720000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.1.01 ,Honorarium PNS ,117720000,117720000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,117720000,117720000,0,0,"Honor Tim BKPRD
Penanggungjawab12 orang/bl x 200.000^00 = 2.400.000^00
Ketua6 orang/bl x 190.000^00 = 1.140.000^00
Wakil Ketua6 orang/bl x 180.000^00 = 1.080.000^00
Skretaris6 orang/bl x 170.000^00 = 1.020.000^00
Anggota138 orang/bl x 160.000^00 = 22.080.000^00
Honor Sekretariat BKPRD
Sekretaris6 orang/bl x 170.000^00 = 1.020.000^00
Anggota150 orang/bl x 160.000^00 = 24.000.000^00
Honor Kelompok Kerja
Ketua12 orang /bl x 170.000^00 = 2.040.000^00
Wakil Ketua12 orang/bl x 165.000^00 = 1.980.000^00
Sekretaris12 orang/bl x 160.000^00 = 1.920.000^00
Anggota144 orang/bl x 150.000^00 = 21.600.000^00
Honor Tim Teknis
Ketua18 orang/bl x 170.000^00 = 3.060.000^00
Sekretaris18 orang/bl x 160.000^00 = 2.880.000^00
Anggota210 orang/bl x 150.000^00 = 31.500.000^00"
1.05 . 1.03.01 . 17.01 . 5.2.2 ,Belanja Barang dan Jasa ,60280000,60280000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,9280000,9280000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,9280000,9280000,0,0,"Belanja Bahan Habis Pakai
Belanja ATK1 ls x 9.280.000^00 = 9.280.000^00"
1.05 . 1.03.01 . 17.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,12500000,12500000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,12500000,12500000,0,0,"Belanja Cetak dan Penggandaan
Belanja Penggandaan100^000 lbr x 125^00 = 12.500.000^00"
1.05 . 1.03.01 . 17.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,14000000,14000000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,7000000,7000000,0,0,Belanja Makan dan Minum Rapat400 om x 17.500^00 = 7.000.000^00
1.05 . 1.03.01 . 17.01 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,7000000,7000000,0,0,"Belanja Makan dan Minum Pelaksanaan Kegiatan
Makan dan Minum Pelaksanaa Kegiatan Sosialisasi400 om x 17.500^00 = 7.000.000^00"
1.05 . 1.03.01 . 17.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,24500000,24500000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,12500000,12500000,0,0,"Belanja Perjalaan Dinas
Belanja Perjalanan Dinas Dalam Daerah1 ls x 12.500.000^00 = 12.500.000^00"
1.05 . 1.03.01 . 17.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,12000000,12000000,0,0,"Belanja Perjalanan Dinas
Belanja Perjalanan Luar Daerah1 ls x 12.000.000^00 = 12.000.000^00"
1.05 . 1.03.01 . 17.01 . 5.2.3 ,Belanja Modal ,22000000,22000000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.3.12 ,Belanja Modal Pengadaan Komputer ,22000000,22000000,0,0,
1.05 . 1.03.01 . 17.01 . 5.2.3.12.02 ,Belanja Modal Pengadaan Komputer/PC ,18000000,18000000,0,0,Belanja Komputer3 unit x 6.000.000^00 = 18.000.000^00
1.05 . 1.03.01 . 17.01 . 5.2.3.12.04 ,Belanja Modal Pengadaan Printer ,4000000,4000000,0,0,Belanja Printer2 unit x 2.000.000^00 = 4.000.000^00
1.22 . 1.03.01 . 17 ,Program Peningkatan Partisipasi Masyarakat Dalam Membangun Desa,700000000,650000000,-50000000,-7.14,
1.22 . 1.03.01 . 17.05 ,Penunjang program nasional pemberdayaan masyarakat (PNPM),700000000,650000000,-50000000,-7.14,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.22 . 1.03.01 . 17.05 . 5.2.1 ,Belanja Pegawai ,78720000,78720000,0,0,
1.22 . 1.03.01 . 17.05 . 5.2.1.01 ,Honorarium PNS ,78720000,78720000,0,0,
1.22 . 1.03.01 . 17.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,78720000,78720000,0,0,"Honorarium Satker Tim PNPM Perkotaan
Kepala Satker24 ob x 280.000^00 = 6.720.000^00PPK24 ob x 260.000^00 = 6.240.000^00
Pejabat SPMU24 ob x 250.000^00 = 6.000.000^00
Bendahara Pengeluaran24 ob x 240.000^00 = 5.760.000^00
Honorarium Tim Koordinator Kabupaten Tim PNPM Perkotaan
Pengarah6 ob x 300.000^00 = 1.800.000^00
Koordinator6 ob x 275.000^00 = 1.650.000^00
Ketua6 ob x 250.000^00 = 1.500.000^00
Sekretaris6 ob x 235.000^00 = 1.410.000^00
Anggota60 ob x 225.000^00 = 13.500.000^00
Honorarium Tim PNPM Perkotaan
Petugas SAI12 ob x 150.000^00 = 1.800.000^00
Petugas Administrasi12 ob x 125.000^00 = 1.500.000^00
PJOK72 ob x 175.000^00 = 12.600.000^00
Honorarium Tim Pelaksana Program PNPM Sanitasi
Ketua12 ob x 160.000^00 = 1.920.000^00
Sekretaris12 ob x 150.000^00 = 1.800.000^00
Anggota60 ob x 140.000^00 = 8.400.000^00
Honorarium Tim Monitoring Kegiatan PNPM Sanitasi
Ketua Tim Monitoring Kegiatan4 ob x 170.000^00 = 680.000^00
Sekretaris TIM4 ob x 160.000^00 = 640.000^00
Anggota TIM32 ob x 150.000^00 = 4.800.000^00"
1.22 . 1.03.01 . 17.05 . 5.2.2 ,Belanja Barang dan Jasa ,621280000,571280000,-50000000,-8.05,
1.22 . 1.03.01 . 17.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,16590000,16590000,0,0,
1.22 . 1.03.01 . 17.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,16590000,16590000,0,0,"Alat Tulis Kantor PNPM Perkkotaan
Alat Tulis Kantor PNPM Perkotaan1 th x 8.290.000^00 = 8.290.000^00
Alat Tulis Kantor PNPM SanitasAlat Tulis Kantor PNPM Sanitasi1 th x 8.300.000^00 = 8.300.000^00"
1.22 . 1.03.01 . 17.05 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,10000000,10000000,0,0,
1.22 . 1.03.01 . 17.05 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,10000000,10000000,0,0,Belanja Penggandaan PNPM Perkotaan80^000 lbr x 125^00 = 10.000.000^00
1.22 . 1.03.01 . 17.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,39150000,39150000,0,0,
1.22 . 1.03.01 . 17.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,13650000,13650000,0,0,"Makan/Minum PNPM Perkotaan350 om x 19.500^00 = 6.825.000^00
Makan/Minum PNPM Sanitasi350 om x 19.500^00 = 6.825.000^00"
1.22 . 1.03.01 . 17.05 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,25500000,25500000,0,0,"Sosialisasi Program PNPM sanitasi
sosialisasi Program PNPM Sanitasi 17 lok17 lok x 1.500.000^00 = 25.500.000^00"
1.22 . 1.03.01 . 17.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,155540000,105540000,-50000000,-32.15,
1.22 . 1.03.01 . 17.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,26260000,26260000,0,0,"Belanja Perjalanan Dinas Dalam Daerah ( Propinsi ) PNPM Perkotaan
Golongan IV16 ol x 70.000^00 = 1.120.000^00
Golongan III64 ol x 60.000^00 = 3.840.000^00
Golongan II40 ol x 50.000^00 = 2.000.000^00
Belanja Perjalanan Dinas Dalam Daerah ( Kabupaten ) PNPM Perkotaan
Golongan IV36 ol x 50.000^00 = 1.800.000^00
Golongan III156 ol x 40.000^00 = 6.240.000^00
Golongan II132 ol x 30.000^00 = 3.960.000^00
Belanja Perjalanan Dinas dalam Daerah ( Kabupaten ) PNPM Sanitasi
Golongan IV30 ol x 60.000^00 = 1.800.000^00
Golongan III70 ol x 50.000^00 = 3.500.000^00
Golongan II50 ol x 40.000^00 = 2.000.000^00"
1.22 . 1.03.01 . 17.05 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,129280000,79280000,-50000000,-38.68,"Perjalanan Dinas Luar Daerah ( PNPM Perkotaan )
Golongan IV12 ol x 1.300.000^00 = 15.600.000^00
Golongan III25 ol x 966.000^00 = 24.150.000^00
Perjalanan Dinas Luar Daerah ( PNPM Sanitasi )
Golongan IV11 ol x 1.300.000^00 = 14.300.000^00
Golongan III1 ls x 25.230.000^00 = 25.230.000^00"
1.22 . 1.03.01 . 17.05 . 5.2.2.26 ,Belanja Sharing ,400000000,400000000,0,0,
1.22 . 1.03.01 . 17.05 . 5.2.2.26.01 ,Belanja sharing pengelolaan ,400000000,400000000,0,0,"Dana Pendamping PNPM PLPBK 5%TKPKD (Koord. Satker & PJOK Tim Korkot^ F BKM Kab. bantul^ pertemuan Lintas SKPD)1 ls x 46.800.000^00 = 46.800.000^00
Audit BKM1 ls x 50.000.000^00 = 50.000.000^00
Koordinasi Pokja PLPBK1 ls x 30.000.000^00 = 30.000.000^00
Lokakarya PLPBK1 ls x 21.000.000^00 = 21.000.000^00
Sosialisasi PLPBK Kabupaten1 ls x 15.000.000^00 = 15.000.000^00
Study banding1 ls x 50.000.000^00 = 50.000.000^00
Pameran Desa PLPBK1 ls x 20.000.000^00 = 20.000.000^00
Honor Pokja1 ls x 45.000.000^00 = 45.000.000^00
BOP BKM1 ls x 91.700.000^00 = 91.700.000^00
Uji Petik PNPM dan PLPBK1 ls x 7.500.000^00 = 7.500.000^00
Konsultasi BKM dalam proses PLPBK1 ls x 8.000.000^00 = 8.000.000^00
Kegiatan Insidental1 ls x 15.000.000^00 = 15.000.000^00"
1.03 . 1.03.01 . 18 ,Program Rehabilitasi/Pemeliharaan Jalan dan Jembatan,25699652100,49633102100,23933450000,93.13,
1.03 . 1.03.01 . 18.03 ,Rehabilitasi/Pemeliharaan Jalan ,2048718000,4048718000,2000000000,97.62,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.03 . 1.03.01 . 18.03 . 5.2.1 ,Belanja Pegawai ,228864500,87498000,-141366500,-61.77,
1.03 . 1.03.01 . 18.03 . 5.2.1.01 ,Honorarium PNS ,39048000,39048000,0,0,
1.03 . 1.03.01 . 18.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,20000000,20000000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Ketua Perencanaan Swakelola3 ok x 850.000^00 = 2.550.000^00
Sekretaris Perencanaan Swakelola3 ok x 650.000^00 = 1.950.000^00
Anggota Perencanaan Swakelola (30 ok)1 ls x 15.500.000^00 = 15.500.000^00"
1.03 . 1.03.01 . 18.03 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,19048000,19048000,0,0,"Honor Tim Pengadaan Barang dan Jasa
Ketua1 ok x 650.000^00 = 650.000^00
Sekretaris1 ok x 625.000^00 = 625.000^00
Anggota5 ok x 600.000^00 = 3.000.000^00
Ketua Tim Penerima dan Pemeriksa Barang1 ok x 600.000^00 = 600.000^00
Sekretaris Tim Penerima dan Pemeriksa Barang1 ok x 575.000^00 = 575.000^00
Anggota Tim Penerima dan Pemeriksa Barang5 ok x 550.000^00 = 2.750.000^00
Ketua Petugas Pengawas Lapangan1 ok x 600.000^00 = 600.000^00
Sekretaris Petugas Pengawas Lapangan1 ok x 575.000^00 = 575.000^00
Anggota Petugas Pengawas Lapangan17 ok x 515.000^00 = 8.755.000^00
Petugas administrasi staff proyek2 ok x 459.000^00 = 918.000^00"
1.03 . 1.03.01 . 18.03 . 5.2.1.02 ,Honorarium Non PNS ,189816500,48450000,-141366500,-74.48,
1.03 . 1.03.01 . 18.03 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,189816500,48450000,-141366500,-74.48,"Honorarium Harian
Jl. Ganjuran-Paker 3^3 km0 ls x 19.362.000^00 = 0^00
Jl. RSU Kota-Tamanan 0^5 km0 ls x 12.808.000^00 = 0^00
Jl. Sindon-Bibis 3^7 km0 ls x 6.200.000^00 = 0^00
Jl. Triwidadi-Metes 3^5 km0 ls x 2.520.000^00 = 0^00
Jl. Siluk-Srunggo 3^6 km0 ls x 5.900.000^00 = 0^00
Jl. Sumberagung-Potrobayan 5^2 km0 ls x 8.200.000^00 = 0^00
Jl. Manding-Jetis 2^3 km0 ls x 3.200.000^00 = 0^00
Jl. Ganjuran-Patalan 3^7 km0 ls x 6.200.000^00 = 0^00
Jl. Klodran-Gaten 0^4 km0 ls x 1.400.000^00 = 0^00
Jl. Padokan-Bugisan 1^6 km0 ls x 4.000.000^00 = 0^00
Jl. Sudimoro-Pleret 3^9 km0 ls x 3.300.000^00 = 0^00
Jl. Kodim-Bejen 1^6 km0 ls x 3.200.000^00 = 0^00
Jl. Klodran-Gose 1^6 km0 ls x 9.840.000^00 = 0^00
Jl. Wonolelo-Terong 1^7 km0 ls x 6.450.000^00 = 0^00
Jl. Wojo-Barongan 8^7 km0 ls x 3.900.000^00 = 0^00
Jl. Panggang-Paker 2^6 km0 ls x 3.200.000^00 = 0^00
Jl. Klodran-Bejen 1^5 km0 ls x 6.800.000^00 = 0^00
Jl. Kajor Kulon-Kaliduren 0^5 km0 ls x 18.468.000^00 = 0^00
Jl. Sindet-Segoroyoso 4^8 km0 ls x 10.805.000^00 = 0^00
Jl. Ketandan-Pringgolayan 1^5 km0 ls x 1.450.000^00 = 0^00
Jl. Ponegaran-Ngablak 1^8 km1 ls x 3.100.000^00 = 3.100.000^00
Jl. Wiyoro-Ngipik 1^4 km0 ls x 2.100.000^00 = 0^00
Jl. Munggur-Petir 2^6 km1 ls x 15.660.000^00 = 15.660.000^00
Jl. Jogoragan-Pleret 4^77 km1 ls x 6.900.000^00 = 6.900.000^00
Jl. Dlingo-Kebosungu 4^7 km1 ls x 3.250.000^00 = 3.250.000^00
Jl. Padokan-Mrisi 2 km1 ls x 3.300.000^00 = 3.300.000^00
Jl. Niten-Bangunjiwo 3^9 km1 ls x 5.100.000^00 = 5.100.000^00
Jl. Kuwiran-Pajangan 1 km1 ls x 2.900.000^00 = 2.900.000^00
Jl. Sumberagung-Beji 1^8 km1 ls x 5.500.000^00 = 5.500.000^00
Jl. Bejen-Kweden 2 km1 ls x 2.740.000^00 = 2.740.000^00"
1.03 . 1.03.01 . 18.03 . 5.2.2 ,Belanja Barang dan Jasa ,1819853500,3961220000,2141366500,117.67,
1.03 . 1.03.01 . 18.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1820000,1820000,0,0,
1.03 . 1.03.01 . 18.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1820000,1820000,0,0,"Belanja ATK
Belanja Alat Tulis Kantor1 ls x 1.820.000^00 = 1.820.000^00"
1.03 . 1.03.01 . 18.03 . 5.2.2.02 ,Belanja Bahan/Material ,1620367000,3683273500,2062906500,127.31,
1.03 . 1.03.01 . 18.03 . 5.2.2.02.01 ,Belanja Bahan Baku untuk Bangunan / Kegiatan Pelayanan / Kegiatan Operasi,1620367000,3683273500,2062906500,127.31,"Belanja bahan/ material
Jl. Ganjuran-Patalan 3^3 km1 ls x 52.790.000^00 = 52.790.000^00
Jl. RSU Kota-Tamanan 0^5 km1 ls x 52.852.000^00 = 52.852.000^00
Jl. Sindon-Bibis 3^7 km1 ls x 54.610.000^00 = 54.610.000^00
Jl. Triwidadi-Metes 3^5 km1 ls x 74.745.000^00 = 74.745.000^00
Jl. Siluk-Srunggo 3^6 km1 ls x 68.245.000^00 = 68.245.000^00
Jl. Sumberagung-Potrobayan 5^2 km1 ls x 81.880.000^00 = 81.880.000^00
Jl. Manding-Jetis 2^3 km1 ls x 40.985.000^00 = 40.985.000^00
Jl. Ganjuran-Patalan 3^7 km1 ls x 40.990.000^00 = 40.990.000^00
Jl. Klodran-Gaten 0^4 km1 ls x 40.890.000^00 = 40.890.000^00
Jl. Padokan-Bugisan 1^6 km1 ls x 54.510.000^00 = 54.510.000^00
Jl. Sudimoro-Pleret 3^9 km1 ls x 40.890.000^00 = 40.890.000^00
Jl. Kodim-Bejen 1^6 km1 ls x 54.510.000^00 = 54.510.000^00
Jl. Klodran-Gose 1^6 km1 ls x 55.300.000^00 = 55.300.000^00
Jl. Wonolelo-Terong 1^7 km1 ls x 47.700.000^00 = 47.700.000^00
Jl. Wojo-Barongan 8^7 km1 ls x 54.865.000^00 = 54.865.000^00
Jl. Panggang-Paker 2^6 km1 ls x 68.145.000^00 = 68.145.000^00
Jl. Klodran-Bejen 1^5 km1 ls x 68.145.000^00 = 68.145.000^00
Jl. Kajor Kulon-Kaliduren 0^5 km1 ls x 77.049.000^00 = 77.049.000^00
Jl. Sindet-Segoroyoso 4^8 km1 ls x 80.897.000^00 = 80.897.000^00
Jl. Ketandan-Pringgolayan 1^5 km1 ls x 40.890.000^00 = 40.890.000^00
Jl. Ponegaran-Ngablak 1^8 km1 ls x 34.065.000^00 = 34.065.000^00
Jl. Wiyoro-Ngipik 1^4 km1 ls x 40.890.000^00 = 40.890.000^00
Jl. Munggur-Petir 2^6 km1 ls x 78.690.000^00 = 78.690.000^00
Jl. Jogoragan-Pleret 4^77 km1 ls x 81.980.000^00 = 81.980.000^00
Jl. Dlingo-Kebosungu 4^7 km1 ls x 54.510.000^00 = 54.510.000^00
Jl. Padokan-Mrisi 2 km1 ls x 40.890.000^00 = 40.890.000^00
Jl. Niten-Bangunjiwo 3^9 km1 ls x 68.145.000^00 = 68.145.000^00
Jl. Kuwiran-Pajangan 1^0 km1 ls x 40.965.500^00 = 40.965.500^00
Jl. Sumberagung-Beji 1^8 km1 ls x 54.710.000^00 = 54.710.000^00
Jl. Bejen-Kweden 2 km1 ls x 29.985.000^00 = 29.985.000^00
Jl.Pijenang -Kedungbiru 1 km1 ls x 58.475.000^00 = 58.475.000^00
Jl. Gose/Bejen-manding 2^6 km1 ls x 27.255.000^00 = 27.255.000^00
Jl.Gose-palbapang 1^7 km1 ls x 23.160.000^00 = 23.160.000^00
Jl. Miri-Gaten 1^8 km1 ls x 25.575.000^00 = 25.575.000^00
Jl. Druwo-Ngoto 1 km1 ls x 0^00 = 0^00
Jl. Kebun Buah Mangunan 1 km1 ls x 101.250.000^00 = 101.250.000^00
Jl. Banjarharjo-Pucung 1 km1 ls x 58.391.000^00 = 58.391.000^00
 Jl. Mangunan - Terong1 ls x 81.780.000^00 = 81.780.000^00
 Jl. Kalangan - Jipangan0 ls x 44.140.000^00 = 0^00 
Jl. Terminal Palbapang1 ls x 27.255.000^00 = 27.255.000^00
 Jl. Argosari - Sungapan1 ls x 40.890.000^00 = 40.890.000^00
 Jl. Sangkal - Ngoto1 ls x 27.255.000^00 = 27.255.000^00
 Jl. Pleret - Bawuran1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Srigading - Sanden1 ls x 81.780.000^00 = 81.780.000^00
 Jl. Sapuangin - Sanden1 ls x 68.145.000^00 = 68.145.000^00
 Jl. Paliyan - Tunjungan1 ls x 54.510.000^00 = 54.510.000^00 
Jl. Tajeman - Derman1 ls x 81.780.000^00 = 81.780.000^00
 Jl. Kaliputih - Miri1 ls x 40.890.000^00 = 40.890.000^00
 Jl. Glugo - Isi1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Kweni  - Druwo1 ls x 27.255.000^00 = 27.255.000^00
 Jl. Dokaran - Mancasan1 ls x 40.890.000^00 = 40.890.000^00
 Jl. Kasihan - Bangunjiwo1 ls x 40.890.000^00 = 40.890.000^00
 Jl. Menuju Bendung Tegal1 ls x 34.250.000^00 = 34.250.000^00
 Jl. Nglarang - Gesikan1 ls x 54.510.000^00 = 54.510.000^00 
Jl. Kruduk - Kebonagung1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Bandungan - Karangtalun1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Imogiri - Sriharjo1 ls x 68.145.000^00 = 68.145.000^00
 Jl. Padokan - Bugisan1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Singosaren - Wirokerten1 ls x 54.510.000^00 = 54.510.000^00 
Jl. Celep - Donotirto0 ls x 54.510.000^00 = 0^00
 Jl. Giren - Turi1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Kanoman - Sorowajan1 ls x 81.780.000^00 = 81.780.000^00
 Jl. Diro - Kalangan1 ls x 54.769.000^00 = 54.769.000^00
 Jl. Krapyak - Salakan1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Sawit Panggungharjo1 ls x 94.780.000^00 = 94.780.000^00
 Jl. Buk Duwur - Potorono1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Nglebeng - Banjardadap1 ls x 27.255.000^00 = 27.255.000^00
 Jl. Jetis - Karangsemut1 ls x 20.445.000^00 = 20.445.000^00
 Jl. Jebugan - Tajeman1 ls x 54.510.000^00 = 54.510.000^00
 Jl. Trirenggo - Nogosari1 ls x 20.445.000^00 = 20.445.000^00
Jl. Kembaran-Karangjati1 ls x 44.105.000^00 = 44.105.000^00
Jl. Sruwuh-Gadinglumbung1 ls x 54.545.000^00 = 54.545.000^00"
1.03 . 1.03.01 . 18.03 . 5.2.2.03 ,Belanja Jasa Kantor ,340,340,0,0,
1.03 . 1.03.01 . 18.03 . 5.2.2.03.13 ,Belanja Dokumentasi ,340,340,0,0,Belanja Dokumentasi1 ls x 340.000^00 = 340.000^00
1.03 . 1.03.01 . 18.03 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2000000,2000000,0,0,
1.03 . 1.03.01 . 18.03 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2000000,2000000,0,0,Belanja Penggandaan1 ls x 2.000.000^00 = 2.000.000^00
1.03 . 1.03.01 . 18.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5500000,5500000,0,0,
1.03 . 1.03.01 . 18.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5500000,5500000,0,0,"Belanja Makan dan Minum Rapat
Makan/Minum200 om x 17.500^00 = 3.500.000^00
Snak /Minum200 os x 10.000^00 = 2.000.000^00"
1.03 . 1.03.01 . 18.03 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,189826500,268286500,78460000,41.33,
