Judul,"Ringkasan APBD Berdasarkan Rincian Obyek Pendapatan, Belanja Dan Pembiayaan",,
5 . 1 . 7 . 07 . 69 ,Alokasi Dana Desa Giripurwo ,0,
5 . 1 . 7 . 07 . 70 ,Alokasi Dana Desa Pendoworejo ,0,
5 . 1 . 7 . 07 . 71 ,Alokasi Dana Desa Purwosari ,0,
5 . 1 . 7 . 07 . 72 ,Alokasi Dana Desa Banyuroto ,0,
5 . 1 . 7 . 07 . 73 ,Alokasi Dana Desa Donomulyo ,0,
5 . 1 . 7 . 07 . 74 ,Alokasi Dana Desa Wijimulyo ,0,
5 . 1 . 7 . 07 . 75 ,Alokasi Dana Desa Tanjungharjo ,0,
5 . 1 . 7 . 07 . 76 ,Alokasi Dana Desa Jatisarono ,0,
5 . 1 . 7 . 07 . 77 ,Alokasi Dana Desa Kembang ,0,
5 . 1 . 7 . 07 . 78 ,Alokasi Dana Desa Kebonharjo ,0,
5 . 1 . 7 . 07 . 79 ,Alokasi Dana Desa Banjarsari ,0,
5 . 1 . 7 . 07 . 80 ,Alokasi Dana Desa Purwoharjo ,0,
5 . 1 . 7 . 07 . 81 ,Alokasi Dana Desa Sidoharjo ,0,
5 . 1 . 7 . 07 . 82 ,Alokasi Dana Desa Gerbosari ,0,
5 . 1 . 7 . 07 . 83 ,Alokasi Dana Desa Ngargosari ,0,
5 . 1 . 7 . 07 . 84 ,Alokasi Dana Desa Pagerharjo ,0,
5 . 1 . 7 . 07 . 85 ,Alokasi Dana Desa Banjararum ,0,
5 . 1 . 7 . 07 . 86 ,Alokasi Dana Desa Banjarasri ,0,
5 . 1 . 7 . 07 . 87 ,Alokasi Dana Desa Banjarharjo ,0,
5 . 1 . 7 . 07 . 88 ,Alokasi Dana Desa Banjaroyo ,0,
5 . 1 . 7 . 07 . 89 ,Alokasi Dana Desa ,68180619601,
5 . 1 . 7 . 08 ,Belanja Bantuan Keuangan kepada Desa (Dana Desa) ,25008702000,
5 . 1 . 7 . 08 . 01 ,Dana Desa Jangkaran ,0,
5 . 1 . 7 . 08 . 02 ,Dana Desa Sindutan ,0,
5 . 1 . 7 . 08 . 03 ,Dana Desa Palihan ,0,
5 . 1 . 7 . 08 . 04 ,Dana Desa Glagah ,0,
5 . 1 . 7 . 08 . 05 ,Dana Desa Kalidengen ,0,
5 . 1 . 7 . 08 . 06 ,Dana Desa Plumbon ,0,
5 . 1 . 7 . 08 . 07 ,Dana Desa Kedundang ,0,
5 . 1 . 7 . 08 . 08 ,Dana Desa Demen ,0,
5 . 1 . 7 . 08 . 09 ,Dana Desa Kulur ,0,
5 . 1 . 7 . 08 . 10 ,Dana Desa Kaligintung ,0,
5 . 1 . 7 . 08 . 11 ,Dana Desa Temon Wetan ,0,
5 . 1 . 7 . 08 . 12 ,Dana Desa Temon Kulon ,0,
5 . 1 . 7 . 08 . 13 ,Dana Desa Kebonrejo ,0,
5 . 1 . 7 . 08 . 14 ,Dana Desa Janten ,0,
5 . 1 . 7 . 08 . 15 ,Dana Desa Karangwuluh ,0,
5 . 1 . 7 . 08 . 16 ,Dana Desa Karangwuni ,0,
5 . 1 . 7 . 08 . 17 ,Dana Desa Sogan ,0,
5 . 1 . 7 . 08 . 18 ,Dana Desa Kulwaru ,0,
5 . 1 . 7 . 08 . 19 ,Dana Desa Ngestiharjo ,0,
5 . 1 . 7 . 08 . 20 ,Dana Desa Bendungan ,0,
5 . 1 . 7 . 08 . 21 ,Dana Desa Triharjo ,0,
5 . 1 . 7 . 08 . 22 ,Dana Desa Giripeni ,0,
5 . 1 . 7 . 08 . 23 ,Dana Desa Wates ,0,
5 . 1 . 7 . 08 . 24 ,Dana Desa Garongan ,0,
5 . 1 . 7 . 08 . 25 ,Dana Desa Pleret ,0,
5 . 1 . 7 . 08 . 26 ,Dana Desa Bugel ,0,
5 . 1 . 7 . 08 . 27 ,Dana Desa Kanoman ,0,
5 . 1 . 7 . 08 . 28 ,Dana Desa Depok ,0,
5 . 1 . 7 . 08 . 29 ,Dana Desa Bojong ,0,
5 . 1 . 7 . 08 . 30 ,Dana Desa Tayuban ,0,
5 . 1 . 7 . 08 . 31 ,Dana Desa Gotakan ,0,
5 . 1 . 7 . 08 . 32 ,Dana Desa Panjatan ,0,
5 . 1 . 7 . 08 . 33 ,Dana Desa Cerme ,0,
5 . 1 . 7 . 08 . 34 ,Dana Desa Krembangan ,0,
5 . 1 . 7 . 08 . 35 ,Dana Desa Banaran ,0,
5 . 1 . 7 . 08 . 36 ,Dana Desa Kranggan ,0,
5 . 1 . 7 . 08 . 37 ,Dana Desa Nomporejo ,0,
5 . 1 . 7 . 08 . 38 ,Dana Desa Karangsewu ,0,
5 . 1 . 7 . 08 . 39 ,Dana Desa Tirtorahayu ,0,
5 . 1 . 7 . 08 . 40 ,Dana Desa Pandowan ,0,
5 . 1 . 7 . 08 . 41 ,Dana Desa Brosot ,0,
5 . 1 . 7 . 08 . 42 ,Dana Desa Wahyuharjo ,0,
5 . 1 . 7 . 08 . 43 ,Dana Desa Bumirejo ,0,
5 . 1 . 7 . 08 . 44 ,Dana Desa Jatirejo ,0,
5 . 1 . 7 . 08 . 45 ,Dana Desa Sidorejo ,0,
5 . 1 . 7 . 08 . 46 ,Dana Desa Gulurejo ,0,
5 . 1 . 7 . 08 . 47 ,Dana Desa Ngentakrejo ,0,
5 . 1 . 7 . 08 . 48 ,Dana Desa Demangrejo ,0,
5 . 1 . 7 . 08 . 49 ,Dana Desa Srikayangan ,0,
5 . 1 . 7 . 08 . 50 ,Dana Desa Tuksono ,0,
5 . 1 . 7 . 08 . 51 ,Dana Desa Salamrejo ,0,
5 . 1 . 7 . 08 . 52 ,Dana Desa Sukoreno ,0,
5 . 1 . 7 . 08 . 53 ,Dana Desa Kaliagung ,0,
5 . 1 . 7 . 08 . 54 ,Dana Desa Sentolo ,0,
5 . 1 . 7 . 08 . 55 ,Dana Desa Banguncipto ,0,
5 . 1 . 7 . 08 . 56 ,Dana Desa Tawangsari ,0,
5 . 1 . 7 . 08 . 57 ,Dana Desa Karangsari ,0,
5 . 1 . 7 . 08 . 58 ,Dana Desa Kedungsari ,0,
5 . 1 . 7 . 08 . 59 ,Dana Desa Margosari ,0,
5 . 1 . 7 . 08 . 60 ,Dana Desa Pengasih ,0,
5 . 1 . 7 . 08 . 61 ,Dana Desa Sendangsari ,0,
5 . 1 . 7 . 08 . 62 ,Dana Desa Sidomulyo ,0,
5 . 1 . 7 . 08 . 63 ,Dana Desa Hargomulyo ,0,
5 . 1 . 7 . 08 . 64 ,Dana Desa Hargorejo ,0,
5 . 1 . 7 . 08 . 65 ,Dana Desa Hargowilis ,0,
5 . 1 . 7 . 08 . 66 ,Dana Desa Kalirejo ,0,
5 . 1 . 7 . 08 . 67 ,Dana Desa Hargotirto ,0,
5 . 1 . 7 . 08 . 68 ,Dana Desa Jatimulyo ,0,
5 . 1 . 7 . 08 . 69 ,Dana Desa Giripurwo ,0,
5 . 1 . 7 . 08 . 70 ,Dana Desa Pendoworejo ,0,
5 . 1 . 7 . 08 . 71 ,Dana Desa Purwosari ,0,
5 . 1 . 7 . 08 . 72 ,Dana Desa Banyuroto ,0,
5 . 1 . 7 . 08 . 73 ,Dana Desa Donomulyo ,0,
5 . 1 . 7 . 08 . 74 ,Dana Desa Wijimulyo ,0,
5 . 1 . 7 . 08 . 75 ,Dana Desa Tanjungharjo ,0,
5 . 1 . 7 . 08 . 76 ,Dana Desa Jatisarono ,0,
5 . 1 . 7 . 08 . 77 ,Dana Desa Kembang ,0,
5 . 1 . 7 . 08 . 78 ,Dana Desa Kebonharjo ,0,
5 . 1 . 7 . 08 . 79 ,Dana Desa Banjarsari ,0,
5 . 1 . 7 . 08 . 80 ,Dana Desa Purwoharjo ,0,
5 . 1 . 7 . 08 . 81 ,Dana Desa Sidoharjo ,0,
5 . 1 . 7 . 08 . 82 ,Dana Desa Gerbosari ,0,
5 . 1 . 7 . 08 . 83 ,Dana Desa Ngargosari ,0,
5 . 1 . 7 . 08 . 84 ,Dana Desa Pagerharjo ,0,
5 . 1 . 7 . 08 . 85 ,Dana Desa Banjararum ,0,
5 . 1 . 7 . 08 . 86 ,Dana Desa Banjarasri ,0,
5 . 1 . 7 . 08 . 87 ,Dana Desa Banjarharjo ,0,
5 . 1 . 7 . 08 . 88 ,Dana Desa Banjaroyo ,0,
5 . 1 . 7 . 08 . 89 ,Dana Desa ,25008702000,
5 . 1 . 8 ,Belanja Tidak Terduga ,5428148030.32,
5 . 1 . 8 . 01 ,Belanja Tak Terduga ,5428148030.32,
5 . 1 . 8 . 01 . 01 ,Belanja Tidak Terduga ,5428148030.32,
5 . 2 ,BELANJA LANGSUNG ,456514433384,
5 . 2 . 1 ,Belanja Pegawai ,49965680112,
5 . 2 . 1 . 01 ,Honorarium PNS ,9405877850,
5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,7271112850,
5 . 2 . 1 . 01 . 02 ,Honorarium Tim Pengadaan Barang Dan Jasa ,433600000,
5 . 2 . 1 . 01 . 04 ,Honorarium Bendahara/Pengurus Barang ,1233630000,
5 . 2 . 1 . 01 . 05 ,Honorarium Penyelenggaraan Kegiatan ,467535000,
5 . 2 . 1 . 02 ,Honorarium Non PNS ,20880062102,
5 . 2 . 1 . 02 . 02 ,Honorarium Pegawai Honorer/Tidak Tetap ,5870343000,
5 . 2 . 1 . 02 . 03 ,Honorarium Harian ,13145733102,
5 . 2 . 1 . 02 . 04 ,Honorarium Tim ,1863986000,
5 . 2 . 1 . 03 ,Uang Lembur ,1014719600,
5 . 2 . 1 . 03 . 01 ,Uang Lembur PNS ,1014719600,
5 . 2 . 1 . 06 ,Honorarium Pelayanan Kesehatan ,781544700,
5 . 2 . 1 . 06 . 01 ,Honorarium Pelayanan Kesehatan ,781544700,
5 . 2 . 1 . 07 ,Belanja Pegawai BLUD ,17883475860,
5 . 2 . 1 . 07 . 01 ,Belanja Pegawai BLUD ,17883475860,
5 . 2 . 2 ,Belanja Barang dan Jasa ,185074225087,
5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,5563559280,
5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,3757642115,
5 . 2 . 2 . 01 . 03 ,Belanja Alat Listrik Dan Elektronik (Lampu Pijar  Battery Kering) ,668903655,
5 . 2 . 2 . 01 . 04 ,Belanja Perangko  Materai Dan Benda Pos Lainnya ,79622000,
5 . 2 . 2 . 01 . 05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih ,627482885,
5 . 2 . 2 . 01 . 06 ,Belanja Bahan Bakar Minyak/Gas ,49243000,
5 . 2 . 2 . 01 . 07 ,Belanja Pengisian Tabung Pemadam Kebakaran ,1500000,
5 . 2 . 2 . 01 . 08 ,Belanja Pengisian Tabung Gas ,13400000,
5 . 2 . 2 . 01 . 09 ,Belanja Peralatan Pendukung Kantor ,21981500,
5 . 2 . 2 . 01 . 10 ,Belanja Peralatan Pendukung Rumah Tangga ,1500000,
5 . 2 . 2 . 01 . 11 ,Belanja BBM/Gas dan pelumas Peralatan Bermesin/Bermotor ,150000,
5 . 2 . 2 . 01 . 12 ,Belanja Peralatan Pendukung Pengobatan ,235267700,
5 . 2 . 2 . 01 . 13 ,Belanja alat peraga dan praktik sekolah ,55993575,
5 . 2 . 2 . 01 . 14 ,Belanja Pendukung Perlengkapan Lalu Lintas ,1400000,
5 . 2 . 2 . 01 . 15 ,Belanja Perawatan Kesehatan ,14442750,
5 . 2 . 2 . 01 . 16 ,Belanja Penunjang Pemeriksaan Laboratorium Kesehatan ,19929800,
5 . 2 . 2 . 01 . 17 ,Belanja Pendukung Pengobatan ,2400000,
5 . 2 . 2 . 01 . 19 ,Belanja Bahan Praktek Sekolah ,4440300,
5 . 2 . 2 . 01 . 20 ,Belanja Peralatan Penunjang Pemeriksaan ,8260000,
5 . 2 . 2 . 02 ,Belanja Bahan/Material ,22929810784,
5 . 2 . 2 . 02 . 01 ,Belanja Bahan Baku Bangunan ,20413145037,
5 . 2 . 2 . 02 . 02 ,Belanja Bahan/Bibit Tanaman ,138380000,
5 . 2 . 2 . 02 . 04 ,Belanja Bahan Obat-Obatan ,2106678697,
5 . 2 . 2 . 02 . 05 ,Belanja Bahan Kimia dan Pupuk ,43240500,
5 . 2 . 2 . 02 . 06 ,Belanja Bahan Percontohan ,152230850,
5 . 2 . 2 . 02 . 07 ,Belanja Bibit/Benih Ikan ,882000,
5 . 2 . 2 . 02 . 08 ,Belanja Bahan Peralatan Diklat/Kursus ,66503700,
5 . 2 . 2 . 02 . 10 ,Belanja Persediaan Makanan Pokok ,8750000,
5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,16889775238,
5 . 2 . 2 . 03 . 01 ,Belanja Telepon ,446782000,
5 . 2 . 2 . 03 . 02 ,Belanja Air ,175850000,
5 . 2 . 2 . 03 . 03 ,Belanja Listrik ,4113591588,
5 . 2 . 2 . 03 . 05 ,Belanja Surat Kabar/Majalah ,127729250,
5 . 2 . 2 . 03 . 06 ,Belanja Kawat/Faksimili/Internet/Intranet/TV Kabel/TV Satelit ,563340000,
5 . 2 . 2 . 03 . 07 ,Belanja Paket/Pengiriman ,2210000,
5 . 2 . 2 . 03 . 08 ,Belanja Sertifikasi ,80000000,
5 . 2 . 2 . 03 . 13 ,Belanja Dokumentasi ,116004000,
5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,118447500,
5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,461125000,
5 . 2 . 2 . 03 . 16 ,Belanja Pelayanan Kesehatan ,9004542000,
5 . 2 . 2 . 03 . 20 ,Belanja Rehabilitasi/Visum ,4000000,
5 . 2 . 2 . 03 . 21 ,Belanja Pengurusan Hak Kekayaan Intelektual ,8000000,
5 . 2 . 2 . 03 . 23 ,Belanja Jasa Analisa/Pemeriksaan Laboratorium ,100404150,
5 . 2 . 2 . 03 . 24 ,Belanja Jasa Pemungut Retribusi ,542261250,
5 . 2 . 2 . 03 . 25 ,Belanja Jasa Penyelesaian Perkara ,85000000,
5 . 2 . 2 . 03 . 26 ,Belanja Jasa Event Organizer/Atraksi Kesenian ,316725000,
5 . 2 . 2 . 03 . 27 ,Belanja Jasa Kebersihan Kantor ,244260000,
5 . 2 . 2 . 03 . 28 ,Belanja Iuran Kerjasama ,61000000,
5 . 2 . 2 . 03 . 29 ,Belanja Jasa Komunikasi ,9894000,
5 . 2 . 2 . 03 . 30 ,Belanja Jasa Pengamanan ,9006000,
5 . 2 . 2 . 03 . 32 ,Belanja Jasa Uji Kesehatan ,63800000,
5 . 2 . 2 . 03 . 34 ,Belanja Jasa Rias ,1800000,
5 . 2 . 2 . 03 . 36 ,Belanja Jasa Penyusunan Naskah Akademik ,150000000,
5 . 2 . 2 . 03 . 37 ,Belanja Retribusi/Pajak ,50510000,
5 . 2 . 2 . 03 . 38 ,Belanja Jasa Pengolahan Limbah ,33493500,
5 . 2 . 2 . 04 ,Belanja Premi Asuransi ,42136000,
5 . 2 . 2 . 04 . 03 ,Belanja Premi Asuransi Jiwa ,42136000,
5 . 2 . 2 . 05 ,Belanja Perawatan Kendaraan Bermotor ,5559930715,
5 . 2 . 2 . 05 . 01 ,Belanja Jasa Service ,212978000,
5 . 2 . 2 . 05 . 02 ,Belanja Penggantian Suku Cadang ,1172834600,
5 . 2 . 2 . 05 . 03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,3901102305,
5 . 2 . 2 . 05 . 04 ,Belanja Jasa KIR ,7660000,
5 . 2 . 2 . 05 . 05 ,Belanja Pajak Kendaraan Bermotor ,265355810,
5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,4585210009,
5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1951926875,
5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2633283134,
5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1880582250,
5 . 2 . 2 . 07 . 01 ,Belanja Sewa Rumah Jabatan/Rumah Dinas ,6000000,
5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,1848382250,
5 . 2 . 2 . 07 . 03 ,Belanja Sewa Ruang Rapat/Pertemuan ,26200000,
5 . 2 . 2 . 08 ,Belanja Sewa Sarana Mobilitas ,331460000,
5 . 2 . 2 . 08 . 01 ,Belanja Sewa Sarana Mobilitas Darat ,291460000,
5 . 2 . 2 . 08 . 02 ,Belanja Sewa Sarana Mobilitas Air ,40000000,
5 . 2 . 2 . 09 ,Belanja Sewa Alat Berat ,5000000,
5 . 2 . 2 . 09 . 02 ,Belanja Sewa Buldoser ,5000000,
5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,988652450,
5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,108593750,
5 . 2 . 2 . 10 . 02 ,Belanja Sewa Komputer Dan Printer ,319200000,
5 . 2 . 2 . 10 . 04 ,Belanja Sewa Generator ,10000000,
5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,214925000,
5 . 2 . 2 . 10 . 06 ,Belanja Sewa Pakaian Adat/Tradisional ,69770000,
5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,166425200,
5 . 2 . 2 . 10 . 08 ,Belanja Sewa Panggung ,27988500,
5 . 2 . 2 . 10 . 09 ,Belanja Sewa Perlengkapan dan Peralatan Kantor Lain ,71750000,
5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,11386473120,
5 . 2 . 2 . 11 . 01 ,Belanja Makanan Dan Minuman Harian Pegawai ,1142274225,
5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,6003453395,
5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,631126500,
5 . 2 . 2 . 11 . 04 ,Belanja makanan dan minuman pelatihan  sosialisasi  penyuluhan ,2551670000,
5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan minuman pasien ,60000000,
5 . 2 . 2 . 11 . 06 ,Belanja Makanan dan Minuman Tambahan bagi Balita  Anak Sekolah dan Lansia ,891577000,
5 . 2 . 2 . 11 . 07 ,Belanja Makanan dan Minuman Harian Umum ,106372000,
5 . 2 . 2 . 12 ,Belanja Pakaian Dinas dan Atributnya ,1668200400,
5 . 2 . 2 . 12 . 01 ,Belanja Pakaian Dinas KDH Dan WKDH ,6000000,
5 . 2 . 2 . 12 . 02 ,Belanja Pakaian Sipil Harian (PSH) ,214000000,
5 . 2 . 2 . 12 . 03 ,Belanja Pakaian Sipil Lengkap (PSL) ,7600000,
5 . 2 . 2 . 12 . 04 ,Belanja Pakaian Dinas Harian (PDH) ,1327900000,
5 . 2 . 2 . 12 . 06 ,Belanja Pakaian Dinas Sipil Resmi (PSR) ,11200400,
5 . 2 . 2 . 12 . 07 ,Belanja Kelengkapan Pakaian DInas ,101500000,
5 . 2 . 2 . 13 ,Belanja Pakaian Kerja ,94887700,
5 . 2 . 2 . 13 . 01 ,Belanja Pakaian Kerja Lapangan ,62180200,
5 . 2 . 2 . 13 . 02 ,Belanja Pakaian Kerja Lapangan dan Atributnya ,32707500,
5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,187024000,
5 . 2 . 2 . 14 . 02 ,Belanja Pakaian Adat Daerah ,6800000,
5 . 2 . 2 . 14 . 03 ,Belanja Pakaian Batik Tradisional ,26500000,
5 . 2 . 2 . 14 . 04 ,Belanja Pakaian Olahraga ,82305000,
5 . 2 . 2 . 14 . 06 ,Belanja Pakaian Paskibra/Tonti ,71419000,
5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,12549440000,
5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,2210382975,
5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,10339057025,
5 . 2 . 2 . 16 ,Belanja Beasiswa Pendidikan PNS ,30000000,
5 . 2 . 2 . 16 . 03 ,Belanja Beasiswa Tugas Belajar S2 ,30000000,
5 . 2 . 2 . 17 ,Belanja kursus  pelatihan  sosialisasi dan bimbingan teknis PNS ,2692299000,
5 . 2 . 2 . 17 . 01 ,Belanja Kursus-Kursus Singkat/Pelatihan ,1986299000,
5 . 2 . 2 . 17 . 02 ,Belanja Sosialisasi ,10000000,
5 . 2 . 2 . 17 . 03 ,Belanja Bimbingan Teknis ,696000000,
5 . 2 . 2 . 20 ,Belanja Pemeliharaan ,1286843240,
5 . 2 . 2 . 20 . 04 ,Belanja Pemeliharan Peralatan dan Mesin ,111201000,
5 . 2 . 2 . 20 . 05 ,Belanja Pemeliharan Gedung dan Bangunan ,324799740,
5 . 2 . 2 . 20 . 06 ,Belanja Pemeliharan Aset Tetap Lainnya ,8732500,
5 . 2 . 2 . 20 . 07 ,Belanja Pemeliharaan Perlengkapan Kantor ,181630000,
5 . 2 . 2 . 20 . 08 ,Belanja Pemeliharaan Peralatan Gedung Kantor ,313290000,
5 . 2 . 2 . 20 . 09 ,Belanja Pemeliharaan Alat Pengatur Lalu Lintas ,70000000,
5 . 2 . 2 . 20 . 19 ,Belanja Pemeliharaan Bangunan/Sarana Prasarana RTH ,30000000,
5 . 2 . 2 . 20 . 21 ,Belanja Pemeliharaan Lampu Penerangan Jalan Umum ,165000000,
5 . 2 . 2 . 20 . 22 ,Belanja Pemeliharaan Alat Pengujian Kendaraan Bermotor ,43500000,
5 . 2 . 2 . 20 . 23 ,Belanja Pemeliharaan Alat-Alat Rumah Tangga ,500000,
5 . 2 . 2 . 20 . 25 ,Belanja Pemeliharaan Alat-Alat Komunikasi ,3190000,
5 . 2 . 2 . 20 . 26 ,Belanja Pemeliharaan Alat-Alat Laboratorium ,16500000,
5 . 2 . 2 . 20 . 27 ,Belanja Pemeliharaan Software/Aplikasi ,15000000,
5 . 2 . 2 . 20 . 28 ,Belanja Pemeliharaan Alat Kesehatan ,3500000,
5 . 2 . 2 . 21 ,Belanja Jasa Konsultansi ,3111869200,
5 . 2 . 2 . 21 . 01 ,Belanja Jasa Konsultansi Penelitian ,46500000,
5 . 2 . 2 . 21 . 02 ,Belanja Jasa Konsultansi Perencanaan ,2801669600,
5 . 2 . 2 . 21 . 03 ,Belanja Jasa Konsultansi Pengawasan ,240299600,
5 . 2 . 2 . 21 . 04 ,Belanja Jasa Konsultansi Aplikasi/Software ,23400000,
5 . 2 . 2 . 23 ,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga ,24821409800,
5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,16314894800,
5 . 2 . 2 . 23 . 02 ,Belanja Barang Yang Akan Diserahkan Kepada Pihak Ketiga ,8506515000,
5 . 2 . 2 . 26 ,Belanja Sarana Prasarana Lalu Lintas dan Angkutan Jalan ,156184001,
5 . 2 . 2 . 26 . 01 ,Belanja Perlengkapan Jalan ,156184001,
5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,3099957000,
5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,3099957000,
5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,476859000,
5 . 2 . 2 . 28 . 01 ,Belanja Hadiah Atas Prestasi ,439359000,
5 . 2 . 2 . 28 . 02 ,Belanja Hadiah Atas Penghargaan ,37500000,
5 . 2 . 2 . 29 ,Belanja Jasa Produksi ,4500000,
5 . 2 . 2 . 29 . 02 ,Dana Pembinaan BUKP Kabupaten Kulon Progo ,4500000,
5 . 2 . 2 . 32 ,Belanja Barang dan Jasa BLUD ,64732161900,
5 . 2 . 2 . 32 . 01 ,Belanja Barang dan Jasa BLUD ,64732161900,
5 . 2 . 3 ,Belanja Modal ,221474528185,
5 . 2 . 3 . 11 ,Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Gedung ,348725200,
5 . 2 . 3 . 11 . 02 ,Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Gedung Perdagangan/Perusahaan ,108456200,
5 . 2 . 3 . 11 . 04 ,Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Tempat Kerja/Jasa ,112944250,
5 . 2 . 3 . 11 . 05 ,Belanja Modal Tanah - Pengadaan Tanah Kosong ,127324750,
5 . 2 . 3 . 13 ,Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Bukan Gedung ,17060244545,
5 . 2 . 3 . 13 . 07 ,Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Jalan ,14674576300,
5 . 2 . 3 . 13 . 08 ,Belanja Modal Tanah - Pengadaan Tanah Untuk Bangunan Air ,2385668245,
5 . 2 . 3 . 16 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat-alat Bantu ,807516369,
5 . 2 . 3 . 16 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Compressor ,15000000,
5 . 2 . 3 . 16 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Electric Generating Set ,773366369,
5 . 2 . 3 . 16 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Pompa ,19150000,
5 . 2 . 3 . 17 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Angkutan Darat Bermotor ,2679452735,
5 . 2 . 3 . 17 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Dinas Bermotor Perorangan ,441451975,
5 . 2 . 3 . 17 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Angkutan Barang ,163300250,
5 . 2 . 3 . 17 . 04 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Khusus ,544147460,
5 . 2 . 3 . 17 . 05 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Beroda Dua ,1382474350,
5 . 2 . 3 . 17 . 06 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Beroda Tiga ,148078700,
5 . 2 . 3 . 18 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Angkutan Darat Tak Bermotor ,5500000,
5 . 2 . 3 . 18 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Kendaraan Bermotor Angkutan Barang ,5500000,
5 . 2 . 3 . 22 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Bengkel Bermesin ,57994950,
5 . 2 . 3 . 22 . 04 ,Belanja Modal Peralatan dan Mesin - Perkakas Bengkel Service ,57994950,
5 . 2 . 3 . 24 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Ukur ,67980000,
5 . 2 . 3 . 24 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Ukur Universal ,6680000,
5 . 2 . 3 . 24 . 09 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Ukur Lainnya ,6000000,
5 . 2 . 3 . 24 . 10 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Timbangan/Blora ,55300000,
5 . 2 . 3 . 25 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pengolahan ,25321500,
5 . 2 . 3 . 25 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pengolahan Tanah dan Tanaman ,25321500,
5 . 2 . 3 . 26 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pemeliharaan Tanaman/Alat Penyimpan ,132735000,
5 . 2 . 3 . 26 . 01 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pemeliharaan Tanaman ,122735000,
5 . 2 . 3 . 26 . 03 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Penyimpanan ,10000000,
5 . 2 . 3 . 27 ,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor ,279216725,
