Judul ,Penjabarn Anggaran Pendapatan dan Belanja Daerah,,
2.06.1.15.01.18.06.5.2.2.06.001. ,Belanja Cetak ,270000, Cetak blangko 270000.00
2.06.1.15.01.18.06.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1000000, Fotocopy Kegiatan 1000000.00
2.06.1.15.01.18.06.5.2.2.11. ,Belanja Makanan dan Minuman ,1100000,
2.06.1.15.01.18.06.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1100000, Makan. Minum dan snek rapat 1100000.00
2.06.1.15.01.18.06.5.2.2.15. ,Belanja Perjalanan Dinas ,5740000,
2.06.1.15.01.18.06.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,5740000, Golongan IV 720000.00 Golongan III 4300000.00 Golongan II 720000.00
2.06.1.15.01.18.07. ,PENYELENGGARAAN KEMETROLOGIAN DAERAH ,22352000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: PAD.  DAU.
2.06.1.15.01.18.07.5.2.1. ,BELANJA PEGAWAI ,9050000,
2.06.1.15.01.18.07.5.2.1.01. ,Honorarium PNS ,9050000,
2.06.1.15.01.18.07.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,9050000, Pembina 600000.00 Penasehat 550000.00 Pengarah 500000.00 Ketua 450000.00 Sekretaris 400000.00 Anggota 5950000.00 Staf Sekretariat 600000.00
2.06.1.15.01.18.07.5.2.2. ,BELANJA BARANG DAN JASA ,13302000,
2.06.1.15.01.18.07.5.2.2.01. ,Belanja Bahan Pakai Habis ,1200000,
2.06.1.15.01.18.07.5.2.2.01.001. ,Belanja alat tulis kantor ,1200000, Alat Tulis Kantor 1200000.00
2.06.1.15.01.18.07.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1922000,
2.06.1.15.01.18.07.5.2.2.06.001. ,Belanja Cetak ,800000, Cetak Blangko 800000.00
2.06.1.15.01.18.07.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1122000, Fotocopy 1122000.00
2.06.1.15.01.18.07.5.2.2.11. ,Belanja Makanan dan Minuman ,2200000,
2.06.1.15.01.18.07.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,2200000, Belanja makan. minum dan snack rapat 2200000.00
2.06.1.15.01.18.07.5.2.2.15. ,Belanja Perjalanan Dinas ,7980000,
2.06.1.15.01.18.07.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,7980000, Golongan IV 1440000.00 Golongan III 5100000.00 Golongan II 1440000.00
2.06.1.15.01.18.08. ,PENGAWASAN CUKAI ROKOK ,60000000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.06.1.15.01.18.08.5.2.1. ,BELANJA PEGAWAI ,15825000,
2.06.1.15.01.18.08.5.2.1.01. ,Honorarium PNS ,15825000,
2.06.1.15.01.18.08.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,15825000, Pembina 1050000.00 Penasehat 975000.00 Pengarah 900000.00 Ketua 825000.00 Sekretaris 750000.00 Anggota 10125000.00 Staf sekretariat 1200000.00
2.06.1.15.01.18.08.5.2.2. ,BELANJA BARANG DAN JASA ,44175000,
2.06.1.15.01.18.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,1175000,
2.06.1.15.01.18.08.5.2.2.01.001. ,Belanja alat tulis kantor ,1175000, Alat Tulis Kantor 1175000.00
2.06.1.15.01.18.08.5.2.2.02. ,Belanja Bahan/Material ,10000000,
2.06.1.15.01.18.08.5.2.2.02.006. ,Belanja bahan praktek KBM ,10000000, Perlengkapan peserta Peserta 10000000.00
2.06.1.15.01.18.08.5.2.2.03. ,Belanja Jasa Kantor ,5000000,
2.06.1.15.01.18.08.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,5000000, Transport peserta 5000000.00
2.06.1.15.01.18.08.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2000000,
2.06.1.15.01.18.08.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,2000000, Fotocopy Materi 800000.00 Fotocopy 1200000.00
2.06.1.15.01.18.08.5.2.2.11. ,Belanja Makanan dan Minuman ,8800000,
2.06.1.15.01.18.08.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,8800000, Makan. Minum dan snek rapat 2200000.00 Makan dan minum Snek peserta dan instruktur 6600000.00
2.06.1.15.01.18.08.5.2.2.15. ,Belanja Perjalanan Dinas ,10000000,
2.06.1.15.01.18.08.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,10000000, Golongan IV 1440000.00 Golongan III 6000000.00 Golongan II 2560000.00
2.06.1.15.01.18.08.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,7200000,
2.06.1.15.01.18.08.5.2.2.23.001. ,Belanja jasa narasumber ,7200000, Honor narasumber/PNS 6400000.00 Transport narasumber/PNS 800000.00
2.07.1.15.01.15. ,PROGRAM PENGEMBANGAN INDUSTRI KECIL ,1159114000, MENENGAH
2.07.1.15.01.15.01. ,PENDAMPINGAN INDUSTRI KECIL DAN MENENGAH ,210312500,Lokasi Kegiatan: Kab Gunungkidul TERHADAP PEMANFAATAN SUMBER DAYA Sumber Dana: PAD.  Bagi Hasil Pajak Prov.
2.07.1.15.01.15.01.5.2.1. ,BELANJA PEGAWAI ,600000,
2.07.1.15.01.15.01.5.2.1.01. ,Honorarium PNS ,600000,
2.07.1.15.01.15.01.5.2.1.01.004. ,Honorarium Moderator ,600000, Moderator (Asosiasi) 600000.00
2.07.1.15.01.15.01.5.2.2. ,BELANJA BARANG DAN JASA ,209712500,
2.07.1.15.01.15.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,1600000,
2.07.1.15.01.15.01.5.2.2.01.001. ,Belanja alat tulis kantor ,1100000, ATK Gelar Produk Jakarta Apkasi 100000.00 ATK Kegiatan Asosiasi 600000.00 ATK Sekretariat Dekranas 400000.00
2.07.1.15.01.15.01.5.2.2.01.008. ,Belanja Dokumentasi ,400000, Dokumentasi gelar produk Jakarta 200000.00 Dokumentasi Gelar produk kabupaten/ Asosiasi 100000.00 Dokumentasi Dekranas 100000.00
2.07.1.15.01.15.01.5.2.2.01.009. ,Belanja Dekorasi ,100000, Spanduk Gelar produk Jakarta 100000.00
2.07.1.15.01.15.01.5.2.2.02. ,Belanja Bahan/Material ,4500000,
2.07.1.15.01.15.01.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,4500000, Perlengkapan peserta (asosiasi) 4500000.00
2.07.1.15.01.15.01.5.2.2.03. ,Belanja Jasa Kantor ,6450000,
2.07.1.15.01.15.01.5.2.2.03.017. ,Belanja Jasa Kebersihan ,1200000, Jasa kebersihan Dekranas 1200000.00
2.07.1.15.01.15.01.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,5250000, Transport peserta (asosiasi) 4500000.00 Transport narasumber (asosiasi) 750000.00
2.07.1.15.01.15.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,
2.07.1.15.01.15.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1000000, Fotocopy Gelar Produk Jakarta 200000.00 Fotocopy (Asosiasi) 600000.00 Fotocopy (GP Kab Orientasi Desain Jateng Dekranas 200000.00
2.07.1.15.01.15.01.5.2.2.07. ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,70000000,
2.07.1.15.01.15.01.5.2.2.07.002. ,Belanja sewa gedung/ruang pertemuan ,70000000, Sewa Stsnd (Gelar Produk) Jakarta dan AMKRI 70000000.00
2.07.1.15.01.15.01.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,15975000,
2.07.1.15.01.15.01.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,15975000, Sewa Mobil PP (Gelar Produk) Jakarta APKASI 9975000.00 Sewa Mobil PP (Orientasi Desain Dekranas) 6000000.00
2.07.1.15.01.15.01.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,5000000,
2.07.1.15.01.15.01.5.2.2.10.007. ,Belanja sewa display ,5000000, Sewa display (Gelar Produk) Jakarta 5000000.00
2.07.1.15.01.15.01.5.2.2.11. ,Belanja Makanan dan Minuman ,11187500,
2.07.1.15.01.15.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,11187500, Minum snek rapat Gelar Produk Jakarta 75000.00 Minum snek rapat (Asosiasi) 337500.00 Minum snek rapat sekretariat dekranas 600000.00 Makan Minum rapat Sekretariat Dekranas 800000.00 Makan. Minum di perjalanan (Gelar produk ) Jakarta 1500000.00 Makan. Minum Asosiasi Industri/kerajinan (Peserta. Narasumber. Moderator. 7875000.00 Panitia tamu undangan)
2.07.1.15.01.15.01.5.2.2.15. ,Belanja Perjalanan Dinas ,80200000,
2.07.1.15.01.15.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,12910000, Gelar Produk Kabupaten Gunungkidul 1600000.00 Gol IV (Gelar Produk Jakarta) 480000.00 Gol III (Gelar Produk Jakarta) 800000.00 Gol II (Gelar Produk Jakarta) 320000.00 Gol IV Asosiasi Industri/Kerajinan 600000.00 Gol III Asosiasi Industri/Kerajinan 3000000.00 Gol II Asosiasi Industri/Kerajinan 240000.00 Gol II (Sekretariat Dekranas) 1600000.00 Gol II (Orientasi Desain Jateng Dekranas) 400000.00 Gol IV Asosiasi Industri/Kerajinan ke DIY 240000.00 Gol III Asosiasi Industri/Kerajinan ke DIY 600000.00 Gol II (Sekretariat Dekranas) DIY 2000000.00 Gol III Kesekretariatan Kab 1000000.00 Gol III Orientasi Desain 250000.00 Gol III (GP Jakarta) DIY/Dekranas 180000.00 Gol III Sekretariat DIY 1200000.00
2.07.1.15.01.15.01.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,67290000, Gelar Produk Jakarta 3990000.00 Gol IV /eselon II penginapan 1500000.00 Gol IV /eselon II uang harian 1590000.00 Gol IV /eselon II uang taxi 510000.00 Gol IV /eselon II uang representasi 390000.00 Golongan IV 7700000.00 Penginapan 2800000.00 Uang harian 3710000.00 Uang taxi 1190000.00 Golongan III 7000000.00 Penginapan 2100000.00 Uang harian 3710000.00 Uang taxi 1190000.00 Golongan III 9960000.00 Penginapan 3600000.00 Uang harian 6360000.00 Golongan II 14040000.00 Penginapan 4500000.00 Uang harian 9540000.00 Gol II (Orientasi Desain Jateng Dekranas) 7400000.00 Uang Harian 7400000.00 Gol III (Orientasi Desain Jateng Dekranas) 3700000.00 Uang harian 3700000.00 Tiket 13500000.00
2.07.1.15.01.15.01.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,13800000,
2.07.1.15.01.15.01.5.2.2.23.001. ,Belanja jasa narasumber ,13800000, Narasumber (asosiasi) 10800000.00 Narasumber Asosiasi 3000000.00
2.07.1.15.01.15.02. ,PEMBERIAN KEMUDAHAN IZIN USAHA INDUSTRI ,15094000,Lokasi Kegiatan: Kab Gunungkidul KECIL MENENGAH Sumber Dana: PAD.
2.07.1.15.01.15.02.5.2.2. ,BELANJA BARANG DAN JASA ,15094000,
2.07.1.15.01.15.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,514000,
2.07.1.15.01.15.02.5.2.2.01.001. ,Belanja alat tulis kantor ,514000, HVS 70 gr Ijin TDI 148000.00 Buku print 140000.00 Pita tik 60000.00 Map 14000.00 Buku folio 152000.00
2.07.1.15.01.15.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1400000,
2.07.1.15.01.15.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1400000, Foto copy 1400000.00
2.07.1.15.01.15.02.5.2.2.15. ,Belanja Perjalanan Dinas ,13180000,
2.07.1.15.01.15.02.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,13180000, Pemeriksaan dan Monitoring TDI/IUI Gol III Izin TDI/IUI 4900000.00 Pemeriksaan dan Monitoring TDI/IUI Gol II Izin TDI/IUI 1800000.00 Penagihan Penguatan Modal Gol IV 600000.00 Penagihan Penguatan Modal Gol III 3000000.00 Penagihan Penguatan Modal Gol II 2880000.00
2.07.1.15.01.15.03. ,PENYEDIAAN SARANA INFORMASI YANG DAPAT ,288997500,Lokasi Kegiatan: Kab Gunungkidul DIAKSES MASYARAKAT Sumber Dana: DAU.  Bagi Hasil Pajak Prov.
2.07.1.15.01.15.03.5.2.1. ,BELANJA PEGAWAI ,31200000,
2.07.1.15.01.15.03.5.2.1.01. ,Honorarium PNS ,31200000,
2.07.1.15.01.15.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,30000000, Honorarium pembinaan sentra 30000000.00
2.07.1.15.01.15.03.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,1200000, Pejabat pengadaan barang 600000.00 Pejabat penerima barang 600000.00
2.07.1.15.01.15.03.5.2.2. ,BELANJA BARANG DAN JASA ,257797500,
2.07.1.15.01.15.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,4142500,
2.07.1.15.01.15.03.5.2.2.01.001. ,Belanja alat tulis kantor ,4142500, HVS 70 gr 2220000.00 amplop 300000.00 Map 120000.00 pita tik 225000.00 karbon folio 330000.00 isi staples 130000.00 kwitansi 112500.00 trigonal clip 180000.00 staples 160000.00 map snel hecter 90000.00 blue print 175000.00 tip ex 100000.00
2.07.1.15.01.15.03.5.2.2.02. ,Belanja Bahan/Material ,20000000,
2.07.1.15.01.15.03.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,20000000, Perlengkapan peserta sentra/ATK dan reproduksi 20000000.00
2.07.1.15.01.15.03.5.2.2.03. ,Belanja Jasa Kantor ,25000000,
2.07.1.15.01.15.03.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,25000000, Transport peserta 25000000.00
2.07.1.15.01.15.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,127450000,
2.07.1.15.01.15.03.5.2.2.06.001. ,Belanja Cetak ,126250000, Cetak profil 35000000.00 Cetak liflet 6250000.00 Papan Nama sentra 70000000.00 Pembuatan company profil 15000000.00
2.07.1.15.01.15.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1200000, Fotocopy 1200000.00
2.07.1.15.01.15.03.5.2.2.11. ,Belanja Makanan dan Minuman ,47925000,
2.07.1.15.01.15.03.5.2.2.11.001. ,Belanja makanan dan minuman harian pegawai ,47250000, Makan minum snek peserta pembinaan 47250000.00
2.07.1.15.01.15.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,675000, Makan minum snek rapat 675000.00
2.07.1.15.01.15.03.5.2.2.15. ,Belanja Perjalanan Dinas ,33280000,
2.07.1.15.01.15.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,19080000, Gol IV 3600000.00 Gol III 6000000.00 Gol II 7200000.00 Gol IV Prop DIY 840000.00 Gol III Prop DIY 1440000.00
2.07.1.15.01.15.03.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,14200000, Gol IV 2200000.00 Penginapan 800000.00 Uang harian 1060000.00 Uang taxi 340000.00 Golongan III 4000000.00 Penginapan 1200000.00 Uang harian 2120000.00 Uang taxi 680000.00 Tiket 8000000.00
2.07.1.15.01.15.04. ,PEMBINAAN KEMAMPUAN TEKNOLOGI INDUSTRI ,542690000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: PAD.  DAU.
2.07.1.15.01.15.04.5.2.1. ,BELANJA PEGAWAI ,156245000,
2.07.1.15.01.15.04.5.2.1.01. ,Honorarium PNS ,2000000,
2.07.1.15.01.15.04.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,1200000, Pejabat Pengadaan barang/jasa 600000.00 Pejabat Penerima hasil Pekerjaan 600000.00
2.07.1.15.01.15.04.5.2.1.01.004. ,Honorarium Moderator ,800000, Moderator pelatihan 500000.00 Moderator orientasi lapangan (OL) batik 200000.00 Moderator orientasi lapangan (OL) kerajinan tas 100000.00
2.07.1.15.01.15.04.5.2.1.02. ,Honorarium Non PNS ,154245000,
2.07.1.15.01.15.04.5.2.1.02.001. ,Honorarium Tenaga Kontrak ,154245000, Upah THL penyuluh perindustrian 124245000.00 Honorarium peserta penyuluhan/pembinaan/pelatihan (10x20x6 hari) 30000000.00
2.07.1.15.01.15.04.5.2.2. ,BELANJA BARANG DAN JASA ,386445000,
2.07.1.15.01.15.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,
2.07.1.15.01.15.04.5.2.2.01.001. ,Belanja alat tulis kantor ,500000, ATK 500000.00
2.07.1.15.01.15.04.5.2.2.02. ,Belanja Bahan/Material ,110300000,
2.07.1.15.01.15.04.5.2.2.02.006. ,Belanja bahan praktek KBM ,110300000, Bantuan perlengkapan peserta 5000000.00 Belanja bahan praktek KBM pembinaan kemampuan teknologi industri Mebel Kab 50000000.00 Gunungkidul (IKM Mebel) Belanja bahan praktek KBM pembinaan kemampuan teknologi industri (produk 15000000.00 makanan olahan) di kab Gunungkidul Belanja bahan praktek KBM pembinaan kemampuan teknologi industri (IKM 20000000.00 kerajinan batik kain) kepek. Wonosari dan Kepek Saptosari Belanja bahan praktek KBM pembinaan kemampuan teknologi industri kerajinan 20000000.00 (IKM Wuwung seng) di grogol. sambirejo. Ngawen cinderamata 300000.00
2.07.1.15.01.15.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1100000,
2.07.1.15.01.15.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1100000, Fotocopy materi diklat 600000.00 Fotocopy dan jilid laporan 500000.00
2.07.1.15.01.15.04.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,46000000,
2.07.1.15.01.15.04.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,46000000, Sewa sarana mobilitas darat dalam rangka pelaksanaan orientasi lapangan 30000000.00 Sewa sarana mobilitas kunjungan industri di DIY (8 kali) 16000000.00
2.07.1.15.01.15.04.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,6500000,
2.07.1.15.01.15.04.5.2.2.10.001. ,Belanja sewa meja/kursi/tenda/sound sistem/generator ,6500000, Sewa perlengkapan 1500000.00 Sewa peralatan praktek 5000000.00
2.07.1.15.01.15.04.5.2.2.11. ,Belanja Makanan dan Minuman ,35665000,
2.07.1.15.01.15.04.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,35665000, Minum snek rapat persiapan (10 kegtn x 10 org) 375000.00 Makan Minum snek rapat pengadaan barang dan jasa (8 x 7 orang) 1540000.00 Makan Minum snek pelaksanaan diklat 28350000.00 Minum snek rapat tenaga harian lepas (12 x 4 x 15) 5400000.00
2.07.1.15.01.15.04.5.2.2.15. ,Belanja Perjalanan Dinas ,150480000,
2.07.1.15.01.15.04.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,40960000, Golongan III ke DIY 1980000.00 Persiapan. pelaksanaan diklat dan pendampingan THL 16220000.00 Golongan IV 900000.00 Golongan III 13200000.00 Golongan II 2120000.00 Monitoring dan Evaluasi 1640000.00 Golongan IV 600000.00 Golongan III 800000.00 Golongan II 240000.00 Perjalanan dinas dalam daerah THL Golongan II 21120000.00
2.07.1.15.01.15.04.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,109520000, Gol IV Eselon II 4230000.00 Penginapan 1500000.00 Uang harian 1440000.00 Uang taxi 900000.00 Representasi 390000.00 Gol IV 8220000.00 Penginapan 1200000.00 Uang harian 4320000.00 Uang taxi 2700000.00 Gol III 23760000.00 Penginapan 2700000.00 Uang harian 12960000.00 Uang taxi 8100000.00 Gol IV persiapan orientasi lapangan kerajinan batik 1240000.00 Penginapan 400000.00 Uang harian 740000.00 Uang taxi 100000.00 Gol III persiapan orientasi lapangan kerajinan batik 2380000.00 Penginapan 600000.00 Uang harian 1480000.00 Uang taxi 300000.00 Gol IV eselon II pelaksanaan orientasi lapangan kerajinan batik 3000000.00 Penginapan 1500000.00 Uang harian 1110000.00 Representasi 390000.00 Gol IV  pelaksanaan orientasi lapangan kerajinan batik 2310000.00 Penginapan 1200000.00 Uang harian 1110000.00 Gol III pelaksanaan orientasi lapangan kerajinan batik 12060000.00 Penginapan 5400000.00 Uang harian 6660000.00 Golongan II pelaksanaan orientasi lapangan kerajinan batik 22320000.00 Penginapan 9000000.00 Uang harian 13320000.00 Tiket 30000000.00
2.07.1.15.01.15.04.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,35900000,
2.07.1.15.01.15.04.5.2.2.23.001. ,Belanja jasa narasumber ,35900000, Honor Tenaga Instruktur PNS (10 x 18 Jpl) 18000000.00 Honor tenaga instruktur Non PNS 15000000.00 Transport Tenaga Instruktur 1250000.00 Honorarium tenaga instruktur non PNS OL 1600000.00 Transport Tenaga Instruktur (OL) 50000.00
2.07.1.15.01.15.05. ,PENGUATAN KEMAMPUAN INDUSTRI BERBASIS  ,102020000,Lokasi Kegiatan: Kab Gunungkidul TEKNOLOGI Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.07.1.15.01.15.05.5.2.1. ,BELANJA PEGAWAI ,600000,
2.07.1.15.01.15.05.5.2.1.01. ,Honorarium PNS ,600000,
2.07.1.15.01.15.05.5.2.1.01.004. ,Honorarium Moderator ,600000, Moderator Workshop 200000.00 Moderator magang 400000.00
2.07.1.15.01.15.05.5.2.2. ,BELANJA BARANG DAN JASA ,101420000,
2.07.1.15.01.15.05.5.2.2.02. ,Belanja Bahan/Material ,8700000,
2.07.1.15.01.15.05.5.2.2.02.006. ,Belanja bahan praktek KBM ,8700000, Kelengkapan peserta workshop 600000.00 Cindera mata 600000.00 Bahan praktek magang 7500000.00
2.07.1.15.01.15.05.5.2.2.03. ,Belanja Jasa Kantor ,500000,
2.07.1.15.01.15.05.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,500000, Transport peserta workshop 500000.00
2.07.1.15.01.15.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,320000,
2.07.1.15.01.15.05.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,320000, Fotocopy matero workshop 100000.00 Fotocopy materi magang 100000.00 Fotocopy laporan danjilid (5 buah) 120000.00
2.07.1.15.01.15.05.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,30000000,
2.07.1.15.01.15.05.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,30000000, Sewa mobil pelaksanaan magang 30000000.00
2.07.1.15.01.15.05.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,3000000,
2.07.1.15.01.15.05.5.2.2.10.001. ,Belanja sewa meja/kursi/tenda/sound sistem/generator ,3000000, Sewa perlengkapan dan peralatan magang (ATBM 20 unit) 3000000.00
2.07.1.15.01.15.05.5.2.2.11. ,Belanja Makanan dan Minuman ,3920000,
2.07.1.15.01.15.05.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,3920000, Makan minum snek workshop 770000.00 Minum snek rapat persiapan workshop 150000.00 makan Minum perjalanan magang (2 hari x 3 x 20) 3000000.00
2.07.1.15.01.15.05.5.2.2.15. ,Belanja Perjalanan Dinas ,50530000,
2.07.1.15.01.15.05.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,600000, Golongan IV 120000.00 Golongan III 400000.00 Golongan II 80000.00
2.07.1.15.01.15.05.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,49930000, Gol IV Persiapan magang 1140000.00 Penginapan 400000.00 Uang harian 740000.00 Gol III persiapan magang 2080000.00 Penginapan 600000.00 Uang harian 1480000.00 Gol IV Eselon II Pelaksanaan Magang 3000000.00 Penginapan 1500000.00 Uang harian 1110000.00 Representasi 390000.00 Gol IV Pelaksanaan Magang 2310000.00 Penginapan 1200000.00 Uang harian 1110000.00 Gol III Pelaksanaan magang 16080000.00 Penginapan 7200000.00 Uang harian 8880000.00 Gol II Pelaksanaan magang 22320000.00 Penginapan 9000000.00 Uang harian 13320000.00 Tiket 3000000.00
2.07.1.15.01.15.05.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,4450000,
2.07.1.15.01.15.05.5.2.2.23.001. ,Belanja jasa narasumber ,4450000, Narasumber PNS workshop 500000.00 Narasumber Non PNS workshop 1200000.00 Tenaga instruktur magang 2200000.00 Narasumber PNS (Magang) 400000.00 Transport narasumber Non PNS 150000.00
,JUMLAH BELANJA ,8639466050,
,SURPLUS/(DEFISIT) ,-8639466050,
