Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.17 . 1.17.01 . 16.06 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,0,766500,7665,0,"Belanja Makan dan Minum Pelaksanaan Kegiatan
Belanja Snack dan Minum Pelaksanaan Kegiatan29 dooz x 8.500^00 = 246.500^0026 porsi x 20.000^00 = 520.000^00"
1.17 . 1.17.01 . 16.06 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,1500000,4500000,3000000,200,
1.17 . 1.17.01 . 16.06 . 5.2.2.34.02 ,Honorarium Yuri Perlombaan ,1500000,4500000,3000000,200,"Honorarium Yuri Perlombaan
Honorarium Yuri3 ok x 1.500.000^00 = 4.500.000^00"
1.17 . 1.17.01 . 16.06 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,14000000,14000000,0,0,
1.17 . 1.17.01 . 16.06 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,14000000,14000000,0,0,"Uang untuk diberikan kepada pihak ketiga/masyarakat
Hadiah Juara I1 org x 3.000.000^00 = 3.000.000^00
Hadiah Juara 21 org x 2.500.000^00 = 2.500.000^00
Hadiah Juara 31 org x 2.000.000^00 = 2.000.000^00
Hadiah Juara Harapan 11 org x 1.500.000^00 = 1.500.000^00
Hadiah Juara Harapan 21 org x 1.250.000^00 = 1.250.000^00
Hadiah Juara Harapan 31 org x 1.250.000^00 = 1.250.000^00H
adiah Karya Foto Terpilih5 org x 500.000^00 = 2.500.000^00"
1.17 . 1.17.01 . 16.11 ,Pendukungan Pengelolaan Museum dan Taman Budaya Di Daerah,40000000,43795000,3795000,9.49,"Sumber Dana : 
Lokasi Kegiatan : Bantul"
1.17 . 1.17.01 . 16.11 . 5.2.1 ,Belanja Pegawai ,1560000,1560000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.1.01 ,Honorarium PNS ,1560000,1560000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1560000,1560000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Pengarah1 ok x 180.000^00 = 180.000^00
Ketua1 ok x 170.000^00 = 170.000^00
Sekretaris1 ok x 160.000^00 = 160.000^00
Anggota7 ok x 150.000^00 = 1.050.000^00"
1.17 . 1.17.01 . 16.11 . 5.2.2 ,Belanja Barang dan Jasa ,38440000,42235000,3795000,9.87,
1.17 . 1.17.01 . 16.11 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2927500,4427500,1500000,51.24,
1.17 . 1.17.01 . 16.11 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2927500,4427500,1500000,51.24,"Belanja ATK
Pembelian Alat Tulis1 ls x 1.907.500^00 = 1.907.500^00
ATK Peserta140 paket x 18.000^00 = 2.520.000^00"
1.17 . 1.17.01 . 16.11 . 5.2.2.03 ,Belanja Jasa Kantor ,1100000,1100000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.03.08 ,Belanja Sertifikasi ,600,600000,0,0,Belanja Sertifikat150 lbr x 4.000^00 = 600.000^00
1.17 . 1.17.01 . 16.11 . 5.2.2.03.13 ,Belanja Dokumentasi ,200,200000,0,0,Belanja Dokumentasi1 paket x 200.000^00 = 200.000^00
1.17 . 1.17.01 . 16.11 . 5.2.2.03.15 ,Belanja Publikasi ,300,300000,0,0,Belanja Publikasi1 paket x 300.000^00 = 300.000^00
1.17 . 1.17.01 . 16.11 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,400,400000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,400,400000,0,0,Belanja PenggandaanPenggandaan2^000 lbr x 200^00 = 400.000^00
1.17 . 1.17.01 . 16.11 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,5000000,5000000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,5000000,5000000,0,0,"Belanja Sewa Gedung/Kantor/Tempat
Belanja Sewa Gedung/Kantor/Tempat Museum dan atau Cagar Budaya4 tempat x 1.250.000^00 = 5.000.000^00"
1.17 . 1.17.01 . 16.11 . 5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,7500000,7500000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,7500000,7500000,0,0,Belanja Sewa Sarana Mobilitas Darat5 unit x 1.500.000^00 = 7.500.000^00
1.17 . 1.17.01 . 16.11 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,4537500,6832500,2295000,50.58,
1.17 . 1.17.01 . 16.11 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1125000,1275000,150,13.33,"Belanja Makanan dan Minuman Rapat
Belanja Snack Minum Rapat150 dooz x 8.500^00 = 1.275.000^00"
1.17 . 1.17.01 . 16.11 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,3412500,5557500,2145000,62.86,"Belanja Makan dan Minum Pelaksanaan Kegiatan
Belanja Snack Minum Kegiatan195 dooz x 8.500^00 = 1.657.500^00
Belanja Makan Minum Kegiatan195 porsi x 20.000^00 = 3.900.000^00"
1.17 . 1.17.01 . 16.11 . 5.2.2.14 ,Belanja Pakaian Khusus Dan Hari-Hari Tertentu ,13125000,13125000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.14.04 ,Belanja Pakaian Olahraga ,13125000,13125000,0,0,Belanja Pakaian Olahraga175 org x 75.000^00 = 13.125.000^00
1.17 . 1.17.01 . 16.11 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1550000,1550000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1550000,1550000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV1 ls x 550.000^00 = 550.000^00
Gol. III1 ls x 1.000.000^00 = 1.000.000^00"
1.17 . 1.17.01 . 16.11 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,2300000,2300000,0,0,
1.17 . 1.17.01 . 16.11 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,2300000,2300000,0,0,"Honorarium Narasumber/Moderator
Honorarium Narasumber4 ok x 500.000^00 = 2.000.000^00
Honorarium Moderator1 ok x 300.000^00 = 300.000^00"
1.17 . 1.17.01 . 16.14 ,Penilaian Obyek Yang Diduga Cagar Budaya ,55000000,55000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Bantul"
1.17 . 1.17.01 . 16.14 . 5.2.1 ,Belanja Pegawai ,48310000,48310000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.1.01 ,Honorarium PNS ,48310000,48310000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,48310000,48310000,0,0,"Honorarium Tim Kegiatan
Pembina1 ok x 180.000^00 = 180.000^00
Ketua1 ok x 170.000^00 = 170.000^00
Sekretaris1 ok x 160.000^00 = 160.000^00
Anggota7 ok x 150.000^00 = 1.050.000^00
HR Tim Pendaftaran
Pengarah5 OB x 750.000^00 = 3.750.000^00
Ketua5 OB x 700.000^00 = 3.500.000^00
Sekretaris5 OB x 650.000^00 = 3.250.000^00
Anggota20 OB x 500.000^00 = 10.000.000^00
HR Tim PenilaiKetua5 OB x 750.000^00 = 3.750.000^00
Sekretaris5 OB x 750.000^00 = 3.750.000^00
Anggota25 OB x 750.000^00 = 18.750.000^00"
1.17 . 1.17.01 . 16.14 . 5.2.2 ,Belanja Barang dan Jasa ,6690000,6690000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,750,750000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,750,750000,0,0,"Belanja Alat Tulis Kantor
Belanja ATK3 paket x 250.000^00 = 750.000^00"
1.17 . 1.17.01 . 16.14 . 5.2.2.03 ,Belanja Jasa Kantor ,750,750000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.2.03.13 ,Belanja Dokumentasi ,750,750000,0,0,"Belanja Dokumentasi
Dokumentasi3 paket x 250.000^00 = 750.000^00"
1.17 . 1.17.01 . 16.14 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2250000,2250000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2250000,2250000,0,0,Belanja Penggandaan11^250 lbr x 200^00 = 2.250.000^00
1.17 . 1.17.01 . 16.14 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1440000,1440000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1440000,1440000,0,0,"Belanja Makan dan Minum Rapat60 dooz x 17.500^00 = 1.050.000^00
Blanja Snack Minum Rapat52 dooz x 7.500^00 = 390.000^00"
1.17 . 1.17.01 . 16.14 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1500000,1500000,0,0,
1.17 . 1.17.01 . 16.14 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1500000,1500000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV1 ls x 500.000^00 = 500.000^00
Gol. III1 ls x 1.000.000^00 = 1.000.000^00"
2.04 . 1.17.01 . 16 ,Program Pengembangan Destinasi Pariwisata ,1934364300,2601114300,666750000,34.47,
2.04 . 1.17.01 . 16.01 ,Pengembangan Objek Pariwisata Unggulan ,705750000,705750000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
2.04 . 1.17.01 . 16.01 . 5.2.1 ,Belanja Pegawai ,10500000,10500000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.1.01 ,Honorarium PNS ,10500000,10500000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10500000,10500000,0,0,"Honorarium PNS
Tim Pentas Seni15 ok/bjj x 150.000^00 = 2.250.000^00
Tim Lomba Kreatifitas Seni20 bjj x 150.000^00 = 3.000.000^00
Tim Peh Cun15 ok/bjj x 150.000^00 = 2.250.000^00
Tim Festival Koes Plus20 ok/bjj x 150.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2 ,Belanja Barang dan Jasa ,695250000,695250000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2000000,2000000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2000000,2000000,0,0,"Belanja ATK
ATK1 LS x 2.000.000^00 = 2.000.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.02 ,Belanja Bahan/Material ,3000000,3000000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.02.07 ,Belanja Cindera Mata ,3000000,3000000,0,0,Belanja thropy24 bh x 125.000^00 = 3.000.000^00
2.04 . 1.17.01 . 16.01 . 5.2.2.03 ,Belanja Jasa Kantor ,22225000,22225000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.03.13 ,Belanja Dokumentasi ,5975000,5975000,0,0,"Dokumentas foto kegiatan
Foto Pentas Seni43 kali x 75.000^00 = 3.225.000^00
Foto Lomba kreatifitas seni 20141 kali x 300.000^00 = 300.000^00
Foto Festival Koes Plus1 kali x 450.000^00 = 450.000^00
Shooting Festival Koes Plus1 kali x 2.000.000^00 = 2.000.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.03.15 ,Belanja Publikasi ,16250000,16250000,0,0,"Spanduk25 bh x 150.000^00 = 3.750.000^00
Selebaran/brosur4 rim x 250.000^00 = 1.000.000^00
Baliho10 bh x 650.000^00 = 6.500.000^00
Media1 ls x 5.000.000^00 = 5.000.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2695000,2695000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2695000,2695000,0,0,"Belanja foto copy
Cetak undangan150 bh x 2.000^00 = 300.000^00
Cetak ID Card dan Stiker250 bh x 2.000^00 = 500.000^00
Foto Copy Kegiatan Event wisata15^160 lbr x 125^00 = 1.895.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,51600000,51600000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.10.01 ,Belanja Sewa Meja Kursi ,2250000,2250000,0,0,"Sewa meja kursi
Meja kursi5 paket x 450.000^00 = 2.250.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.10.04 ,Belanja Sewa Generator ,10000000,10000000,0,0,Belanja sewa generator5 unit x 2.000.000^00 = 10.000.000^00
2.04 . 1.17.01 . 16.01 . 5.2.2.10.05 ,Belanja Sewa Tenda/panggung/tikar/taman ,23350000,23350000,0,0,"Belanja sewa tenda45 unit x 130.000^00 = 5.850.000^00
Belanja Sewa panggung300 m2 x 15.000^00 = 4.500.000^00
Belanja sewa panggung riging/lighting2 unit x 5.000.000^00 = 10.000.000^00
Belanja sewa taman2 set x 1.500.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.10.07 ,Belanja Sewa Sound System ,12500000,12500000,0,0,Belanja sewa Sound system5 unit x 2.500.000^00 = 12.500.000^00
2.04 . 1.17.01 . 16.01 . 5.2.2.10.12 ,Belanja sewa peralatan dan perlengkapan kesenian/lomba,3500000,3500000,0,0,Belanja sewa peralatan kesenian2 unit x 1.750.000^00 = 3.500.000^00
2.04 . 1.17.01 . 16.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,32050000,32050000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2175000,2175000,0,0,"Belanja makanan dan minuman rapat
snack dan minuman rapat kegt event wst150 ok x 7.000^00 = 1.050.000^00
Makan minum rapat90 ok x 12.500^00 = 1.125.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,29875000,29875000,0,0,"Makan minum pelaksanaan kegiatan
Makan Minum keg. Jogja Air Show600 ok x 15.000^00 = 9.000.000^00
Makan minum Keg. Festival Koes Plus150 ok x 15.000^00 = 2.250.000^00
Makan minum & snack Keg. Peh Cun300 ok x 25.000^00 = 7.500.000^00
Jamuan Makan prasmanan welcome dinner  festival perahu naga150 ok x 35.000^00 = 5.250.000^00
Makan minum &snack Lomba Kreatifitas Seni75 ok x 25.000^00 = 1.875.000^00
Snack minum festival koes plus400 ok x 10.000^00 = 4.000.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.14 ,Belanja Pakaian Khusus Dan Hari-Hari Tertentu ,24500000,24500000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.14.03 ,Belanja Pakaian Batik Tradisional ,24500000,24500000,0,0,"belanja pakaian batik tradisional
Pakaian batik tradisional175 bh x 140.000^00 = 24.500.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2380000,2380000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2380000,2380000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Belanja Perjalanan Dinas Dalam Daerah Kegt Wisata Gol IV8 ok x 50.000^00 = 400.000^00
Belanja Perjalanan Dinas Dalam Daerah Kegt Wisata Gol III45 ok x 40.000^00 = 1.800.000^00
Belanja Perjalanan Dinas Dalam Daerah Kegt Wisata Gol II6 ok x 30.000^00 = 180.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,5150000,5150000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.34.02 ,Honorarium Yuri Perlombaan ,3150000,3150000,0,0,"Honorarium Juri
Juri Festival Koes Plus6 ok x 300.000^00 = 1.800.000^00
Juri Lomba Kreatifitas Seni9 ok x 150.000^00 = 1.350.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.34.09 ,Honor Petugas Lapangan ,2000000,2000000,0,0,Honor Petugas lapangan50 ok x 40.000^00 = 2.000.000^00
2.04 . 1.17.01 . 16.01 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,18900000,18900000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,18900000,18900000,0,0,"Belanja uang untuk diberikan kepada masyarakat
Uang hadiah Lomba Kreatifitas Seni3 keg/bjj x 2.100.000^00 = 6.300.000^00
Uang Hadiah Festival Koes Plus6 Juara/bjj x 2.100.000^00 = 12.600.000^00"
2.04 . 1.17.01 . 16.01 . 5.2.2.36 ,Belanja Jasa Pentas/Pertunjukan ,530750000,530750000,0,0,
2.04 . 1.17.01 . 16.01 . 5.2.2.36.01 ,Belanja Jasa Pentas/Pertunjukan ,530750000,530750000,0,0,"Belanja jasa pentas pertunjukan
Belanja jasa pentas kesenian95 kali x 4.500.000^00 = 427.500.000^00
Belanja jasa parade band remaja1 kali x 10.000.000^00 = 10.000.000^00
Belanja jasa gelar seni malam 1 Sura1 kali x 10.000.000^00 = 10.000.000^00
Belanja jasa festival layang-layang1 kali x 83.250.000^00 = 83.250.000^00"
2.04 . 1.17.01 . 16.02 ,Peningkatan Pembangunan Sarana dan Prasarana Pariwisata,580000000,955000000,375000000,64.66,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
2.04 . 1.17.01 . 16.02 . 5.2.3 ,Belanja Modal ,580000000,955000000,375000000,64.66,
2.04 . 1.17.01 . 16.02 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,580000000,955000000,375000000,64.66,
2.04 . 1.17.01 . 16.02 . 5.2.3.26.21 ,Belanja modal pengadaan konstruksi/pembelian bangunan tempat kerja,580000000,765000000,185000000,31.9,"Belanja modal pengadaan kontruksi/pembelian bangunan tempat kerja TPR Pandansimo
Belanja modal pengadaan kontruksi /pembelian bangunan tempat kerja TPR Pandansimo1 unit x 90.765.000^00 = 90.765.000^00
biaya perencanaan1 unit x 5.250.000^00 = 5.250.000^00
honor Pejabat Pengadaan Barang/jasa1 ok x 300.000^00 = 300.000^00
honor Panitia Penerima Dan Pemeriksa pekerjaan5 bjj x 275.000^00 = 1.375.000^00
honor Tim Pengawas lapangan5 bjj x 275.000^00 = 1.375.000^00
Belanja modal pengadaan kontruksi /bangunan tempat kerja TPR Kwaru
Belanja modal pengadaan kontruksi /pembelian bangunan temp[at kerja TPR Kwaru1 unit x 90.765.000^00 = 90.765.000^00
Biaya perencanaan1 unit x 5.250.000^00 = 5.250.000^00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000^00 = 300.000^00
Honor Panitia Penerima Pemeriksa Pekerjaan5 bjj x 275.000^00 = 1.375.000^00
Belanja modal pengadaan kontruksi /pembelian bangunan tempat kerja TPR Goa Cemara
Belanja modal pengadaan kontruksi / pembelian bangunan tempat kerja TPR Goa Cemara1 unit x 90.765.000^00 = 90.765.000^00
Biaya perencanaan1 unit x 5.250.000^00 = 5.250.000^00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000^00 = 300.000^00
Honor Tim/pengawas Lapangan5 bjj x 275.000^00 = 1.375.000^00
Honor Panitia Pemeriksa dan Penerima pekerjaan5 bjj x 275.000^00 = 1.375.000^00
Belanja modal pengadaan kontruksi /pembelian bangunan tempat kerja TPR Depok
Belanja modal pengadaan kontruksi /pembelian bangunan gedung temp[at kerja TPR Depok1 unit x 90.765.000^00 = 90.765.000^00
biaya perencanaan1 unit x 5.250.000^00 = 5.250.000^00
Honor Pejabat Pengadaan1 ok x 300.000^00 = 300.000^00
Honor  Tim/ Pengawas Lapangan5 bjj x 275.000^00 = 1.375.000^00
Honor Panitia Pemeriksa Dan Penerima5 bjj x 275.000^00 = 1.375.000^00
Belanja modal pengadaan Kontruksi/pembelian bangunan tempat Ibadah
Belanja alat tulis kantor1 ls x 1.750.000^00 = 1.750.000^00
Belanja dokumentasi5 kali x 150.000^00 = 750.000^00
Belanja penggandaan dokumen4 dok x 150.000^00 = 600.000^00
belanja foto kopi2^500 lbr x 150^00 = 375.000^00
Belanja makan minum rapat125 ok x 17.500^00 = 2.187.500^00
Belanja perjalanan dinas dalam daerah Gol IV50 kali x 50.000^00 = 2.500.000^00
Belanja Perjalanan dinas dalam daerah Gol III100 ok x 40.000^00 = 4.000.000^00
belanja modal pengadaan kontruksi pembelian bangunan tempat ibadah1 unit x 161.352.500^00 = 161.352.500^00
biaya perencanaan1 unit x 8.500.000^00 = 8.500.000^00
honor pejabat pengadaan barangjasa1 ok x 350.000^00 = 350.000^00
Honor Tim Pengawas lapangan5 bjj x 275.000^00 = 1.375.000^00
Honor Panitia pemeriksa dan penerima pekerjaan5 bjj x 275.000^00 = 1.375.000^00
Belanja Modal konstruksi / Pembelian Paving blok Relokasi Mancingan Parangtritis
Belanja modal konstruksi / Pembelian Paving blok Relkasi Mancingan Parangtritis1 unit/unit x 181.950.000^00 = 181.950.000^00
Honor Pejabat Pengadaan1 ok x 300.000^00 = 300.000^00
Honor Tim Pengawas Lapangan5 ok x 275.000^00 = 1.375.000^00
Honor Panitia Pemeriksa dan Penerima Pekerjaan5 ok x 275.000^00 = 1.375.000^00"
2.04 . 1.17.01 . 16.02 . 5.2.3.26.42 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Komplek Pariwisata,0,190000000,190000000,0,"Belanja Modal Pengadaan Papan Nama Obyek Wisata Parangtritis
Belanja Modal Papan Nama Obyek Wisata Parangtritis1 unit x 187.150.000^00 = 187.150.000^00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000^00 = 300.000^00
Honor Tim Petugas Pengawas Lapangan5 ok x 255.000^00 = 1.275.000^00
Honor Panitia Pemeriksa Barang & Panitia Pemeriksa Pekerjaan Konstruksi5 ok x 255.000^00 = 1.275.000^00"
2.04 . 1.17.01 . 16.05 ,Pemantauan dan Evaluasi Pelaksanaan Program Pengembangan Destinasi Pemasaran Pariwisata,125000000,131750000,6750000,5.4,"Sumber Dana : 
Lokasi Kegiatan : Bantul"
2.04 . 1.17.01 . 16.05 . 5.2.1 ,Belanja Pegawai ,3000000,3000000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.1.01 ,Honorarium PNS ,3000000,3000000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3000000,3000000,0,0,Honorarium panitia Pelaksana KegiatanTim POWPHB20 bjj x 150.000^00 = 3.000.000^00
2.04 . 1.17.01 . 16.05 . 5.2.2 ,Belanja Barang dan Jasa ,122000000,128750000,6750000,5.53,
2.04 . 1.17.01 . 16.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1000000,1000000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1000000,1000000,0,0,Belanja alat tulis kantorATK POWPHB1 LS x 1.000.000^00 = 1.000.000^00
2.04 . 1.17.01 . 16.05 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1225000,1225000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1225000,1225000,0,0,Belanja PenggandaanFotocopy Kegt POWPHB9^800 lembar x 125^00 = 1.225.000^00
2.04 . 1.17.01 . 16.05 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,21110000,21110000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.2.10.01 ,Belanja Sewa Meja Kursi ,1680000,1680000,0,0,Belanja Sewa Meja kursi kegt POWPHB7 LS x 240.000^00 = 1.680.000^00
2.04 . 1.17.01 . 16.05 . 5.2.2.10.04 ,Belanja Sewa Generator ,6250000,6250000,0,0,"Belanja Sewa Generator
Disel6 unit x 500.000^00 = 3.000.000^00
Genzet13 unit x 250.000^00 = 3.250.000^00"
2.04 . 1.17.01 . 16.05 . 5.2.2.10.05 ,Belanja Sewa Tenda/panggung/tikar/taman ,11180000,11180000,0,0,Belanja Sewa Tenda/panggung/tikar/tamanTenda86 unit x 130.000^00 = 11.180.000^00
2.04 . 1.17.01 . 16.05 . 5.2.2.10.07 ,Belanja Sewa Sound System ,2000000,2000000,0,0,Belanja sewa sound system/pengeras suaraSound system/pengeras suara8 unit x 250.000^00 = 2.000.000^00
2.04 . 1.17.01 . 16.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,23375000,30125000,6750000,28.88,
2.04 . 1.17.01 . 16.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,1125000,1125000,0,0,"Belanja makanan dan minuman rapat
Belanja makanan dan minuman rapat kegt POWPHB90 ok x 12.500^00 = 1.125.000^00"
2.04 . 1.17.01 . 16.05 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,22250000,29000000,6750000,30.34,"Belanja makan minum pelaksanaan kegiatan POWPHBPengendalian OW890 OK x 25.000^00 = 22.250.000^00
Belanja Makan minum dan snakc pelaksanaan Kegiatan POWPHB untuk SAR270 ok x 25.000^00 = 6.750.000^00"
2.04 . 1.17.01 . 16.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,4090000,4090000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4090000,4090000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol IV0 OK x 50.000^00 = 0^00
Gol III0 OK x 40.000^00 = 0^00
Gol II0 OK x 30.000^00 = 0^00
Perjalanan Dinas Dalam DAerah1 ls x 4.090.000^00 = 4.090.000^00"
2.04 . 1.17.01 . 16.05 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,71200000,71200000,0,0,
2.04 . 1.17.01 . 16.05 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,71200000,71200000,0,0,"Honor Petugas Operasional Petugas Khusus
Padusan^ Ramadhan 201430 ok x 80.000^00 = 2.400.000^00
Lebaran 2014500 OK x 80.000^00 = 40.000.000^00
Malam 1 Suro 2014150 OK x 80.000^00 = 12.000.000^00
Malam 15 Sura30 ok x 80.000^00 = 2.400.000^00
Malam Tahun Baru 2015150 ok x 80.000^00 = 12.000.000^00
Tahun Baru 201430 ok x 80.000^00 = 2.400.000^00"
2.04 . 1.17.01 . 16.06 ,Pengembangan Daerah Tujuan Wisata ,75000000,275000000,200000000,266.67,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
2.04 . 1.17.01 . 16.06 . 5.2.3 ,Belanja Modal ,75000000,275000000,200000000,266.67,
2.04 . 1.17.01 . 16.06 . 5.2.3.23 ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,75000000,275000000,200000000,266.67,
