Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,7500000,"APBD 
Makan Minum Rapat600 or x 12.500,00 = 7.500.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,5000000,"APBD
 Belanja Makanan dan Minuman Pelaksanaan Kegiatan1 ls x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,1500000,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,1500000,"APBD
 Perjalanan Dinas di Luar kabupaten Bantul Dalam Prop DIY1 ls x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,686450000,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 31 . 03,Belanja Operasional Pendidikan SD/MI,237500000,"APBD
 Biaya Operasional UASBN SD/MI12,500 siswa x 12.500,00 = 156.250.000,00
Biaya Operasional UASBN UPT/POKJA12,500 siswa x 6.500,00 = 81.250.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 31 . 04,Belanja Operasional Pendidikan SMP,448950000,"APBD 
Biaya Operasional UN SMP/MTs12,300 siswa x 30.000,00 = 369.000.000,00
Biaya Operasional UN UPT/POKJA12,300 siswa x 6.500,00 = 79.950.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",11000000,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,5000000,"APBD
 Jasa Narasumber/Moderator/Tenaga Ahli
HR Narasumber Sosialisasi UN20 jpl x 250.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,6000000," Petugas Pengumpul/Validasi Data Peserta Ujian Nasional SD SMP1 ls x 6.000.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 83,"Monitoring, evaluasi, dan pelaporan BOS",44292500,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran : Terlaksananya Monitoring BOS SD dan SMP
Target : 501 Sekolah SD dan SMP"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2,Belanja Barang dan Jasa,44292500,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,9195000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,9195000,"APBD 
ATK BOS1 ls x 7.500.000,00 = 7.500.000,00
ATK Panitia Penyusunan RKAS1 ls x 495.000,00 = 495.000,00
ATK Peserta Penyusunan RKAS30 or x 40.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,500000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,500000,"APBD 
Belanja Publikasi melalui media masa1 kali x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,6550000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6550000," Belanja penggandaan
Foto copy BOS50,000 lembar x 125,00 = 6.250.000,00
Fotocopy Penyusunan RKAS2,000 lembar x 150,00 = 300.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,11847500,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,3955000,"APBD
 Makan Minum rapat BOS100 orang x 17.500,00 = 1.750.000,00
Makan Minum rapat penyusunan RKAS18 or x 17.500,00 = 315.000,00
Makan Minum Kegiatan Penjelasan RKAS36 or x 17.500,00 = 630.000,00
Makan Minum Kegiatan Praktik Pembuatan RKAS36 or x 17.500,00 = 630.000,00
Makan Minum Kegiatan Evaluasi RKAS36 or x 17.500,00 = 630.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,7892500,"APBD 
Makan Minum Pelaksanaan Kegiatan451 orang x 17.500,00 = 7.892.500,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",16200000,
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,7200000,"APBD
 Jasa Narasumber/Moderator/Tenaga Ahli Nara Sumber BOS16 jpl x 200.000,00 = 3.200.000,00
Jasa Narasumber/Moderator/Tenaga Ahli Nara Sumber Penyusunan RKAS16 jpl x 250.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 16 . 83 . 5 . 2 . 2 . 35 . 08,Jasa Petugas Pengumpul/Validasi Data,9000000," Petugas Pengumpul/Validasi Data dan laporan BOS1 ls x 9.000.000,00 = 9.000.000,00"
1.01 . 1.01.01 . 16 . 85,Songsong UNAS SD,233125000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Songsong UNAS SD
Target : 15.000 siswa"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1,Belanja Pegawai,2500000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1 . 01,Honorarium PNS,2500000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,2500000," Honor Tim Pengadaan Barang dan Jasa Songsong UNAS SD1 keg x 2.500.000,00 = 2.500.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2,Belanja Barang dan Jasa,230625000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,575000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,575000,"APBD 
Belanja ATK Kegiatan Songsong UNAS SDA
TK Kegiatan Songsong UNAS SD1 Keg x 575.000,00 = 575.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,210750000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,210750000,"APBD
 Penggandaan Kegiatan Songsong UNAS SD5,000 lbr x 150,00 = 750.000,00
Penggandaan Naskah Songsong UNAS SD2 Keg x 65.000.000,00 = 130.000.000,00
Penggandaan LJK,Scan,Analisa dan Laporan Hasil Songsong UNAS SD2 Keg x 40.000.000,00 = 80.000.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,5800000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,5800000,"APBD
 MMK Rapat Koordinasi Songsong UNAS SD200 or x 20.000,00 = 4.000.000,00
MMS Rapat Koordinasi Songsong UNAS SD200 or x 9.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,13500000,
1.01 . 1.01.01 . 16 . 85 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,13500000,"APBD
 Biaya Perjalanan Dinas Dalam Daerah2 Keg x 6.750.000,00 = 13.500.000,00"
1.01 . 1.01.01 . 16 . 86,Sukses UNAS SMP,140000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksana Ujian Pendalaman Materi Siswa SMP
Target : 12.500 Siswa"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1,Belanja Pegawai,2750000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1 . 01,Honorarium PNS,2750000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 1 . 01 . 02,Honorarium Tim Pengadaan Barang Dan Jasa,2750000," Hr Tim Pengadaan barang jasa
Honor Panitia Pengadaan Barang dan Jasa2 bjj x 300.000,00 = 600.000,00
Honor Panitia Penerima Barang dan Jasa2 bjj x 1.075.000,00 = 2.150.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2,Belanja Barang dan Jasa,137250000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3415000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3415000,"APBD 
Belanja ATK1 paket x 3.415.000,00 = 3.415.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,129335000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,129335000,"APBD
 Belanja Penggandaan1 keg x 80.500.000,00 = 80.500.000,00
Belanja Scan dan analisa dan laporan hasil1 keg x 48.835.000,00 = 48.835.000,00"
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,4500000,
1.01 . 1.01.01 . 16 . 86 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4500000,"APBD
 Belanja makanan dan minuman rapat
Belanja makan minum rapat225 orang x 20.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 16 . 87,Pengadaan sarana peningkatan mutu pendidikan SD,1508899400,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Pembangunan Perpustakaan SD, Rehab Ruang Kelas, Pengadaan Alat Peraga Pendidikan
Target : 20 paket"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2,Belanja Barang dan Jasa,16299400,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,2349400,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,2349400," Belanja Alat Tulis Kantor
-Belanja ATK1 ls x 2.349.400,00 = 2.349.400,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,3000000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3000000," Belanja Penggandaan/Foto copi
-Foto copi24,000 lbr x 125,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,3250000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2000000," Makan Minum Rapat
MMR100 or x 20.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,1250000," Makan Minum Kegiatan Sosialisasi50 or x 25.000,00 = 1.250.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,6500000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,6500000," Belanja Perjalanan Dinas Dalam Daerah
-Belanja Perjalanan Dinas Dalam Daerah1 ls x 6.500.000,00 = 6.500.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",1200000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1200000," Jasa Narasumber Sosialisasi
-Jasa Narasumber Sosialisasi6 jpl x 200.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3,Belanja Modal,1492600000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 49,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,1492600000,
1.01 . 1.01.01 . 16 . 87 . 5 . 2 . 3 . 49 . 10,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Pendidikan,1492600000," Rehabilitasi Ruang Kelas SD
-Upah Pekerja Rehabilitasi Ruang Kelas SD34 ruang x 13.000.000,00 = 442.000.000,00
-Belanja Bahan Bangunan Rehabilitasi Ruang Kelas SD34 ruang x 29.950.000,00 = 1.018.300.000,00
-Jasa konsultasi perencanaan rehab1 ls x 32.000.000,00 = 32.000.000,00
-Hr Pejabat pengadaan Konsultan perencana1 ok x 300.000,00 = 300.000,00"
1.01 . 1.01.01 . 16 . 89,Pengembangan pendidikan dasar berbasis hak-hak anak dan kearifan lokal,288060000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Stakeholder SD/SMP memahami pembelajaran berbasis hak anak dan kearifan lokal
Target : 8 kegiatan"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1,Belanja Pegawai,8100000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 02,Honorarium Non PNS,8100000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,8100000," Honorarium Pegawai Honorer/Tidak Tetap
Honor tenaga keamanan lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 1.500.000,00 = 1.500.000,00
Honor tenaga kebersihan lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 1.200.000,00 = 1.200.000,00
Honor tenaga keamanan lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 1.000.000,00 = 1.000.000,00
Honor tenaga kebersihan lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 1.200.000,00 = 1.200.000,00
Honor tenaga keamanan lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 1.000.000,00 = 1.000.000,00
Honor tenaga kebersihan lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 1.200.000,00 = 1.200.000,00
Honor tenaga keamanan lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 500.000,00 = 500.000,00
Honor tenaga kebersihan lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2,Belanja Barang dan Jasa,235960000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,14985000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,14985000," Belanja Alat Tulis Kantor
ATK panitia lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 4.000.000,00 = 4.000.000,00
ATK panitia lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 4.000.000,00 = 4.000.000,00
ATK panitia lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 3.500.000,00 = 3.500.000,00
ATK panitia lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 3.485.000,00 = 3.485.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 02,Belanja Bahan/Material,12000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,12000000," Belanja Cindere MataPiala kejuaraan karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak2 set x 1.200.000,00 = 2.400.000,00
Piala kejuaraan lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak4 set x 1.200.000,00 = 4.800.000,00
Piala kejuaraan lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak2 set x 1.200.000,00 = 2.400.000,00
Piala kejuaraan lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak2 set x 1.200.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,22000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,2500000," Belanja Dekorasi
Dekorasi lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 1.000.000,00 = 1.000.000,00
Dekorasi lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 500.000,00 = 500.000,00
Dekorasi lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 500.000,00 = 500.000,00
Dekorasi lomba lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,19500000," Belanja Publikasi
Publikasi media cetak dan elektronik lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 7.500.000,00 = 7.500.000,00
Publikasi media cetak dan radio lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak2 ls x 3.000.000,00 = 6.000.000,00
Publikasi media cetak dan radio lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 3.000.000,00 = 3.000.000,00
Publikasi media cetak dan radio lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,14975000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,13925000," Belanja Cetak
Cetak lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 3.000.000,00 = 3.000.000,00
Cetak lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 3.000.000,00 = 3.000.000,00
Cetak lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 3.000.000,00 = 3.000.000,00
Cetak lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 2.000.000,00 = 2.000.000,00
Cetak piagam lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak360 lembar x 5.000,00 = 1.800.000,00
Cetak piagam lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak100 lembar x 5.000,00 = 500.000,00
Cetak piagam lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak50 lembar x 5.000,00 = 250.000,00
Cetak piagam lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak75 lembar x 5.000,00 = 375.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1050000," Belanja Penggandaan
Penggandaan materi lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak2,000 lembar x 150,00 = 300.000,00
Penggandaan materi lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak2,000 lembar x 150,00 = 300.000,00
Penggandaan materi lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak2,000 lembar x 150,00 = 300.000,00
Penggandaan materi lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1,000 lembar x 150,00 = 150.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,7250000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,7250000," Belanja Sewa Rumah/Gedung/Kantor/Tempat
Sewa gedung untuk lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 2.250.000,00 = 2.250.000,00
Sewa gedung untuk lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak ana1 ls x 2.250.000,00 = 2.250.000,00
Sewa gedung untuk lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 2.250.000,00 = 2.250.000,00
Sewa tempat untuk lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,21450000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 10 . 01,Belanja Sewa Meja Kursi,5600000," Sewa Meja Kursi
Sewa meja dan taplak untuk lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak300 buah x 5.000,00 = 1.500.000,00
Sewa kursi untuk lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1,000 buah x 2.000,00 = 2.000.000,00
Sewa meja dan taplak untuk lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak40 buah x 5.000,00 = 200.000,00
Sewa kursi untuk lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak400 buah x 2.000,00 = 800.000,00
Sewa meja dan taplak untuk lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak40 buah x 5.000,00 = 200.000,00
Sewa kursi untuk lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak200 buah x 2.000,00 = 400.000,00
Sewa meja dan taplak untuk lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak40 buah x 5.000,00 = 200.000,00
Sewa kursi untuk lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak150 buah x 2.000,00 = 300.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 10 . 05,Belanja Sewa Tenda,5600000," Belanja Sewa Tenda
Sewa tenda untuk lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak2 hari x 700.000,00 = 1.400.000,00
Sewa tenda untuk lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak2 hari x 700.000,00 = 1.400.000,00
Sewa tenda untuk lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak2 hari x 700.000,00 = 1.400.000,00
Sewa tenda untuk lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak2 hari x 700.000,00 = 1.400.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,6750000," Belanja Sewa Sound System
Sewa sound system untuk lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak1 ls x 2.250.000,00 = 2.250.000,00
Sewa sound system untuk lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak ana1 ls x 1.500.000,00 = 1.500.000,00
Sewa sound system untuk lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak1 ls x 1.500.000,00 = 1.500.000,00
Sewa sound system untuk lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak1 ls x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 10 . 12,Belanja sewa peralatan dan perlengkapan kesenian/lomba,3500000," Belanja sewa alat kesenian
Sewa gamelan untuk lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak2 hari x 1.750.000,00 = 3.500.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,19000000,
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,6500000," Belanja Makanan Dan Minuman Rapat
Snack dan minum rakor lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak60 dus x 7.500,00 = 450.000,00
Makan minum rakor lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak60 dus x 17.500,00 = 1.050.000,00
Snack dan minum rakor lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak60 dus x 7.500,00 = 450.000,00
Makan minum rakor lomba lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak60 dus x 17.500,00 = 1.050.000,00
Snack dan minum rakor lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak60 dus x 7.500,00 = 450.000,00
Makan dan minum rakor lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak60 dus x 17.500,00 = 1.050.000,00
Snack minum rapat koordinasi lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak60 dus x 7.500,00 = 450.000,00
Makan minum rapat koordinasi lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak60 dus x 17.500,00 = 1.050.000,00
Snack minum rapat koordinasi belanja buku modul pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak20 dus x 7.500,00 = 150.000,00
Makan dan minum rapat koordinasi belanja buku modul pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak20 dus x 17.500,00 = 350.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,12500000," Belanja Makanan dan Minuman Pelaksanaan Kegiatan
Snack dan minum pelaksanaan lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak200 dus x 7.500,00 = 1.500.000,00
Makan minum pelaksanaan lomba karawitan siswa dan guru berbasis kearifan lokal dan hak-hak anak200 dus x 17.500,00 = 3.500.000,00
Snack dan minum pelaksanaan lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak100 dus x 7.500,00 = 750.000,00
Makan dan minum pelaksanaan lomba macapat wewarah budi pekerti siswa dan guru berbasis kearifan lokal dan hak-hak anak100 dus x 17.500,00 = 1.750.000,00
Snack dan minum pelaksanaan lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak100 dus x 7.500,00 = 750.000,00
Makan dan minum pelaksanaan lomba sesorah siswa dan guru tentang pelaksanaan P2D berbasis kearifan lokal dan hak-hak anak100 dus x 17.500,00 = 1.750.000,00
Snack dan minum pelaksanaan lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak100 dus x 7.500,00 = 750.000,00
Makan dan minum pelaksanaan lomba memanah tradisional siswa berbasis kearifan lokal dan hak-hak anak100 dus x 17.500,00 = 1.750.000,00"
1.01 . 1.01.01 . 16 . 89 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",39300000,
